Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2168,2.75,3933.0,920.0,2020.0,1550.0,138.0,11-1-0,12
2,78,2.5,4045.0,876.0,2020.0,1600.0,105.0,10-2-0,12
3,195,2.5,3933.0,1041.0,1660.0,1500.0,588.0,9-3-0,12
4,3719,2.25,3786.0,809.0,1920.0,1600.0,86.0,9-3-0,12
5,125,2.1600000000000001,3797.0,860.0,1540.0,1500.0,577.0,7-5-0,12
6,3464,2.0800000000000001,3771.0,738.0,1820.0,1550.0,96.0,8-3-1,12
7,6329,2.0,3880.0,726.0,1980.0,1600.0,15.0,7-4-1,12
8,6328,2.0,3822.0,736.0,1860.0,1650.0,62.0,7-3-2,12
9,501,2.0,3585.0,525.0,1780.0,1500.0,95.0,8-4-0,12
10,2084,1.9099999999999999,3651.0,819.0,1880.0,1400.0,131.0,8-4-0,12
11,1058,1.8300000000000001,3823.0,806.0,1840.0,1600.0,103.0,7-4-1,12
12,2648,1.8300000000000001,3318.0,569.0,1480.0,1150.0,498.0,6-6-0,12
13,1153,1.75,3814.0,685.0,1840.0,1550.0,114.0,7-5-0,12
14,5687,1.75,3732.0,754.0,1860.0,1500.0,127.0,6-6-0,12
15,1519,1.75,3723.0,972.0,1620.0,1450.0,448.0,7-5-0,12
16,177,1.75,3672.0,758.0,1740.0,1550.0,117.0,7-3-2,12
17,5813,1.75,3581.0,670.0,1840.0,1450.0,96.0,7-5-0,12
18,4564,1.6599999999999999,3736.0,841.0,1820.0,1700.0,26.0,7-4-1,12
19,2370,1.6599999999999999,3708.0,942.0,1840.0,1550.0,103.0,7-5-0,12
20,6763,1.6599999999999999,3630.0,766.0,1780.0,1450.0,135.0,6-5-1,12
21,5563,1.6599999999999999,3577.0,688.0,1800.0,1450.0,62.0,7-5-0,12
22,6201,1.6599999999999999,3512.0,715.0,1820.0,1350.0,17.0,7-4-1,12
23,95,1.5800000000000001,3810.0,701.0,1840.0,1650.0,95.0,5-7-0,12
24,999,1.5800000000000001,3778.0,876.0,1820.0,1550.0,143.0,5-6-1,12
25,213,1.5800000000000001,3745.0,828.0,1800.0,1600.0,80.0,6-4-2,12
26,230,1.5800000000000001,3704.0,837.0,1800.0,1600.0,139.0,5-6-0,12
27,4909,1.5800000000000001,3702.0,777.0,1740.0,1650.0,112.0,7-5-0,12
28,6337,1.5800000000000001,3641.0,724.0,1740.0,1550.0,101.0,7-5-0,12
29,4905,1.5,3704.0,521.0,1580.0,1750.0,119.0,6-5-1,12
30,173,1.5,3691.0,797.0,1760.0,1650.0,66.0,7-5-0,12
31,133,1.5,3639.0,794.0,1600.0,1450.0,369.0,6-6-0,12
32,1721,1.5,3621.0,826.0,1720.0,1500.0,181.0,6-5-1,12
33,5846,1.5,3589.0,819.0,1720.0,1550.0,74.0,7-5-0,12
34,1073,1.5,3500.0,706.0,1760.0,1350.0,125.0,6-6-0,12
35,5735,1.5,3466.0,841.0,1760.0,1350.0,126.0,6-6-0,12
36,348,1.5,3322.0,886.0,1660.0,1300.0,122.0,6-5-0,12
37,3467,1.4099999999999999,3723.0,742.0,1760.0,1500.0,118.0,6-6-0,12
38,3654,1.4099999999999999,3698.0,581.0,1760.0,1600.0,58.0,6-6-0,12
39,58,1.4099999999999999,3693.0,680.0,1760.0,1600.0,33.0,6-5-1,12
40,4176,1.4099999999999999,3681.0,845.0,1860.0,1500.0,81.0,6-6-0,12
41,131,1.4099999999999999,3578.0,804.0,1720.0,1400.0,128.0,6-6-0,12
42,6690,1.4099999999999999,3531.0,723.0,1720.0,1500.0,131.0,6-6-0,12
43,5422,1.4099999999999999,3365.0,661.0,1760.0,1350.0,55.0,6-6-0,12
44,3623,1.3300000000000001,3763.0,651.0,1820.0,1600.0,113.0,4-8-0,12
45,4761,1.3300000000000001,3664.0,680.0,1720.0,1600.0,29.0,6-6-0,12
46,4908,1.3300000000000001,3416.0,724.0,1680.0,1350.0,146.0,5-7-0,12
47,4169,1.25,3587.0,573.0,1640.0,1650.0,62.0,5-7-0,12
48,4906,1.1599999999999999,3483.0,761.0,1780.0,1300.0,118.0,4-8-0,12
49,1922,1.1599999999999999,3477.0,698.0,1600.0,1550.0,137.0,5-6-1,12
50,1757,1.0800000000000001,3535.0,749.0,1620.0,1600.0,105.0,4-7-1,12
51,88,1.0800000000000001,3176.0,741.0,1500.0,1350.0,96.0,5-5-1,12
52,558,1.0,3698.0,765.0,1860.0,1500.0,108.0,2-9-1,12
53,4151,1.0,3632.0,581.0,1640.0,1650.0,97.0,4-8-0,12
54,716,1.0,3468.0,810.0,1620.0,1450.0,123.0,4-8-0,12
55,1071,1.0,3311.0,741.0,1700.0,1300.0,71.0,3-8-1,12
56,2342,0.91000000000000003,3603.0,641.0,1580.0,1750.0,88.0,3-7-2,12
57,1991,0.91000000000000003,3491.0,606.0,1620.0,1550.0,136.0,4-8-0,12
58,181,0.91000000000000003,3302.0,882.0,1740.0,1250.0,62.0,4-8-0,12
59,2067,0.82999999999999996,3470.0,881.0,1740.0,1400.0,100.0,3-9-0,12
60,4041,0.82999999999999996,3347.0,855.0,1660.0,1450.0,17.0,4-8-0,12
61,2523,0.75,3308.0,725.0,1660.0,1400.0,73.0,3-9-0,12
62,3958,0.75,3143.0,552.0,1520.0,1350.0,63.0,3-9-0,12
63,238,0.66000000000000003,3316.0,692.0,1720.0,1350.0,51.0,2-10-0,12
64,5556,0.57999999999999996,3129.0,681.0,1640.0,1200.0,89.0,2-9-1,12
