2017gagr_1,Winner,1002,
2017gagr_1,Winner,1746,
2017gagr_1,Winner,6705,
2017gagr_1,Winner,2415,
2017gagr_2,Finalist,6325,
2017gagr_2,Finalist,4910,
2017gagr_2,Finalist,5332,
2017gagr_2,Finalist,4112,
