Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,180,2.0,2115.0,410.0,1020.0,850.0,0.0,8-0-0,8
2,744,1.75,1985.0,353.0,840.0,850.0,20.0,7-1-0,8
3,1872,1.75,1814.0,405.0,820.0,850.0,9.0,7-1-0,8
4,4064,1.75,1422.0,350.0,760.0,550.0,2.0,7-1-0,8
5,79,1.6200000000000001,1649.0,284.0,940.0,550.0,9.0,6-2-0,8
6,456,1.5,2100.0,540.0,1020.0,800.0,5.0,6-2-0,8
7,86,1.5,1927.0,292.0,840.0,800.0,77.0,6-2-0,8
8,4481,1.5,1829.0,279.0,1020.0,650.0,4.0,6-2-0,8
9,4065,1.5,1793.0,350.0,720.0,850.0,3.0,6-2-0,8
10,59,1.5,1721.0,411.0,860.0,600.0,26.0,6-2-0,8
11,5276,1.5,1607.0,276.0,860.0,650.0,2.0,6-2-0,8
12,4769,1.5,1596.0,215.0,720.0,750.0,11.0,6-2-0,8
13,6232,1.5,1427.0,365.0,800.0,500.0,17.0,6-2-0,8
14,3653,1.3700000000000001,1918.0,458.0,1040.0,750.0,8.0,5-3-0,8
15,1065,1.25,1947.0,343.0,760.0,900.0,7.0,5-2-0,8
16,386,1.25,1938.0,531.0,980.0,700.0,18.0,5-3-0,8
17,233,1.25,1912.0,436.0,940.0,750.0,32.0,5-3-0,8
18,4592,1.25,1898.0,358.0,920.0,800.0,13.0,5-3-0,8
19,5872,1.25,1782.0,234.0,800.0,750.0,22.0,5-3-0,8
20,5472,1.25,1699.0,170.0,780.0,700.0,4.0,5-3-0,8
21,5145,1.25,1628.0,114.0,600.0,800.0,13.0,5-3-0,8
22,4118,1.25,1502.0,170.0,780.0,600.0,2.0,5-3-0,8
23,3627,1.25,1188.0,283.0,700.0,350.0,3.0,5-2-0,8
24,1592,1.1200000000000001,1828.0,468.0,1000.0,700.0,13.0,4-4-0,8
25,2383,1.1200000000000001,1629.0,301.0,940.0,550.0,24.0,4-4-0,8
26,1972,1.1200000000000001,1369.0,225.0,800.0,400.0,4.0,4-4-0,8
27,3932,1.0,1838.0,168.0,780.0,800.0,18.0,4-4-0,8
28,21,1.0,1829.0,234.0,880.0,700.0,4.0,4-4-0,8
29,1557,1.0,1753.0,332.0,880.0,750.0,3.0,4-4-0,8
30,1744,1.0,1742.0,290.0,820.0,700.0,17.0,4-4-0,8
31,2797,1.0,1612.0,215.0,680.0,750.0,2.0,4-4-0,8
32,4013,1.0,1584.0,328.0,840.0,550.0,14.0,4-4-0,8
33,801,1.0,1570.0,400.0,780.0,600.0,10.0,4-4-0,8
34,4622,1.0,1551.0,296.0,780.0,600.0,11.0,4-4-0,8
35,2916,1.0,1475.0,341.0,840.0,500.0,10.0,4-4-0,8
36,1902,1.0,1466.0,115.0,720.0,550.0,1.0,4-4-0,8
37,6145,1.0,1354.0,282.0,740.0,450.0,9.0,4-4-0,8
38,108,0.87,1964.0,533.0,1020.0,750.0,4.0,3-5-0,8
39,1523,0.75,1762.0,302.0,860.0,700.0,12.0,3-5-0,8
40,3164,0.75,1510.0,299.0,780.0,600.0,20.0,3-5-0,8
41,1251,0.75,1491.0,355.0,920.0,400.0,6.0,3-5-0,8
42,945,0.75,1481.0,351.0,760.0,600.0,16.0,3-4-0,8
43,6722,0.75,1443.0,228.0,760.0,550.0,8.0,3-5-0,8
44,5412,0.75,1400.0,225.0,720.0,550.0,0.0,3-5-0,8
45,6409,0.75,1357.0,187.0,840.0,400.0,2.0,3-5-0,8
46,5842,0.75,1328.0,192.0,660.0,500.0,43.0,3-4-0,8
47,3242,0.75,1310.0,174.0,660.0,450.0,10.0,3-5-0,8
48,4024,0.75,1205.0,167.0,620.0,450.0,25.0,3-4-0,8
49,5753,0.75,1170.0,339.0,720.0,300.0,5.0,3-5-0,8
50,5816,0.75,1165.0,90.0,680.0,300.0,0.0,3-5-0,8
51,4562,0.75,1109.0,230.0,680.0,250.0,14.0,3-5-0,8
52,6322,0.75,1061.0,400.0,660.0,300.0,1.0,3-4-0,8
53,6527,0.5,1579.0,459.0,800.0,650.0,9.0,2-6-0,8
54,3556,0.5,1467.0,436.0,820.0,500.0,37.0,2-5-0,8
55,2425,0.5,1327.0,200.0,680.0,400.0,7.0,2-6-0,8
56,6609,0.5,1237.0,279.0,580.0,500.0,7.0,2-6-0,8
57,6669,0.5,1226.0,235.0,680.0,400.0,6.0,2-6-0,8
58,5722,0.5,1053.0,161.0,580.0,350.0,18.0,2-6-0,8
59,6184,0.25,1293.0,415.0,740.0,400.0,18.0,1-7-0,8
60,6473,0.25,1224.0,237.0,600.0,450.0,4.0,1-7-0,8
61,5283,0.25,1134.0,273.0,780.0,250.0,4.0,1-7-0,8
62,1649,0.25,1077.0,104.0,520.0,400.0,12.0,1-6-0,8
63,5800,0.0,1215.0,325.0,720.0,400.0,0.0,0-7-0,8
