2011mn2_0,Regional Chairman's Award,frc1730,
2011mn2_1,Winner,frc3278,
2011mn2_1,Winner,frc2177,
2011mn2_1,Winner,frc2549,
2011mn2_10,Rookie All Star Award,frc3750,
2011mn2_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc537,
2011mn2_13,Judges Award,frc2220,
2011mn2_14,Highest Rookie Seed,frc3690,
2011mn2_15,Rookie Inspiration Award,frc3690,
2011mn2_16,Industrial Design sponsored by General Motors,frc2143,
2011mn2_17,Quality Award sponsored by Motorola,frc2164,
2011mn2_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1764,
2011mn2_2,Finalist,frc2512,
2011mn2_2,Finalist,frc1730,
2011mn2_2,Finalist,frc2225,
2011mn2_20,Creativity Award sponsored by Xerox,frc171,
2011mn2_21,Engineering Excellence Award sponsored by Delphi,frc1730,
2011mn2_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2506,
2011mn2_23,Excellence in Design Award sponsored by Autodesk,frc1730,
2011mn2_27,Imagery Award in honor of Jack Kamen,frc1939,
2011mn2_29,Innovation in Control Award sponsored by Rockwell Automation,frc2512,
2011mn2_3,Woodie Flowers Award,frc2175,Will Preska
2011mn2_30,Team Spirit Award sponsored by Chrysler,frc2177,
2011mn2_31,Website Award,frc1816,
2011mn2_4,FIRST Dean's List Finalist Award,frc2506,Joshua Hansen
2011mn2_4,FIRST Dean's List Finalist Award,frc1730,Clint Ott
2011mn2_9,Engineering Inspiration,frc1764,
