Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,3339,28.0,210.0,90.0,171.0,455.0,8-0-1,9
2,2630,24.0,210.0,100.0,151.0,465.0,7-2-0,9
3,3034,24.0,200.0,110.0,98.0,465.0,7-2-0,9
4,1943,24.0,198.0,95.0,157.0,435.0,8-1-0,9
5,2230,24.0,176.0,95.0,213.0,440.0,8-1-0,9
6,5951,23.0,186.0,100.0,100.0,455.0,7-2-0,9
7,1574,23.0,176.0,80.0,172.0,425.0,7-1-1,9
8,1690,22.0,200.0,105.0,220.0,435.0,6-3-0,9
9,3211,20.0,196.0,80.0,118.0,445.0,6-2-1,9
10,5987,20.0,192.0,95.0,80.0,485.0,6-3-0,9
11,1657,20.0,142.0,105.0,102.0,435.0,6-3-0,9
12,5038,19.0,204.0,105.0,225.0,405.0,7-2-0,9
13,5614,19.0,166.0,90.0,31.0,455.0,6-3-0,9
14,5990,19.0,156.0,95.0,113.0,435.0,5-4-0,9
15,6149,18.0,180.0,90.0,51.0,410.0,6-3-0,9
16,1577,18.0,148.0,80.0,78.0,410.0,5-3-1,9
17,2231,17.0,182.0,75.0,121.0,425.0,6-3-0,9
18,4586,17.0,178.0,120.0,92.0,420.0,5-4-0,9
19,5928,17.0,178.0,75.0,66.0,390.0,6-3-0,9
20,3388,17.0,176.0,80.0,75.0,440.0,5-4-0,9
21,6168,16.0,174.0,110.0,103.0,405.0,5-4-0,9
22,5554,16.0,164.0,90.0,88.0,425.0,5-4-0,9
23,5636,15.0,204.0,70.0,52.0,430.0,5-4-0,9
24,2096,15.0,190.0,85.0,54.0,440.0,5-4-0,9
25,5135,15.0,158.0,90.0,103.0,405.0,5-4-0,9
26,6104,15.0,150.0,120.0,84.0,425.0,4-5-0,9
27,1937,15.0,118.0,80.0,100.0,360.0,5-4-0,9
28,4338,15.0,102.0,115.0,61.0,355.0,5-4-0,9
29,4744,14.0,200.0,90.0,69.0,435.0,4-5-0,9
30,4416,14.0,190.0,60.0,86.0,415.0,4-5-0,9
31,5291,14.0,180.0,105.0,62.0,420.0,4-4-1,9
32,5715,14.0,158.0,55.0,67.0,395.0,4-4-1,9
33,3083,14.0,140.0,100.0,64.0,390.0,4-5-0,9
34,2679,14.0,132.0,70.0,70.0,375.0,5-4-0,9
35,1942,14.0,124.0,75.0,71.0,350.0,4-5-0,9
36,3316,13.0,186.0,90.0,46.0,410.0,4-5-0,9
37,4590,13.0,184.0,75.0,29.0,410.0,4-5-0,9
38,5654,13.0,182.0,55.0,34.0,430.0,4-5-0,9
39,3065,13.0,172.0,90.0,84.0,385.0,4-5-0,9
40,5273,13.0,168.0,75.0,38.0,435.0,3-6-0,9
41,4320,13.0,140.0,90.0,51.0,360.0,5-4-0,9
42,2212,13.0,126.0,75.0,53.0,440.0,2-6-1,9
43,6049,13.0,126.0,70.0,53.0,375.0,4-5-0,9
44,4757,12.0,160.0,100.0,32.0,390.0,3-5-1,9
45,1576,12.0,158.0,90.0,85.0,385.0,4-5-0,9
46,5635,12.0,150.0,85.0,33.0,375.0,4-5-0,9
47,2213,12.0,130.0,65.0,23.0,410.0,2-6-1,9
48,5961,12.0,124.0,85.0,45.0,350.0,4-5-0,9
49,3075,12.0,110.0,100.0,66.0,390.0,3-6-0,9
50,4794,12.0,108.0,40.0,75.0,345.0,4-5-0,9
51,4319,11.0,182.0,90.0,61.0,410.0,3-6-0,9
52,5747,11.0,164.0,75.0,68.0,395.0,3-6-0,9
53,4406,11.0,136.0,80.0,85.0,380.0,2-6-1,9
54,6230,10.0,210.0,65.0,59.0,390.0,3-6-0,9
55,3835,10.0,100.0,45.0,66.0,325.0,3-5-0,9
56,4661,9.0,122.0,75.0,40.0,395.0,2-7-0,9
57,1580,9.0,120.0,95.0,28.0,360.0,3-6-0,9
58,3368,8.0,166.0,55.0,51.0,400.0,1-7-1,9
59,1954,8.0,146.0,75.0,46.0,345.0,3-6-0,9
60,1944,8.0,118.0,70.0,29.0,375.0,1-7-1,9
61,4649,7.0,146.0,95.0,47.0,360.0,2-7-0,9
62,1573,7.0,116.0,65.0,82.0,350.0,2-7-0,9
63,4784,5.0,154.0,70.0,35.0,365.0,1-8-0,9
