2018ohmv_0,Regional Chairman's Award,frc3324,
2018ohmv_1,Regional Winners,frc302,
2018ohmv_1,Regional Winners,frc4362,
2018ohmv_1,Regional Winners,frc3397,
2018ohmv_10,Rookie All Star Award,frc6936,
2018ohmv_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc302,
2018ohmv_13,Judges' Award,frc291,
2018ohmv_14,Highest Rookie Seed,frc6936,
2018ohmv_15,Rookie Inspiration Award sponsored by National Instruments,frc6834,
2018ohmv_16,Industrial Design Award sponsored by General Motors,frc379,
2018ohmv_17,Quality Award sponsored by Motorola Solutions Foundation,frc4362,
2018ohmv_18,Safety Award sponsored by Underwriters Laboratories,frc337,
2018ohmv_2,Regional Finalists,frc3504,
2018ohmv_2,Regional Finalists,frc4028,
2018ohmv_2,Regional Finalists,frc5811,
2018ohmv_20,Creativity Award sponsored by Xerox,frc4145,
2018ohmv_21,Excellence in Engineering Award sponsored by Delphi,frc5413,
2018ohmv_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5811,
2018ohmv_27,Imagery Award in honor of Jack Kamen,frc3940,
2018ohmv_29,Innovation in Control Award sponsored by Rockwell Automation,frc4028,
2018ohmv_3,Woodie Flowers Finalist Award,frc3193,Andy Yantes
2018ohmv_30,Team Spirit Award sponsored by FCA Foundation,frc3504,
2018ohmv_4,FIRST Dean's List Finalist Award,frc3324,Fatima Bainazar
2018ohmv_4,FIRST Dean's List Finalist Award,frc5811,Alex Ronnebaum
2018ohmv_5,Volunteer of the Year,,Jon Potter
2018ohmv_68,Wildcard,frc3504,
2018ohmv_68,Wildcard,frc4028,
2018ohmv_9,Regional Engineering Inspiration Award,frc5740,
