Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2056,37.0,366.0,250.0,603.0,540.0,9-1-0,10
2,2451,36.0,297.0,195.0,499.0,580.0,10-0-0,10
3,2834,35.0,310.0,180.0,556.0,525.0,9-1-0,10
4,1690,34.0,363.0,175.0,681.0,535.0,9-1-0,10
5,1806,34.0,318.0,135.0,547.0,540.0,9-1-0,10
6,2823,32.0,332.0,155.0,477.0,525.0,10-0-0,10
7,4488,32.0,284.0,155.0,455.0,525.0,8-2-0,10
8,4391,30.0,348.0,200.0,468.0,550.0,7-3-0,10
9,3130,30.0,344.0,165.0,485.0,540.0,9-1-0,10
10,1675,30.0,296.0,170.0,332.0,555.0,7-3-0,10
11,74,30.0,286.0,235.0,337.0,545.0,7-3-0,10
12,33,29.0,329.0,245.0,474.0,535.0,7-3-0,10
13,2522,28.0,347.0,160.0,352.0,565.0,7-3-0,10
14,329,28.0,274.0,180.0,394.0,540.0,6-4-0,10
15,3238,27.0,294.0,155.0,442.0,530.0,7-3-0,10
16,4468,26.0,322.0,165.0,373.0,565.0,4-6-0,10
17,1099,26.0,309.0,210.0,335.0,590.0,6-4-0,10
18,3042,26.0,282.0,125.0,351.0,510.0,6-4-0,10
19,5437,25.0,346.0,170.0,409.0,535.0,6-4-0,10
20,272,25.0,332.0,140.0,339.0,570.0,5-5-0,10
21,177,25.0,328.0,185.0,418.0,500.0,6-4-0,10
22,2619,25.0,293.0,150.0,379.0,550.0,4-6-0,10
23,2054,25.0,282.0,105.0,419.0,530.0,6-4-0,10
24,111,25.0,254.0,170.0,469.0,470.0,7-3-0,10
25,3039,25.0,246.0,150.0,332.0,515.0,6-4-0,10
26,5016,24.0,314.0,135.0,374.0,525.0,6-4-0,10
27,6219,24.0,287.0,160.0,255.0,560.0,5-5-0,10
28,1250,24.0,274.0,215.0,288.0,545.0,5-5-0,10
29,461,24.0,270.0,155.0,407.0,545.0,6-4-0,10
30,3245,23.0,304.0,170.0,317.0,580.0,4-6-0,10
31,3015,23.0,298.0,150.0,359.0,520.0,6-4-0,10
32,2783,23.0,296.0,155.0,445.0,550.0,6-4-0,10
33,2337,23.0,293.0,135.0,318.0,555.0,4-6-0,10
34,1306,23.0,288.0,170.0,372.0,530.0,5-5-0,10
35,5053,22.0,320.0,150.0,265.0,570.0,4-6-0,10
36,423,22.0,294.0,160.0,322.0,540.0,4-6-0,10
37,4905,22.0,293.0,140.0,297.0,535.0,5-5-0,10
38,5114,22.0,292.0,155.0,444.0,565.0,5-5-0,10
39,6171,22.0,291.0,155.0,244.0,535.0,5-5-0,10
40,2363,22.0,287.0,160.0,278.0,565.0,4-6-0,10
41,5726,22.0,269.0,110.0,305.0,525.0,5-5-0,10
42,5804,22.0,257.0,135.0,290.0,510.0,5-5-0,10
43,1756,21.0,318.0,155.0,350.0,535.0,5-5-0,10
44,181,21.0,315.0,160.0,331.0,525.0,4-6-0,10
45,2194,21.0,298.0,175.0,312.0,535.0,5-5-0,10
46,3044,21.0,282.0,160.0,421.0,520.0,5-5-0,10
47,6221,21.0,281.0,160.0,305.0,530.0,5-5-0,10
48,548,21.0,266.0,165.0,419.0,540.0,4-6-0,10
49,4930,21.0,248.0,200.0,255.0,540.0,4-6-0,10
50,5439,20.0,278.0,160.0,302.0,535.0,5-5-0,10
51,2415,20.0,268.0,130.0,384.0,490.0,5-5-0,10
52,3303,20.0,264.0,135.0,239.0,515.0,5-5-0,10
53,3655,20.0,255.0,110.0,244.0,520.0,4-6-0,10
54,5677,20.0,252.0,150.0,301.0,515.0,4-6-0,10
55,604,20.0,202.0,165.0,278.0,485.0,5-5-0,10
56,5854,19.0,292.0,195.0,404.0,450.0,4-6-0,10
57,5030,19.0,270.0,120.0,421.0,505.0,4-6-0,10
58,6055,19.0,254.0,155.0,240.0,505.0,4-6-0,10
59,433,17.0,296.0,135.0,235.0,505.0,4-6-0,10
60,1405,17.0,275.0,175.0,221.0,520.0,3-7-0,10
61,1510,17.0,269.0,130.0,264.0,550.0,2-8-0,10
62,781,17.0,238.0,135.0,283.0,500.0,3-7-0,10
63,6134,17.0,229.0,170.0,268.0,500.0,4-6-0,10
64,3853,16.0,304.0,140.0,270.0,545.0,3-7-0,10
65,66,16.0,297.0,150.0,238.0,530.0,4-6-0,10
66,540,15.0,266.0,145.0,274.0,525.0,3-7-0,10
67,1860,14.0,265.0,120.0,328.0,510.0,3-7-0,10
68,5915,14.0,260.0,145.0,234.0,545.0,2-8-0,10
69,3158,12.0,287.0,90.0,275.0,515.0,3-7-0,10
70,537,11.0,240.0,115.0,186.0,505.0,1-9-0,10
71,5809,10.0,276.0,125.0,152.0,525.0,1-9-0,10
72,5912,10.0,271.0,135.0,228.0,510.0,2-8-0,10
73,4401,10.0,218.0,135.0,176.0,470.0,2-7-0,10
74,3560,8.0,274.0,100.0,203.0,510.0,0-10-0,10
75,1622,8.0,228.0,120.0,227.0,475.0,1-9-0,10
