Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,4564,33.0,280.0,135.0,326.0,600.0,10-2-0,12
2,126,33.0,264.0,135.0,192.0,620.0,9-2-1,12
3,1277,32.0,278.0,115.0,109.0,675.0,9-2-1,12
4,1729,32.0,248.0,135.0,191.0,605.0,9-3-0,12
5,5813,29.0,264.0,130.0,205.0,625.0,8-4-0,12
6,1153,29.0,256.0,120.0,164.0,640.0,7-4-1,12
7,839,28.0,244.0,125.0,190.0,605.0,7-5-0,12
8,716,28.0,222.0,120.0,148.0,590.0,8-4-0,12
9,4055,27.0,248.0,115.0,127.0,645.0,8-4-0,12
10,172,26.0,282.0,110.0,99.0,630.0,7-4-1,12
11,4473,25.0,254.0,135.0,126.0,575.0,7-4-1,12
12,2877,24.0,324.0,90.0,220.0,575.0,7-5-0,12
13,2648,24.0,278.0,105.0,154.0,610.0,6-5-1,12
14,190,24.0,224.0,130.0,146.0,560.0,6-6-0,12
15,4048,24.0,202.0,100.0,180.0,565.0,7-5-0,12
16,1100,23.0,260.0,125.0,129.0,605.0,5-5-2,12
17,2079,23.0,260.0,120.0,107.0,620.0,6-6-0,12
18,2370,23.0,234.0,110.0,104.0,620.0,5-6-1,12
19,2168,23.0,212.0,135.0,150.0,565.0,6-6-0,12
20,3623,23.0,208.0,115.0,104.0,555.0,7-5-0,12
21,4097,22.0,200.0,80.0,117.0,515.0,7-5-0,12
22,467,22.0,196.0,125.0,123.0,545.0,6-5-1,12
23,4906,22.0,186.0,120.0,169.0,565.0,6-6-0,12
24,3205,22.0,170.0,95.0,112.0,575.0,6-6-0,12
25,2067,21.0,260.0,110.0,105.0,580.0,6-6-0,12
26,5122,21.0,258.0,125.0,134.0,590.0,6-6-0,12
27,157,21.0,256.0,120.0,145.0,580.0,5-6-1,12
28,175,21.0,238.0,95.0,113.0,585.0,6-6-0,12
29,1768,20.0,212.0,120.0,123.0,560.0,5-7-0,12
30,1735,19.0,218.0,130.0,122.0,545.0,6-6-0,12
31,173,18.0,220.0,110.0,144.0,565.0,4-8-0,12
32,4041,18.0,204.0,105.0,101.0,505.0,4-8-0,12
33,3146,18.0,184.0,130.0,121.0,530.0,5-7-0,12
34,4042,16.0,208.0,90.0,91.0,525.0,4-7-0,12
35,3236,14.0,200.0,110.0,108.0,485.0,3-8-0,12
36,5844,13.0,192.0,60.0,78.0,475.0,2-8-1,12
37,5265,12.0,176.0,90.0,71.0,525.0,3-9-0,12
38,1973,6.0,114.0,45.0,25.0,325.0,1-6-0,12
39,5400,6.0,100.0,30.0,28.0,230.0,1-4-0,12
40,3555,2.0,66.0,25.0,26.0,200.0,0-5-0,12
