Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1619,2.6299999999999999,3243.0,883.0,1280.0,1250.0,433.0,10-1-0,11
2,3005,1.8100000000000001,3006.0,695.0,1460.0,1300.0,11.0,10-1-0,11
3,4388,1.8100000000000001,2848.0,595.0,1460.0,1150.0,53.0,9-2-0,11
4,4293,1.6299999999999999,2633.0,599.0,1420.0,950.0,43.0,8-3-0,11
5,399,1.54,2701.0,623.0,1260.0,1150.0,81.0,8-3-0,11
6,2036,1.54,2367.0,541.0,1120.0,1000.0,47.0,8-3-0,11
7,159,1.45,2707.0,488.0,1180.0,1200.0,47.0,8-3-0,11
8,662,1.45,2451.0,396.0,1120.0,1100.0,1.0,8-3-0,11
9,5657,1.45,2430.0,325.0,1220.0,1000.0,0.0,8-3-0,11
10,4499,1.3600000000000001,2897.0,791.0,1480.0,1050.0,52.0,7-4-0,11
11,2240,1.3600000000000001,2252.0,419.0,1120.0,900.0,47.0,7-4-0,11
12,1584,1.27,2637.0,570.0,1260.0,1200.0,2.0,7-4-0,11
13,4183,1.27,2489.0,698.0,1380.0,850.0,9.0,7-4-0,11
14,4550,1.1799999999999999,2754.0,646.0,1280.0,1100.0,49.0,6-5-0,11
15,3298,1.1799999999999999,2640.0,405.0,1160.0,1250.0,45.0,6-5-0,11
16,1011,1.1799999999999999,2529.0,509.0,1320.0,950.0,44.0,6-5-0,11
17,3288,1.1799999999999999,2449.0,540.0,1280.0,800.0,39.0,6-5-0,11
18,2083,1.1799999999999999,2391.0,364.0,1180.0,1000.0,41.0,6-5-0,11
19,4792,1.0900000000000001,2064.0,265.0,1080.0,800.0,9.0,6-5-0,11
20,2945,1.0900000000000001,2044.0,395.0,1040.0,800.0,4.0,6-5-0,11
21,1303,1.0900000000000001,1697.0,386.0,1040.0,500.0,7.0,6-4-0,11
22,5493,1.0,2443.0,586.0,1340.0,850.0,43.0,5-6-0,11
23,3648,1.0,2324.0,419.0,1200.0,850.0,44.0,5-6-0,11
24,5613,1.0,2065.0,411.0,1040.0,750.0,45.0,5-6-0,11
25,1977,1.0,1927.0,478.0,1020.0,650.0,42.0,5-6-0,11
26,1339,0.90000000000000002,2600.0,575.0,1340.0,1050.0,0.0,5-6-0,11
27,2996,0.90000000000000002,2504.0,510.0,1200.0,1000.0,9.0,5-6-0,11
28,4418,0.90000000000000002,2371.0,456.0,1060.0,1100.0,1.0,5-6-0,11
29,3200,0.90000000000000002,2370.0,330.0,1140.0,1000.0,0.0,5-6-0,11
30,5763,0.90000000000000002,2336.0,690.0,1380.0,750.0,1.0,5-6-0,11
31,4153,0.90000000000000002,2317.0,521.0,1160.0,950.0,2.0,5-6-0,11
32,3729,0.90000000000000002,2265.0,690.0,1180.0,900.0,0.0,5-6-0,11
33,4944,0.90000000000000002,2241.0,326.0,1100.0,950.0,11.0,5-6-0,11
34,1410,0.90000000000000002,2237.0,371.0,1120.0,850.0,7.0,5-6-0,11
35,4593,0.90000000000000002,2110.0,325.0,1060.0,850.0,0.0,5-6-0,11
36,2158,0.90000000000000002,2090.0,460.0,1100.0,750.0,5.0,5-6-0,11
37,2261,0.90000000000000002,1787.0,385.0,1040.0,550.0,2.0,5-6-0,11
38,5318,0.71999999999999997,2237.0,474.0,1120.0,850.0,17.0,4-6-0,11
39,5899,0.71999999999999997,2064.0,328.0,1100.0,800.0,4.0,4-7-0,11
40,1245,0.71999999999999997,1818.0,615.0,1120.0,500.0,3.0,4-7-0,11
41,4068,0.71999999999999997,1803.0,298.0,860.0,800.0,3.0,4-7-0,11
42,2259,0.54000000000000004,2052.0,461.0,940.0,900.0,7.0,3-8-0,11
43,1332,0.54000000000000004,1870.0,345.0,1000.0,700.0,0.0,3-8-0,11
44,1583,0.54000000000000004,1860.0,513.0,1000.0,600.0,5.0,3-8-0,11
45,4386,0.45000000000000001,2040.0,592.0,1260.0,500.0,45.0,2-9-0,11
46,1799,0.45000000000000001,2000.0,473.0,1140.0,600.0,55.0,2-9-0,11
47,1157,0.27000000000000002,1766.0,347.0,980.0,600.0,41.0,1-10-0,11
48,3807,0.089999999999999997,1481.0,422.0,1000.0,250.0,41.0,0-11-0,11
