Rank,Team,Wins,Losses,Ties,Played,QS,RS,MP
1,342,9,1,0,10,18.00,47.20,76
2,2237,9,1,0,10,18.00,38.00,72
3,1251,8,2,0,10,16.00,45.00,92
4,1746,8,2,0,10,16.00,33.10,72
5,343,7,3,0,10,14.00,37.20,100
6,1249,7,3,0,10,14.00,37.20,84
7,1102,7,3,0,10,14.00,35.40,70
8,2430,6,3,1,10,13.00,32.90,88
9,2483,6,3,1,10,13.00,32.20,70
10,845,6,4,0,10,12.00,43.00,100
11,386,6,4,0,10,12.00,39.80,84
12,1026,6,4,0,10,12.00,35.00,94
13,1261,6,4,0,10,12.00,34.80,88
14,1539,6,4,0,10,12.00,33.40,70
15,1051,6,4,0,10,12.00,30.40,78
16,1225,5,4,1,10,11.00,38.10,70
17,2187,5,4,1,10,11.00,29.80,84
18,1319,5,5,0,10,10.00,38.30,92
19,804,5,5,0,10,10.00,28.30,70
20,1553,5,5,0,10,10.00,26.20,72
21,1876,4,5,1,10,9.00,32.40,48
22,1758,4,6,0,10,8.00,31.20,70
23,2362,4,6,0,10,8.00,31.20,70
24,1398,4,6,0,10,8.00,27.60,70
25,2425,4,6,0,10,8.00,24.00,54
26,1466,3,6,1,10,7.00,37.20,84
27,393,3,7,0,10,6.00,40.00,52
28,1270,3,7,0,10,6.00,36.00,46
29,900,3,7,0,10,6.00,33.80,58
30,281,3,7,0,10,6.00,32.20,76
31,665,3,7,0,10,6.00,32.00,94
32,2092,3,7,0,10,6.00,28.00,88
33,1369,3,7,0,10,6.00,21.40,72
34,1959,3,7,0,10,6.00,21.00,100
35,1293,1,9,0,10,2.00,27.70,56
36,1436,1,9,0,10,2.00,22.40,52
