2007sdc_0,Regional Chairman's Award,frc1266,
2007sdc_1,Regional Winner,frc330,
2007sdc_1,Regional Winner,frc696,
2007sdc_1,Regional Winner,frc835,
2007sdc_1,Regional Winner,frc1216,
2007sdc_10,Rookie All Star Award,frc2029,
2007sdc_13,Judges Award,frc1622,
2007sdc_13,Judges Award,frc599,
2007sdc_14,Highest Rookie Seed Award,frc2032,
2007sdc_15,Rookie Inspiration Award,frc2193,
2007sdc_16,General Motors Industrial Design Award,frc330,
2007sdc_17,Motorola Quality Award,frc1540,
2007sdc_18,Underwriters Laboratory Industrial Safety Award,frc1622,
2007sdc_19,Johnson & Johnson Sportsmanship Award,frc687,
2007sdc_2,Regional Finalist,frc368,
2007sdc_2,Regional Finalist,frc1717,
2007sdc_2,Regional Finalist,frc294,
2007sdc_20,Xerox Creativity Award,frc1572,
2007sdc_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc1566,
2007sdc_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc1538,
2007sdc_27,Imagery Award,frc1717,
2007sdc_29,Rockwell Automation Innovation in Control Award,frc1425,
2007sdc_3,Woodie Flowers Award,,Dan Rupert
2007sdc_30,DaimlerChrysler Team Spirit Award,frc1332,
2007sdc_31,Website Award,frc687,
2007sdc_32,Autodesk Visualization Award,frc1641,
2007sdc_5,Outstanding Volunteer Award,,Jeff Crosby
2007sdc_9,Regional Engineering Inspiration Award,frc812,
