Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,1257,41.0,266.0,185.0,261.0,640.0,11-1-0,12
2,25,36.0,253.0,260.0,275.0,625.0,9-3-0,12
3,834,31.0,267.0,165.0,231.0,590.0,8-4-0,12
4,1811,31.0,217.0,140.0,257.0,605.0,9-3-0,12
5,193,30.0,283.0,140.0,228.0,665.0,8-4-0,12
6,1626,30.0,261.0,165.0,153.0,660.0,8-4-0,12
7,219,30.0,240.0,180.0,210.0,600.0,8-4-0,12
8,1403,28.0,243.0,160.0,188.0,620.0,8-4-0,12
9,5895,27.0,310.0,140.0,385.0,585.0,8-4-0,12
10,1676,27.0,275.0,130.0,238.0,630.0,7-5-0,12
11,1989,25.0,281.0,125.0,232.0,645.0,7-5-0,12
12,3314,25.0,235.0,160.0,300.0,555.0,8-4-0,12
13,869,24.0,247.0,205.0,294.0,575.0,7-5-0,12
14,555,24.0,195.0,145.0,175.0,555.0,7-5-0,12
15,75,23.0,289.0,105.0,263.0,595.0,6-6-0,12
16,224,23.0,274.0,115.0,231.0,630.0,5-7-0,12
17,5624,23.0,252.0,140.0,242.0,585.0,6-6-0,12
18,3340,22.0,241.0,125.0,169.0,565.0,6-6-0,12
19,3515,22.0,221.0,125.0,177.0,570.0,7-5-0,12
20,1279,21.0,224.0,135.0,159.0,605.0,5-7-0,12
21,293,21.0,196.0,100.0,213.0,545.0,6-6-0,12
22,223,21.0,189.0,130.0,195.0,550.0,4-8-0,12
23,613,21.0,177.0,135.0,234.0,485.0,6-6-0,12
24,4281,20.0,222.0,100.0,166.0,555.0,6-6-0,12
25,4035,20.0,186.0,75.0,160.0,535.0,6-6-0,12
26,714,20.0,152.0,110.0,155.0,515.0,6-6-0,12
27,3142,18.0,242.0,115.0,344.0,515.0,6-6-0,12
28,4475,18.0,181.0,125.0,113.0,510.0,4-8-0,12
29,4285,17.0,224.0,125.0,105.0,590.0,4-8-0,12
30,5992,16.0,186.0,110.0,117.0,525.0,4-8-0,12
31,6015,15.0,242.0,95.0,126.0,605.0,3-9-0,12
32,5310,15.0,170.0,150.0,147.0,475.0,4-7-0,12
33,2577,13.0,217.0,150.0,174.0,515.0,3-9-0,12
34,5732,13.0,150.0,110.0,126.0,435.0,4-8-0,12
35,6016,12.0,230.0,100.0,122.0,585.0,2-10-0,12
36,1672,12.0,148.0,110.0,134.0,460.0,3-9-0,12
37,2180,10.0,150.0,140.0,177.0,480.0,3-9-0,12
