2016njbri_0,District Chairman's Award,frc869,
2016njbri_1,District Event Winner,frc1676,
2016njbri_1,District Event Winner,frc5624,
2016njbri_1,District Event Winner,frc223,
2016njbri_10,Rookie All Star Award,frc5895,
2016njbri_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc1257,
2016njbri_13,Judges' Award,frc1403,
2016njbri_14,Highest Rookie Seed,frc5895,
2016njbri_15,Rookie Inspiration Award sponsored by National Instruments,frc6016,
2016njbri_16,Industrial Design Award sponsored by General Motors,frc25,
2016njbri_17,Quality Award sponsored by Motorola Solutions Foundation,frc75,
2016njbri_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3142,
2016njbri_2,District Event Finalist,frc1257,
2016njbri_2,District Event Finalist,frc25,
2016njbri_2,District Event Finalist,frc3340,
2016njbri_2,District Event Finalist,frc555,
2016njbri_20,Creativity Award sponsored by Xerox,frc714,
2016njbri_21,Excellence in Engineering Award sponsored by Delphi,frc2180,
2016njbri_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3142,
2016njbri_27,Imagery Award in honor of Jack Kamen,frc193,
2016njbri_29,Innovation in Control Award sponsored by Rockwell Automation,frc1626,
2016njbri_30,Team Spirit Award sponsored by FCA Foundation,frc5310,
2016njbri_9,District Engineering Inspiration Award,frc1676,
