2006ma_0,Regional Chairman's Award,frc383,
2006ma_1,Regional Winner,frc121,
2006ma_1,Regional Winner,frc233,
2006ma_1,Regional Winner,frc1568,
2006ma_10,Rookie All-Star Award,frc1761,
2006ma_13,Judge's Award (Day 1),frc40,
2006ma_13,Judge's Award (Day 1),frc1909,
2006ma_14,Highest Rookie Seed Award,frc1757,
2006ma_15,Rookie Inspiration Award,frc1975,
2006ma_16,General Motors Industrial Design Award,frc121,
2006ma_17,Motorola Quality Award,frc571,
2006ma_18,Underwriters Laboratories Industrial Safety Award,frc571,
2006ma_19,Johnson and Johnson Sportsmanship Award,frc246,
2006ma_2,Regional Finalist,frc40,
2006ma_2,Regional Finalist,frc69,
2006ma_2,Regional Finalist,frc213,
2006ma_20,Xerox Creativity Award,frc157,
2006ma_22,"Kleiner, Perkins, Caufield and Byers Entrepreneurship Award",frc126,
2006ma_26,"Delphi ""Driving Tommorow's Technology"" Award",frc467,
2006ma_27,Imagery Award,frc1511,
2006ma_29,Radio Shack Innovation in Control Award,frc233,
2006ma_3,Regional Woodie Flowers Award,,James Broderick (Team 126)
2006ma_30,DaimlerChrysler Team Spirit Award,frc1100,
2006ma_31,Website Award,frc578,
2006ma_32,Autodesk Visualization Award,frc75,
2006ma_5,Outstanding Volunteer of the Year Award,,David Burmaster & George Perna
2006ma_9,Engineering Inspiration Award,frc75,
