Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2056,2.3300000000000001,1780.0,346.0,700.0,650.0,330.0,4-2-0,6
2,1114,2.1600000000000001,1693.0,417.0,740.0,600.0,253.0,5-1-0,6
3,2609,1.8300000000000001,1482.0,241.0,700.0,550.0,122.0,5-1-0,6
4,3015,1.6599999999999999,1553.0,322.0,680.0,600.0,163.0,4-2-0,6
5,3683,1.6599999999999999,1429.0,288.0,740.0,550.0,39.0,5-1-0,6
6,4914,1.5,1530.0,242.0,720.0,650.0,65.0,4-2-0,6
7,781,1.5,1465.0,236.0,720.0,600.0,60.0,4-2-0,6
8,1305,1.5,1421.0,258.0,640.0,600.0,101.0,4-2-0,6
9,865,1.5,1414.0,303.0,620.0,650.0,79.0,4-2-0,6
10,3161,1.5,1366.0,186.0,580.0,600.0,86.0,4-2-0,6
11,1325,1.3300000000000001,1479.0,389.0,780.0,600.0,19.0,4-2-0,6
12,4678,1.3300000000000001,1426.0,458.0,700.0,500.0,121.0,3-3-0,6
13,4992,1.3300000000000001,1386.0,266.0,640.0,550.0,106.0,3-3-0,6
14,5719,1.1599999999999999,1510.0,177.0,620.0,750.0,60.0,3-3-0,6
15,1360,1.1599999999999999,1473.0,185.0,620.0,700.0,63.0,3-3-0,6
16,1241,1.1599999999999999,1284.0,256.0,640.0,450.0,99.0,3-3-0,6
17,4917,1.1599999999999999,1241.0,177.0,620.0,450.0,46.0,3-3-0,6
18,4618,1.0,1456.0,237.0,680.0,600.0,46.0,3-3-0,6
19,2702,1.0,1386.0,179.0,740.0,500.0,56.0,2-4-0,6
20,6135,1.0,1384.0,261.0,640.0,550.0,99.0,2-4-0,6
21,6378,1.0,1275.0,226.0,640.0,500.0,45.0,3-3-0,6
22,4939,1.0,1252.0,289.0,580.0,550.0,27.0,3-3-0,6
23,9985,0.82999999999999996,1330.0,218.0,720.0,500.0,15.0,2-4-0,6
24,1334,0.82999999999999996,1139.0,218.0,640.0,350.0,64.0,2-4-0,6
25,4976,0.66000000000000003,1290.0,246.0,720.0,400.0,70.0,1-5-0,6
26,6342,0.66000000000000003,1154.0,248.0,600.0,400.0,54.0,2-4-0,6
27,3739,0.66000000000000003,1135.0,215.0,560.0,450.0,20.0,2-4-0,6
28,2604,0.66000000000000003,1126.0,265.0,700.0,300.0,1.0,2-4-0,6
29,5912,0.33000000000000002,1183.0,68.0,560.0,550.0,3.0,1-5-0,6
30,1374,0.0,1061.0,245.0,620.0,350.0,1.0,0-6-0,6
