2002mo_0,Regional Chairmans Award,frc343,
2002mo_1,Regional Winner,frc16,
2002mo_1,Regional Winner,frc343,
2002mo_1,Regional Winner,frc869,
2002mo_10,Rookie All Star Award - Friday,frc878,
2002mo_10,Rookie All Star Award - Friday,frc967,
2002mo_13,Judges Award - Friday,frc312,
2002mo_13,Judges Award - Friday,frc942,
2002mo_14,Highest Rookie Seed,frc877,
2002mo_16,GM Industrial Design Award,frc648,
2002mo_17,Motorola Quality Award,frc507,
2002mo_19,Johnson & Johnson Sportsmanship Award,frc31,
2002mo_2,Regional Finalist,frc317,
2002mo_2,Regional Finalist,frc312,
2002mo_2,Regional Finalist,frc171,
2002mo_20,Xerox Creativity Award,frc940,
2002mo_22,Kleiner Perkins Caufield & Byers Entrepreneurship,frc476,
2002mo_26,"Delphi ""Driving Tomorrows Technology Award",frc16,
2002mo_27,Imagery Award,frc34,
2002mo_30,DaimlerChrysler Team Spirit Award,frc461,
2002mo_38,Leadership in Control Award,frc933,
2002mo_39,#1 Seed,frc16,
2002mo_40,Incredible Play Award,frc935,
2002mo_9,Engineering Inspiration Award,frc171,
