2004sj_f1m1,frc971,frc254,frc852,frc100,frc691,frc1280,140,80
2004sj_f1m2,frc971,frc254,frc852,frc100,frc691,frc1280,200,15
2004sj_qf1m1,frc971,frc254,frc852,frc115,frc670,frc1072,80,75
2004sj_qf1m2,frc971,frc254,frc852,frc115,frc670,frc1072,130,30
2004sj_qf2m1,frc972,frc846,frc1031,frc840,frc473,frc687,65,25
2004sj_qf2m2,frc972,frc846,frc1031,frc840,frc473,frc687,75,130
2004sj_qf2m3,frc972,frc846,frc1031,frc840,frc473,frc687,75,145
2004sj_qf3m1,frc114,frc47,frc1097,frc1351,frc568,frc1120,130,135
2004sj_qf3m2,frc114,frc47,frc1097,frc1351,frc568,frc1120,140,40
2004sj_qf3m3,frc114,frc47,frc1097,frc1351,frc568,frc1120,15,75
2004sj_qf4m1,frc814,frc1458,frc258,frc100,frc691,frc1280,35,30
2004sj_qf4m2,frc814,frc1458,frc258,frc100,frc691,frc1280,10,40
2004sj_qf4m3,frc814,frc1458,frc258,frc100,frc691,frc1280,65,80
2004sj_qm1,frc192,frc114,frc827,frc973,25,40
2004sj_qm10,frc473,frc751,frc1031,frc971,30,70
2004sj_qm11,frc670,frc1072,frc100,frc115,25,40
2004sj_qm12,frc1458,frc649,frc840,frc827,35,80
2004sj_qm13,frc568,frc192,frc114,frc1082,20,90
2004sj_qm14,frc973,frc846,frc1043,frc1120,95,20
2004sj_qm15,frc581,frc954,frc668,frc1097,20,15
2004sj_qm16,frc258,frc766,frc1045,frc1422,30,25
2004sj_qm17,frc1457,frc256,frc254,frc1351,25,120
2004sj_qm18,frc953,frc253,frc8,frc1280,20,5
2004sj_qm19,frc691,frc675,frc687,frc972,55,70
2004sj_qm2,frc1082,frc568,frc649,frc1043,20,20
2004sj_qm20,frc47,frc701,frc605,frc473,50,15
2004sj_qm21,frc751,frc1031,frc374,frc814,30,70
2004sj_qm22,frc971,frc1458,frc852,frc100,120,110
2004sj_qm23,frc1072,frc840,frc115,frc670,95,10
2004sj_qm24,frc1120,frc973,frc827,frc568,60,25
2004sj_qm25,frc846,frc1043,frc649,frc114,15,25
2004sj_qm26,frc1422,frc258,frc192,frc668,20,25
2004sj_qm27,frc115,frc1072,frc1082,frc581,35,30
2004sj_qm28,frc256,frc254,frc954,frc1045,150,0
2004sj_qm29,frc766,frc953,frc1097,frc1457,10,0
2004sj_qm3,frc1097,frc1045,frc846,frc668,20,20
2004sj_qm30,frc1351,frc8,frc1280,frc691,0,155
2004sj_qm31,frc972,frc605,frc253,frc687,35,25
2004sj_qm32,frc701,frc751,frc675,frc47,10,90
2004sj_qm33,frc100,frc971,frc1031,frc374,75,65
2004sj_qm34,frc814,frc840,frc473,frc852,120,40
2004sj_qm35,frc670,frc649,frc1458,frc1120,20,60
2004sj_qm36,frc973,frc192,frc1072,frc846,40,75
2004sj_qm37,frc827,frc115,frc568,frc1422,35,45
2004sj_qm38,frc668,frc1082,frc114,frc256,20,75
2004sj_qm39,frc1043,frc954,frc258,frc1351,15,70
2004sj_qm4,frc1120,frc581,frc954,frc258,15,20
2004sj_qm40,frc254,frc1280,frc581,frc766,95,40
2004sj_qm41,frc1045,frc253,frc953,frc1097,20,20
2004sj_qm42,frc691,frc100,frc1457,frc675,65,0
2004sj_qm43,frc8,frc1031,frc605,frc701,5,30
2004sj_qm44,frc687,frc473,frc751,frc670,125,20
2004sj_qm45,frc47,frc972,frc971,frc814,0,110
2004sj_qm46,frc374,frc1458,frc852,frc840,5,145
2004sj_qm47,frc649,frc568,frc192,frc1072,40,30
2004sj_qm48,frc1422,frc115,frc256,frc973,30,0
2004sj_qm49,frc846,frc114,frc1280,frc258,130,65
2004sj_qm5,frc1422,frc254,frc1351,frc953,110,5
2004sj_qm50,frc1120,frc668,frc1458,frc852,25,30
2004sj_qm51,frc1043,frc827,frc840,frc374,30,65
2004sj_qm52,frc1351,frc581,frc1082,frc953,75,25
2004sj_qm53,frc253,frc691,frc954,frc254,40,85
2004sj_qm54,frc1031,frc1457,frc675,frc1045,30,10
2004sj_qm55,frc100,frc751,frc766,frc605,30,15
2004sj_qm56,frc1097,frc8,frc670,frc687,80,40
2004sj_qm57,frc701,frc972,frc473,frc47,105,40
2004sj_qm58,frc814,frc1458,frc1072,frc971,105,110
2004sj_qm59,frc374,frc852,frc115,frc192,15,30
2004sj_qm6,frc766,frc1457,frc256,frc8,0,10
2004sj_qm60,frc840,frc1422,frc568,frc846,85,20
2004sj_qm61,frc473,frc701,frc973,frc649,75,20
2004sj_qm62,frc47,frc256,frc258,frc1120,115,15
2004sj_qm63,frc953,frc954,frc114,frc827,65,115
2004sj_qm64,frc668,frc1280,frc1082,frc1043,25,25
2004sj_qm65,frc691,frc1351,frc581,frc253,140,75
2004sj_qm66,frc751,frc1097,frc254,frc100,70,100
2004sj_qm67,frc605,frc675,frc1045,frc766,25,15
2004sj_qm68,frc687,frc1031,frc1457,frc814,120,25
2004sj_qm69,frc972,frc971,frc8,frc670,90,60
2004sj_qm7,frc675,frc687,frc253,frc47,20,60
2004sj_qm70,frc852,frc701,frc1422,frc1072,100,15
2004sj_qm71,frc374,frc115,frc1458,frc473,25,85
2004sj_qm72,frc192,frc47,frc1031,frc840,80,20
2004sj_qm73,frc256,frc568,frc846,frc814,95,105
2004sj_qm74,frc253,frc258,frc973,frc1082,15,50
2004sj_qm75,frc100,frc1043,frc1120,frc953,0,75
2004sj_qm76,frc1097,frc114,frc649,frc691,145,0
2004sj_qm77,frc827,frc668,frc766,frc254,50,140
2004sj_qm78,frc1280,frc581,frc675,frc751,35,35
2004sj_qm79,frc670,frc1457,frc954,frc605,70,30
2004sj_qm8,frc1280,frc605,frc972,frc691,70,80
2004sj_qm80,frc1351,frc1045,frc8,frc687,75,40
2004sj_qm81,frc115,frc972,frc971,frc701,40,10
2004sj_qm82,frc1072,frc852,frc47,frc1031,95,130
2004sj_qm83,frc814,frc473,frc1422,frc1458,150,55
2004sj_qm84,frc256,frc374,frc568,frc253,25,75
2004sj_qm85,frc971,frc1120,frc840,frc192,115,30
2004sj_qm86,frc258,frc846,frc972,frc100,75,30
2004sj_qm87,frc953,frc649,frc766,frc973,50,10
2004sj_qm88,frc691,frc827,frc1043,frc670,80,70
2004sj_qm89,frc254,frc1097,frc114,frc1280,70,95
2004sj_qm9,frc814,frc852,frc701,frc374,130,20
2004sj_qm90,frc668,frc954,frc605,frc751,35,0
2004sj_qm91,frc1457,frc8,frc581,frc675,0,75
2004sj_qm92,frc1351,frc1082,frc687,frc1045,25,70
2004sj_sf1m1,frc971,frc254,frc852,frc840,frc473,frc687,170,110
2004sj_sf1m2,frc971,frc254,frc852,frc840,frc473,frc687,120,50
2004sj_sf2m1,frc1351,frc568,frc1120,frc100,frc691,frc1280,45,120
2004sj_sf2m2,frc1351,frc568,frc1120,frc100,frc691,frc1280,10,30
