Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2062,1.8,2703.0,565.0,1380.0,1150.0,23.0,8-2-0,10
2,93,1.7,2836.0,570.0,1300.0,1300.0,51.0,8-2-0,10
3,3418,1.7,2721.0,647.0,1360.0,1100.0,31.0,8-2-0,10
4,1732,1.6000000000000001,2818.0,570.0,1360.0,1050.0,133.0,7-3-0,10
5,706,1.6000000000000001,2782.0,651.0,1280.0,1300.0,27.0,8-2-0,10
6,3130,1.6000000000000001,2696.0,705.0,1460.0,1000.0,26.0,7-3-0,10
7,2143,1.6000000000000001,2663.0,473.0,1300.0,1050.0,63.0,7-3-0,10
8,1714,1.6000000000000001,2409.0,583.0,1220.0,800.0,39.0,8-2-0,10
9,5976,1.5,2577.0,451.0,1340.0,1050.0,7.0,7-3-0,10
10,4539,1.3999999999999999,2715.0,408.0,1320.0,1050.0,35.0,6-4-0,10
11,1675,1.3999999999999999,2639.0,568.0,1340.0,1050.0,29.0,7-3-0,10
12,4786,1.3999999999999999,2458.0,563.0,1300.0,900.0,28.0,6-4-0,10
13,269,1.3999999999999999,2441.0,518.0,1120.0,1000.0,56.0,7-3-0,10
14,5148,1.3999999999999999,2182.0,369.0,1080.0,850.0,27.0,7-3-0,10
15,2194,1.3,2798.0,748.0,1400.0,1250.0,8.0,6-4-0,10
16,6381,1.3,2515.0,504.0,1240.0,1100.0,10.0,6-4-0,10
17,1306,1.3,2327.0,376.0,1160.0,1000.0,12.0,6-4-0,10
18,2358,1.3,2235.0,271.0,1200.0,800.0,15.0,6-4-0,10
19,6421,1.2,2445.0,330.0,1060.0,1150.0,40.0,6-4-0,10
20,537,1.2,2153.0,454.0,860.0,1050.0,113.0,6-4-0,10
21,3197,1.1000000000000001,2245.0,525.0,1160.0,850.0,30.0,5-5-0,10
22,3381,1.1000000000000001,2208.0,451.0,1220.0,800.0,23.0,5-5-0,10
23,6223,1.1000000000000001,2075.0,455.0,1100.0,750.0,25.0,5-5-0,10
24,5855,1.1000000000000001,1930.0,423.0,1100.0,700.0,15.0,5-4-0,10
25,1091,1.0,2603.0,508.0,1280.0,1000.0,8.0,5-5-0,10
26,4804,1.0,2417.0,318.0,1100.0,1050.0,17.0,5-5-0,10
27,3102,1.0,2402.0,333.0,1260.0,950.0,22.0,5-5-0,10
28,4198,1.0,2378.0,331.0,1100.0,1000.0,3.0,5-5-0,10
29,2220,1.0,2374.0,364.0,1100.0,900.0,79.0,5-5-0,10
30,1792,1.0,2264.0,426.0,1060.0,1000.0,9.0,5-4-0,10
31,930,1.0,2252.0,503.0,1080.0,900.0,142.0,5-5-0,10
32,3596,1.0,2098.0,484.0,1040.0,900.0,13.0,5-5-0,10
33,1781,1.0,2023.0,318.0,940.0,850.0,58.0,5-4-0,10
34,6643,1.0,1730.0,435.0,940.0,650.0,10.0,5-4-0,10
35,2202,0.90000000000000002,2547.0,634.0,1240.0,1050.0,17.0,4-6-0,10
36,4296,0.90000000000000002,2418.0,406.0,1160.0,950.0,33.0,4-6-0,10
37,1259,0.90000000000000002,2386.0,588.0,1260.0,900.0,56.0,4-6-0,10
38,1985,0.90000000000000002,2266.0,515.0,1200.0,850.0,21.0,4-6-0,10
39,2531,0.80000000000000004,2397.0,517.0,1160.0,1000.0,22.0,4-6-0,10
40,3023,0.80000000000000004,2332.0,623.0,1160.0,1000.0,7.0,4-6-0,10
41,2077,0.80000000000000004,2170.0,568.0,1140.0,800.0,30.0,4-6-0,10
42,4247,0.80000000000000004,2077.0,270.0,880.0,950.0,27.0,4-6-0,10
43,2472,0.80000000000000004,2053.0,316.0,980.0,800.0,13.0,4-6-0,10
44,2830,0.69999999999999996,2333.0,618.0,1280.0,800.0,3.0,3-7-0,10
45,3081,0.69999999999999996,2250.0,442.0,1140.0,850.0,15.0,3-7-0,10
46,2506,0.69999999999999996,2068.0,370.0,1160.0,750.0,8.0,3-7-0,10
47,3692,0.59999999999999998,2093.0,508.0,1120.0,800.0,3.0,3-7-0,10
48,5586,0.59999999999999998,1961.0,312.0,1060.0,750.0,16.0,3-7-0,10
49,4531,0.5,2475.0,331.0,1140.0,950.0,20.0,2-8-0,10
50,1716,0.5,1898.0,387.0,1120.0,550.0,13.0,2-8-0,10
51,5096,0.40000000000000002,2292.0,436.0,1020.0,1100.0,17.0,2-8-0,10
52,4549,0.40000000000000002,1954.0,324.0,1020.0,700.0,39.0,2-8-0,10
53,6670,0.40000000000000002,1871.0,321.0,1020.0,650.0,16.0,2-8-0,10
54,5552,0.20000000000000001,1732.0,340.0,880.0,700.0,52.0,1-9-0,10
