2013lake_0,Regional Chairman's Award,frc1912,
2013lake_1,Regional Winners,frc3753,
2013lake_1,Regional Winners,frc118,
2013lake_1,Regional Winners,frc4589,
2013lake_10,Rookie All Star Award,frc4516,
2013lake_11,Gracious Professionalism� Award sponsored by Johnson & Johnson,frc2080,
2013lake_13,Judges' Award,frc2992,
2013lake_14,Highest Rookie Seed,frc4805,
2013lake_15,Rookie Inspiration Award,frc4589,
2013lake_16,Industrial Design Award sponsored by General Motors,frc1477,
2013lake_17,Quality Award sponsored by Motorola,frc364,
2013lake_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc456,
2013lake_2,Regional Finalists,frc155,
2013lake_2,Regional Finalists,frc1421,
2013lake_2,Regional Finalists,frc3039,
2013lake_20,Creativity Award sponsored by Xerox,frc3164,
2013lake_21,Excellence in Engineering Award sponsored by Delphi,frc118,
2013lake_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3847,
2013lake_27,Imagery Award in honor of Jack Kamen,frc233,
2013lake_29,Innovation in Control Award sponsored by Rockwell Automation,frc456,
2013lake_3,Woodie Flowers Finalist Award,frc1912,Wendy Holladay
2013lake_30,Team Spirit Award sponsored by Chrysler,frc1758,
2013lake_4,FIRST Dean's List Finalist,frc1912,Scott Kent
2013lake_4,FIRST Dean's List Finalist,frc442,Dori Bradford
2013lake_5,Volunteer of the Year,frc456,Kimmy Melton
2013lake_9,Engineering Inspiration Award,frc3410,
