2018txsa_0,Regional Chairman's Award,frc3481,
2018txsa_1,Regional Winners,frc3847,
2018txsa_1,Regional Winners,frc3481,
2018txsa_1,Regional Winners,frc5726,
2018txsa_10,Rookie All Star Award,frc7063,
2018txsa_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc5866,
2018txsa_13,Judges' Award,frc6155,
2018txsa_14,Highest Rookie Seed,frc7264,
2018txsa_15,Rookie Inspiration Award sponsored by National Instruments,frc6935,
2018txsa_16,Industrial Design Award sponsored by General Motors,frc3847,
2018txsa_17,Quality Award sponsored by Motorola Solutions Foundation,frc3679,
2018txsa_18,Safety Award sponsored by Underwriters Laboratories,frc3035,
2018txsa_2,Regional Finalists,frc5572,
2018txsa_2,Regional Finalists,frc5986,
2018txsa_2,Regional Finalists,frc4219,
2018txsa_20,Creativity Award sponsored by Xerox,frc3345,
2018txsa_21,Excellence in Engineering Award sponsored by Delphi,frc5572,
2018txsa_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2723,
2018txsa_27,Imagery Award in honor of Jack Kamen,frc4610,
2018txsa_29,Innovation in Control Award sponsored by Rockwell Automation,frc4063,
2018txsa_3,Woodie Flowers Finalist Award,frc2723,Travis Smith
2018txsa_30,Team Spirit Award sponsored by FCA Foundation,frc4639,
2018txsa_4,FIRST Dean's List Finalist Award,frc3240,Camryn De Leon
2018txsa_4,FIRST Dean's List Finalist Award,frc2158,Leah Griffith
2018txsa_5,Volunteer of the Year,frc6800,Marya Unwala
2018txsa_68,Wildcard,frc5572,
2018txsa_68,Wildcard,frc5986,
2018txsa_9,Regional Engineering Inspiration Award,frc6357,
