2010nv_0,Regional Chairman's Award,frc585,
2010nv_1,Winner,frc25,
2010nv_1,Winner,frc254,
2010nv_1,Winner,frc3230,
2010nv_10,Rookie All Star Award,frc3230,
2010nv_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc812,
2010nv_12,Coopertition Award,frc25,
2010nv_13,Judges Award,frc1622,
2010nv_14,Highest Rookie Seed,frc3230,
2010nv_15,Rookie Inspiration Award,frc3156,
2010nv_16,Industrial Design sponsored by General Motors,frc25,
2010nv_17,Quality Award sponsored by Motorola,frc254,
2010nv_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1622,
2010nv_2,Finalist,frc987,
2010nv_2,Finalist,frc973,
2010nv_2,Finalist,frc585,
2010nv_2,Finalist,frc4,
2010nv_20,Creativity Award sponsored by Xerox,frc842,
2010nv_21,Engineering Excellence Award sponsored by Delphi,frc987,
2010nv_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3009,
2010nv_23,Excellence in Design Award sponsored by Autodesk,frc1726,
2010nv_27,Imagery Award in honor of Jack Kamen,frc1266,
2010nv_29,Innovation in Control Award sponsored by Rockwell Automation,frc39,
2010nv_3,Woodie Flowers Award,frc987,Mark Jones of 987
2010nv_30,Team Spirit Award sponsored by Chrysler,frc2102,
2010nv_31,Website Award,frc39,
2010nv_4,FIRST Dean's List Finalist Award,,Niikki Beaman Team 987
2010nv_4,FIRST Dean's List Finalist Award,,Nathan Richner Team 3009
2010nv_5,Outstanding Volunteer of the Year,,Sheldon Freid
2010nv_9,Engineering Inspiration,frc2429,
