1998mi_1,Regional Winner,frc47,
1998mi_10,Rookie All-Star,frc68,
1998mi_13,Judges' Award,frc65,
1998mi_13,Judges' Award,frc66,
1998mi_13,Judges' Award,frc111,
1998mi_17,Quality,frc1,
1998mi_19,Sportsmanship-GP,frc65,
1998mi_2,Regional Finalist,frc45,
1998mi_20,Creativity,frc120,
1998mi_30,Team Spirit Award,frc123,
1998mi_38,Leadership in Controls,frc67,
1998mi_39,#1 Seed,frc111,
1998mi_43,Best Offensive Round,frc201,
1998mi_45,Featherweight in the Finals,frc201,
1998mi_46,Most Photogenic Award,frc163,
1998mi_47,Outstanding Defense,frc85,
1998mi_49,Against All Odds Award,frc27,
