Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2987,22.0,154.0,95.0,93.0,395.0,8-0-0,8
2,2501,22.0,150.0,100.0,106.0,390.0,7-1-0,8
3,2883,21.0,158.0,95.0,126.0,395.0,7-1-0,8
4,3082,21.0,130.0,90.0,74.0,380.0,7-1-0,8
5,876,20.0,108.0,110.0,171.0,380.0,6-1-1,8
6,3054,18.0,184.0,125.0,68.0,410.0,6-2-0,8
7,6166,18.0,162.0,95.0,32.0,410.0,6-2-0,8
8,4656,18.0,160.0,85.0,35.0,405.0,6-2-0,8
9,930,18.0,148.0,100.0,49.0,360.0,6-2-0,8
10,2512,17.0,188.0,85.0,136.0,380.0,5-3-0,8
11,3267,17.0,134.0,70.0,36.0,400.0,5-3-0,8
12,5348,16.0,176.0,90.0,48.0,425.0,5-3-0,8
13,3313,16.0,126.0,110.0,108.0,365.0,6-2-0,8
14,4624,16.0,124.0,100.0,56.0,355.0,6-2-0,8
15,3132,16.0,78.0,85.0,85.0,355.0,6-2-0,8
16,5172,15.0,178.0,135.0,199.0,370.0,6-1-1,8
17,5232,15.0,152.0,70.0,54.0,415.0,4-4-0,8
18,4174,15.0,84.0,80.0,41.0,320.0,5-3-0,8
19,3042,14.0,134.0,90.0,77.0,370.0,4-4-0,8
20,5929,14.0,118.0,55.0,84.0,360.0,4-4-0,8
21,3754,13.0,196.0,65.0,40.0,380.0,4-4-0,8
22,4182,13.0,126.0,55.0,50.0,350.0,4-3-1,8
23,5464,13.0,120.0,70.0,73.0,325.0,6-2-0,8
24,3212,13.0,120.0,60.0,12.0,320.0,4-4-0,8
25,5658,13.0,106.0,90.0,82.0,325.0,5-3-0,8
26,5882,13.0,106.0,85.0,55.0,310.0,5-3-0,8
27,4623,13.0,98.0,110.0,30.0,295.0,5-3-0,8
28,4859,12.0,168.0,100.0,67.0,400.0,3-5-0,8
29,5148,12.0,164.0,95.0,70.0,405.0,3-5-0,8
30,5638,12.0,152.0,85.0,63.0,365.0,4-4-0,8
31,2502,12.0,136.0,60.0,201.0,335.0,5-3-0,8
32,4762,12.0,126.0,80.0,44.0,325.0,4-4-0,8
33,3723,12.0,110.0,95.0,48.0,330.0,4-4-0,8
34,2491,12.0,92.0,90.0,64.0,305.0,3-4-1,8
35,2861,11.0,134.0,60.0,13.0,325.0,4-4-0,8
36,4786,11.0,128.0,70.0,68.0,345.0,3-5-0,8
37,4226,11.0,120.0,75.0,69.0,315.0,4-4-0,8
38,6147,11.0,86.0,45.0,40.0,305.0,4-4-0,8
39,6047,10.0,110.0,65.0,48.0,330.0,4-4-0,8
40,4397,10.0,96.0,110.0,55.0,335.0,3-5-0,8
41,4166,10.0,90.0,80.0,92.0,295.0,4-4-0,8
42,4665,9.0,140.0,90.0,41.0,350.0,3-5-0,8
43,3297,9.0,126.0,45.0,66.0,345.0,3-5-0,8
44,877,9.0,112.0,55.0,33.0,280.0,3-5-0,8
45,2989,9.0,92.0,70.0,49.0,280.0,3-5-0,8
46,2479,9.0,74.0,70.0,54.0,285.0,2-5-1,8
47,5720,8.0,122.0,65.0,45.0,350.0,2-6-0,8
48,3298,8.0,94.0,70.0,73.0,315.0,2-5-1,8
49,4671,8.0,76.0,50.0,14.0,310.0,2-6-0,8
50,3367,7.0,104.0,85.0,17.0,300.0,2-6-0,8
51,6217,6.0,116.0,50.0,56.0,330.0,1-7-0,8
52,5999,6.0,96.0,40.0,15.0,285.0,2-6-0,8
53,4626,6.0,78.0,40.0,13.0,210.0,2-6-0,8
54,6132,6.0,76.0,70.0,36.0,320.0,1-7-0,8
55,2957,6.0,74.0,55.0,59.0,225.0,2-6-0,8
56,4657,6.0,72.0,40.0,20.0,230.0,2-6-0,8
57,2500,6.0,70.0,40.0,35.0,260.0,2-6-0,8
58,3692,5.0,80.0,55.0,29.0,255.0,2-6-0,8
59,4360,3.0,72.0,65.0,17.0,275.0,0-8-0,8
60,2509,2.0,78.0,55.0,20.0,235.0,1-7-0,8
