Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3015,1.77,2630.0,623.0,1100.0,1000.0,275.0,6-3-0,9
2,4028,1.77,2541.0,638.0,1240.0,1050.0,91.0,8-1-0,9
3,1507,1.66,2502.0,611.0,1280.0,950.0,12.0,7-2-0,9
4,291,1.66,2472.0,343.0,1140.0,1050.0,47.0,7-2-0,9
5,3324,1.66,2383.0,395.0,1120.0,1000.0,48.0,7-2-0,9
6,379,1.66,2365.0,571.0,1140.0,1000.0,60.0,7-2-0,9
7,340,1.55,2510.0,490.0,1320.0,950.0,0.0,5-4-0,9
8,174,1.55,2337.0,602.0,1200.0,1000.0,17.0,7-2-0,9
9,2614,1.44,2580.0,619.0,1240.0,1050.0,10.0,6-3-0,9
10,4930,1.44,2322.0,442.0,1060.0,950.0,47.0,6-3-0,9
11,578,1.44,2304.0,575.0,1220.0,800.0,44.0,6-3-0,9
12,3193,1.44,2244.0,483.0,1240.0,800.0,9.0,6-3-0,9
13,5973,1.44,2169.0,432.0,1100.0,800.0,19.0,6-3-0,9
14,1551,1.33,2361.0,610.0,1060.0,1000.0,66.0,6-3-0,9
15,4611,1.33,2357.0,323.0,1060.0,950.0,47.0,6-3-0,9
16,2228,1.33,2317.0,438.0,1060.0,1050.0,27.0,6-3-0,9
17,4085,1.33,2303.0,622.0,1120.0,1000.0,23.0,6-3-0,9
18,1450,1.33,2254.0,612.0,1160.0,850.0,24.0,6-3-0,9
19,2632,1.33,2078.0,498.0,1080.0,800.0,8.0,6-3-0,9
20,4050,1.22,2495.0,625.0,1280.0,950.0,20.0,5-4-0,9
21,5667,1.22,2319.0,390.0,1080.0,1050.0,54.0,5-4-0,9
22,2340,1.22,2312.0,529.0,1200.0,850.0,57.0,5-4-0,9
23,1126,1.22,2216.0,398.0,1080.0,900.0,56.0,5-4-0,9
24,2172,1.22,2170.0,360.0,1120.0,800.0,0.0,5-4-0,9
25,3003,1.22,2036.0,475.0,1100.0,700.0,41.0,5-4-0,9
26,4145,1.11,2441.0,618.0,1160.0,1000.0,11.0,5-4-0,9
27,378,1.11,2285.0,432.0,1140.0,950.0,10.0,5-4-0,9
28,5418,1.11,2214.0,318.0,940.0,1100.0,19.0,5-4-0,9
29,156,1.11,2177.0,365.0,1080.0,900.0,2.0,5-4-0,9
30,1038,1.11,2170.0,424.0,1140.0,750.0,25.0,5-4-0,9
31,3484,1.11,2160.0,547.0,1140.0,800.0,25.0,5-4-0,9
32,1787,1.11,2007.0,296.0,940.0,800.0,27.0,5-4-0,9
33,1248,1.11,1790.0,420.0,1060.0,550.0,0.0,5-4-0,9
34,4121,1.0,1892.0,540.0,1080.0,600.0,47.0,4-5-0,9
35,5413,0.88,2287.0,436.0,1180.0,950.0,2.0,4-5-0,9
36,2399,0.88,2258.0,492.0,1120.0,950.0,23.0,4-5-0,9
37,3504,0.88,2216.0,475.0,1120.0,950.0,1.0,4-5-0,9
38,4269,0.88,2206.0,559.0,1180.0,750.0,11.0,4-5-0,9
39,4601,0.88,2057.0,497.0,1080.0,700.0,22.0,4-5-0,9
40,6460,0.88,2025.0,360.0,1000.0,850.0,0.0,4-5-0,9
41,6032,0.88,1979.0,299.0,980.0,800.0,9.0,4-5-0,9
42,2010,0.88,1939.0,374.0,1080.0,650.0,19.0,4-5-0,9
43,5077,0.88,1719.0,303.0,940.0,600.0,19.0,4-5-0,9
44,3591,0.66,2053.0,429.0,1140.0,700.0,8.0,3-6-0,9
45,6181,0.66,2004.0,494.0,1000.0,700.0,14.0,3-6-0,9
46,451,0.66,1934.0,362.0,1000.0,750.0,24.0,3-6-0,9
47,1590,0.66,1906.0,413.0,1020.0,700.0,6.0,3-6-0,9
48,6355,0.66,1751.0,290.0,980.0,600.0,21.0,3-6-0,9
49,4780,0.66,1586.0,357.0,920.0,450.0,11.0,3-6-0,9
50,3173,0.55,2052.0,504.0,1160.0,600.0,47.0,2-7-0,9
51,120,0.55,1709.0,340.0,880.0,650.0,4.0,2-6-0,9
52,4467,0.44,2114.0,484.0,1080.0,800.0,14.0,2-7-0,9
53,6027,0.44,1961.0,241.0,960.0,750.0,1.0,2-7-0,9
54,1308,0.44,1777.0,245.0,1000.0,600.0,2.0,2-7-0,9
55,2603,0.44,1726.0,509.0,960.0,550.0,56.0,2-7-0,9
56,4119,0.44,1572.0,426.0,860.0,550.0,37.0,2-6-0,9
57,2051,0.44,1540.0,220.0,800.0,600.0,0.0,2-5-0,9
58,128,0.33,1665.0,380.0,1040.0,400.0,5.0,1-8-0,9
59,677,0.22,1681.0,281.0,1020.0,550.0,6.0,1-8-0,9
60,3356,0.22,1362.0,166.0,680.0,600.0,12.0,1-5-0,9
