2017mimid_0,District Chairman's Award,frc2619,
2017mimid_1,District Event Winner,frc1506,
2017mimid_1,District Event Winner,frc3770,
2017mimid_1,District Event Winner,frc5661,
2017mimid_10,Rookie All Star Award,frc6545,
2017mimid_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc5216,
2017mimid_13,Judges' Award,frc5982,
2017mimid_14,Highest Rookie Seed,frc6753,
2017mimid_15,Rookie Inspiration Award sponsored by National Instruments,frc6493,
2017mimid_16,Industrial Design Award sponsored by General Motors,frc5509,
2017mimid_17,Quality Award sponsored by Motorola Solutions Foundation,frc1506,
2017mimid_18,Safety Award sponsored by Underwriters Laboratories,frc5166,
2017mimid_2,District Event Finalist,frc5166,
2017mimid_2,District Event Finalist,frc2619,
2017mimid_2,District Event Finalist,frc6020,
2017mimid_20,Creativity Award sponsored by Xerox,frc6193,
2017mimid_21,Excellence in Engineering Award sponsored by Delphi,frc3570,
2017mimid_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4819,
2017mimid_27,Imagery Award in honor of Jack Kamen,frc703,
2017mimid_29,Innovation in Control Award sponsored by Rockwell Automation,frc3770,
2017mimid_30,Team Spirit Award sponsored by FCA Foundation,frc5603,
2017mimid_9,District Engineering Inspiration Award,frc5424,
