Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1506,2.0,3225.0,646.0,1600.0,1350.0,10.0,11-1-0,12
2,3770,1.75,3169.0,703.0,1580.0,1150.0,4.0,10-2-0,12
3,5166,1.5800000000000001,3180.0,473.0,1420.0,1400.0,5.0,9-2-1,12
4,6753,1.5800000000000001,3116.0,715.0,1580.0,1300.0,6.0,9-3-0,12
5,5603,1.5,3156.0,635.0,1440.0,1450.0,11.0,9-3-0,12
6,6071,1.5,3017.0,517.0,1400.0,1450.0,2.0,9-3-0,12
7,5424,1.3300000000000001,2703.0,344.0,1180.0,1250.0,8.0,8-4-0,12
8,5509,1.25,2857.0,640.0,1520.0,1150.0,2.0,7-5-0,12
9,3570,1.25,2729.0,513.0,1200.0,1350.0,4.0,7-4-1,12
10,2619,1.1599999999999999,3063.0,870.0,1600.0,1150.0,3.0,7-5-0,12
11,6193,1.1599999999999999,3016.0,586.0,1420.0,1350.0,1.0,7-5-0,12
12,6033,1.1599999999999999,2903.0,469.0,1380.0,1300.0,8.0,7-5-0,12
13,5222,1.1599999999999999,2692.0,461.0,1420.0,1000.0,2.0,7-5-0,12
14,5703,1.1599999999999999,2625.0,335.0,1220.0,1200.0,0.0,7-5-0,12
15,5712,1.1599999999999999,2520.0,276.0,1320.0,900.0,5.0,7-5-0,12
16,6102,1.0800000000000001,2817.0,457.0,1300.0,1200.0,2.0,6-5-1,12
17,6545,1.0800000000000001,2614.0,473.0,1300.0,1100.0,4.0,6-5-1,12
18,4819,1.0,2786.0,339.0,1340.0,1200.0,6.0,6-6-0,12
19,703,1.0,2747.0,640.0,1280.0,1250.0,2.0,6-6-0,12
20,6067,1.0,2646.0,479.0,1340.0,1050.0,11.0,6-6-0,12
21,5203,1.0,2518.0,446.0,1320.0,900.0,38.0,6-6-0,12
22,5216,1.0,2181.0,255.0,1160.0,850.0,1.0,6-4-0,12
23,5193,0.91000000000000003,2391.0,473.0,1340.0,850.0,11.0,5-7-0,12
24,6611,0.91000000000000003,1960.0,375.0,1160.0,600.0,0.0,5-6-0,12
25,6638,0.82999999999999996,2776.0,350.0,1340.0,1150.0,1.0,5-7-0,12
26,6073,0.82999999999999996,2670.0,530.0,1440.0,1050.0,0.0,4-7-1,12
27,6020,0.82999999999999996,2443.0,457.0,1220.0,950.0,3.0,5-6-0,12
28,6582,0.82999999999999996,2385.0,520.0,1320.0,850.0,5.0,4-6-1,12
29,6493,0.82999999999999996,2247.0,340.0,1080.0,950.0,2.0,5-6-0,12
30,5231,0.66000000000000003,2434.0,414.0,1200.0,1000.0,4.0,4-8-0,12
31,5229,0.66000000000000003,2261.0,479.0,1140.0,900.0,6.0,4-8-0,12
32,5504,0.66000000000000003,2216.0,305.0,1180.0,850.0,1.0,4-8-0,12
33,5257,0.66000000000000003,1868.0,500.0,1120.0,500.0,3.0,4-8-0,12
34,6559,0.5,2565.0,335.0,1300.0,1050.0,0.0,3-9-0,12
35,5982,0.5,2281.0,395.0,1240.0,800.0,6.0,3-9-0,12
36,5156,0.5,2166.0,413.0,1280.0,650.0,6.0,3-9-0,12
37,5661,0.5,2166.0,236.0,1100.0,800.0,1.0,3-9-0,12
38,5447,0.33000000000000002,2255.0,335.0,1220.0,800.0,0.0,2-10-0,12
39,6597,0.33000000000000002,1805.0,273.0,1100.0,550.0,5.0,2-8-0,12
