2006ny_0,Regional Chairman's Award,frc375,
2006ny_1,Regional Winner,frc395,
2006ny_1,Regional Winner,frc375,
2006ny_1,Regional Winner,frc1880,
2006ny_10,Rookie All-Star Award,frc1880,
2006ny_13,Judge's Award (Day 1),frc1772,
2006ny_13,Judge's Award (Day 1),frc395,
2006ny_14,Highest Rookie Seed Award,frc1880,
2006ny_15,Rookie Inspiration Award,frc1862,
2006ny_16,General Motors Industrial Design Award,frc1660,
2006ny_17,Motorola Quality Award,frc348,
2006ny_18,Underwriters Laboratories Industrial Safety Award,frc1660,
2006ny_19,Johnson and Johnson Sportsmanship Award,frc334,
2006ny_2,Regional Finalist,frc694,
2006ny_2,Regional Finalist,frc759,
2006ny_2,Regional Finalist,frc421,
2006ny_20,Xerox Creativity Award,frc694,
2006ny_22,"Kleiner, Perkins, Caufield and Byers Entrepreneurship Award",frc752,
2006ny_26,"Delphi ""Driving Tommorow's Technology"" Award",frc596,
2006ny_27,Imagery Award,frc354,
2006ny_29,Radio Shack Innovation in Control Award,frc375,
2006ny_3,Regional Woodie Flowers Award,frc375,Mike Siegal (Team 375)
2006ny_30,DaimlerChrysler Team Spirit Award,frc1224,
2006ny_31,Website Award,frc694,
2006ny_32,Autodesk Visualization Award,frc375,
2006ny_5,Outstanding Volunteer of the Year Award,,Tony Paxton
2006ny_9,Engineering Inspiration Award,frc1155,
