2016onwa_0,Regional Chairman's Award,frc2056,
2016onwa_1,Regional Winners,frc1241,
2016onwa_1,Regional Winners,frc610,
2016onwa_1,Regional Winners,frc3560,
2016onwa_10,Rookie All Star Award,frc5912,
2016onwa_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc1114,
2016onwa_13,Judges' Award,frc5631,
2016onwa_14,Highest Rookie Seed,frc5912,
2016onwa_16,Industrial Design Award sponsored by General Motors,frc3683,
2016onwa_17,Quality Award sponsored by Motorola Solutions Foundation,frc148,
2016onwa_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc4039,
2016onwa_2,Regional Finalists,frc1114,
2016onwa_2,Regional Finalists,frc2056,
2016onwa_2,Regional Finalists,frc5912,
2016onwa_20,Creativity Award sponsored by Xerox,frc4917,
2016onwa_21,Excellence in Engineering Award sponsored by Delphi,frc610,
2016onwa_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4039,
2016onwa_27,Imagery Award in honor of Jack Kamen,frc4525,
2016onwa_29,Innovation in Control Award sponsored by Rockwell Automation,frc4678,
2016onwa_3,Woodie Flowers Finalist Award,frc3683,Dan Delattre
2016onwa_30,Team Spirit Award sponsored by FCA Foundation,frc3739,
2016onwa_4,FIRST Dean's List Finalist Award,frc4525,Cameron Douglas
2016onwa_4,FIRST Dean's List Finalist Award,frc1241,Shaqeeb Momen
2016onwa_5,Volunteer of the Year,,John Shaw
2016onwa_5,Volunteer of the Year,,Ray Laplante
2016onwa_9,Regional Engineering Inspiration Award,frc1241,
