Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,3845,27.0,148.0,155.0,82.0,515.0,9-3-0,12
2,2655,26.0,206.0,115.0,132.0,520.0,9-3-0,12
3,435,26.0,203.0,150.0,36.0,555.0,8-4-0,12
4,4290,25.0,211.0,105.0,106.0,505.0,9-3-0,12
5,234,24.0,229.0,110.0,187.0,525.0,8-4-0,12
6,4561,24.0,211.0,115.0,86.0,570.0,7-5-0,12
7,3196,24.0,141.0,125.0,89.0,480.0,9-3-0,12
8,2642,23.0,170.0,110.0,72.0,520.0,7-5-0,12
9,1533,23.0,118.0,145.0,60.0,520.0,7-5-0,12
10,3506,22.0,210.0,125.0,39.0,565.0,7-5-0,12
11,4935,22.0,179.0,85.0,107.0,530.0,7-5-0,12
12,5679,21.0,220.0,100.0,99.0,480.0,9-3-0,12
13,1501,19.0,213.0,95.0,210.0,475.0,7-5-0,12
14,3971,19.0,193.0,110.0,31.0,475.0,7-5-0,12
15,2682,17.0,144.0,160.0,49.0,450.0,6-6-0,12
16,5188,16.0,103.0,85.0,49.0,415.0,6-6-0,12
17,3331,15.0,171.0,110.0,54.0,480.0,5-7-0,12
18,6004,15.0,94.0,125.0,53.0,465.0,4-8-0,12
19,5727,15.0,75.0,105.0,102.0,355.0,5-6-0,12
20,2640,14.0,154.0,105.0,66.0,420.0,5-7-0,12
21,3336,14.0,112.0,90.0,50.0,400.0,5-7-0,12
22,3680,13.0,171.0,55.0,43.0,420.0,6-6-0,12
23,3822,13.0,116.0,85.0,56.0,410.0,4-8-0,12
24,3402,12.0,143.0,85.0,58.0,420.0,4-8-0,12
25,4767,12.0,138.0,100.0,48.0,435.0,3-9-0,12
26,4829,12.0,80.0,80.0,66.0,340.0,5-7-0,12
27,5511,10.0,122.0,60.0,25.0,410.0,3-9-0,12
28,3215,10.0,82.0,90.0,52.0,380.0,3-9-0,12
29,5854,10.0,72.0,100.0,37.0,355.0,3-9-0,12
30,1225,8.0,76.0,75.0,41.0,335.0,3-9-0,12
