Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,4009,23.0,164.0,100.0,87.0,430.0,8-0-0,8
2,359,22.0,175.0,100.0,181.0,410.0,7-1-0,8
3,5690,21.0,166.0,80.0,37.0,425.0,7-1-0,8
4,3276,21.0,146.0,110.0,82.0,395.0,7-1-0,8
5,3277,18.0,138.0,120.0,58.0,390.0,6-2-0,8
6,3750,18.0,110.0,150.0,69.0,360.0,6-2-0,8
7,2538,17.0,150.0,80.0,41.0,360.0,6-2-0,8
8,4539,17.0,130.0,75.0,116.0,295.0,7-1-0,8
9,2526,17.0,128.0,70.0,38.0,335.0,6-2-0,8
10,3293,16.0,196.0,120.0,24.0,425.0,5-3-0,8
11,2503,16.0,156.0,115.0,102.0,340.0,7-1-0,8
12,4054,16.0,156.0,100.0,30.0,420.0,5-3-0,8
13,4230,16.0,150.0,95.0,62.0,350.0,6-2-0,8
14,2846,16.0,130.0,115.0,46.0,365.0,6-2-0,8
15,2052,16.0,126.0,80.0,116.0,370.0,5-3-0,8
16,2823,15.0,152.0,55.0,103.0,335.0,5-3-0,8
17,3102,15.0,136.0,95.0,40.0,405.0,5-3-0,8
18,2977,15.0,116.0,85.0,78.0,345.0,4-3-1,8
19,3056,15.0,86.0,105.0,40.0,385.0,5-3-0,8
20,6044,14.0,106.0,95.0,35.0,330.0,5-3-0,8
21,5913,14.0,96.0,65.0,34.0,330.0,4-4-0,8
22,6056,14.0,70.0,130.0,36.0,305.0,4-3-1,8
23,2264,13.0,178.0,70.0,40.0,340.0,5-3-0,8
24,3840,13.0,138.0,70.0,41.0,335.0,5-3-0,8
25,2177,13.0,126.0,75.0,73.0,305.0,5-3-0,8
26,1816,13.0,102.0,70.0,64.0,310.0,4-3-1,8
27,6022,13.0,102.0,60.0,31.0,315.0,4-3-1,8
28,4693,13.0,92.0,100.0,45.0,340.0,4-4-0,8
29,3294,12.0,169.0,65.0,61.0,360.0,4-4-0,8
30,2472,12.0,140.0,65.0,57.0,350.0,3-5-0,8
31,3740,12.0,130.0,80.0,26.0,350.0,4-4-0,8
32,3055,12.0,114.0,100.0,46.0,315.0,4-4-0,8
33,4986,12.0,112.0,100.0,41.0,325.0,4-4-0,8
34,1714,12.0,106.0,85.0,32.0,355.0,3-5-0,8
35,5998,12.0,90.0,100.0,57.0,325.0,4-4-0,8
36,4845,11.0,104.0,80.0,13.0,290.0,4-4-0,8
37,4011,10.0,182.0,75.0,69.0,360.0,3-5-0,8
38,4181,10.0,144.0,85.0,60.0,355.0,3-5-0,8
39,6175,10.0,136.0,80.0,67.0,290.0,4-4-0,8
40,6146,10.0,122.0,45.0,44.0,325.0,4-4-0,8
41,4238,10.0,97.0,55.0,61.0,245.0,4-4-0,8
42,5653,10.0,58.0,105.0,32.0,295.0,3-5-0,8
43,4244,9.0,156.0,90.0,24.0,325.0,3-5-0,8
44,5019,9.0,150.0,50.0,38.0,350.0,3-5-0,8
45,3755,9.0,144.0,85.0,42.0,295.0,3-5-0,8
46,5542,9.0,124.0,70.0,34.0,300.0,3-5-0,8
47,4531,9.0,106.0,95.0,41.0,345.0,2-6-0,8
48,4607,8.0,128.0,110.0,28.0,305.0,3-5-0,8
49,5143,8.0,114.0,75.0,16.0,340.0,2-6-0,8
50,93,8.0,98.0,65.0,80.0,305.0,3-5-0,8
51,2227,7.0,154.0,60.0,49.0,340.0,2-6-0,8
52,3291,7.0,130.0,70.0,32.0,295.0,2-5-1,8
53,4741,7.0,97.0,30.0,38.0,300.0,3-5-0,8
54,4728,6.0,150.0,70.0,6.0,315.0,2-6-0,8
55,5253,6.0,128.0,75.0,38.0,310.0,2-6-0,8
56,2499,6.0,98.0,85.0,14.0,275.0,2-6-0,8
57,3290,6.0,76.0,90.0,25.0,245.0,2-6-0,8
58,4818,6.0,68.0,70.0,50.0,255.0,2-6-0,8
59,4217,6.0,58.0,60.0,30.0,210.0,2-4-0,8
60,6160,5.0,122.0,85.0,15.0,285.0,2-6-0,8
61,5299,3.0,124.0,65.0,12.0,285.0,1-7-0,8
62,6176,3.0,68.0,55.0,27.0,195.0,1-7-0,8
63,6045,2.0,44.0,40.0,14.0,175.0,0-7-1,8
