Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,6001,1.8,1945.0,235.0,1040.0,600.0,10.0,9-1-0,10
2,1744,1.6000000000000001,2110.0,300.0,1020.0,850.0,35.0,8-2-0,10
3,1523,1.6000000000000001,1974.0,335.0,1040.0,700.0,24.0,8-2-0,10
4,3653,1.6000000000000001,1881.0,300.0,1020.0,550.0,1.0,8-2-0,10
5,179,1.3999999999999999,2166.0,350.0,1120.0,750.0,41.0,7-3-0,10
6,386,1.3999999999999999,2107.0,480.0,1000.0,850.0,22.0,7-3-0,10
7,233,1.3999999999999999,2103.0,359.0,880.0,850.0,198.0,7-3-0,10
8,694,1.3999999999999999,2095.0,305.0,1180.0,650.0,15.0,7-3-0,10
9,2152,1.3999999999999999,1918.0,302.0,860.0,850.0,23.0,7-3-0,10
10,2641,1.3999999999999999,1878.0,146.0,900.0,750.0,13.0,7-3-0,10
11,5819,1.3999999999999999,1607.0,315.0,1000.0,400.0,2.0,7-3-0,10
12,4481,1.2,2196.0,240.0,1000.0,850.0,46.0,6-4-0,10
13,4471,1.2,1940.0,110.0,760.0,900.0,45.0,6-4-0,10
14,1251,1.2,1936.0,112.0,880.0,800.0,6.0,6-4-0,10
15,263,1.2,1793.0,326.0,1040.0,550.0,23.0,6-4-0,10
16,348,1.2,1692.0,470.0,1040.0,450.0,7.0,6-4-0,10
17,2383,1.2,1682.0,283.0,1020.0,450.0,12.0,6-4-0,10
18,6388,1.2,1681.0,227.0,840.0,550.0,31.0,6-4-0,10
19,125,1.0,1842.0,189.0,860.0,650.0,117.0,5-5-0,10
20,6225,1.0,1830.0,255.0,880.0,700.0,30.0,5-5-0,10
21,79,1.0,1793.0,235.0,920.0,600.0,68.0,5-5-0,10
22,2914,1.0,1773.0,295.0,780.0,650.0,13.0,5-5-0,10
23,4592,1.0,1734.0,180.0,860.0,700.0,19.0,5-5-0,10
24,59,1.0,1669.0,115.0,880.0,550.0,89.0,5-5-0,10
25,6404,1.0,1565.0,265.0,940.0,450.0,0.0,5-4-0,10
26,5558,0.80000000000000004,1880.0,220.0,960.0,750.0,5.0,4-6-0,10
27,2556,0.80000000000000004,1760.0,120.0,840.0,600.0,0.0,4-6-0,10
28,6669,0.80000000000000004,1689.0,199.0,880.0,600.0,19.0,4-5-0,10
29,5472,0.80000000000000004,1640.0,135.0,920.0,500.0,0.0,4-6-0,10
30,6686,0.80000000000000004,1622.0,370.0,920.0,350.0,17.0,4-6-0,10
31,6038,0.80000000000000004,1556.0,295.0,820.0,600.0,1.0,4-6-0,10
32,3410,0.80000000000000004,1542.0,179.0,820.0,500.0,17.0,4-6-0,10
33,5872,0.80000000000000004,1535.0,295.0,900.0,350.0,10.0,4-6-0,10
34,5410,0.80000000000000004,1445.0,135.0,780.0,500.0,20.0,4-6-0,10
35,5196,0.80000000000000004,1396.0,215.0,760.0,450.0,41.0,4-6-0,10
36,6743,0.80000000000000004,1353.0,205.0,640.0,400.0,28.0,4-6-0,10
37,5329,0.80000000000000004,1316.0,266.0,860.0,300.0,21.0,4-5-0,10
38,6416,0.59999999999999998,1726.0,240.0,800.0,650.0,11.0,3-7-0,10
39,21,0.59999999999999998,1646.0,295.0,860.0,500.0,11.0,3-7-0,10
40,5949,0.59999999999999998,1623.0,404.0,1020.0,400.0,28.0,3-7-0,10
41,5993,0.59999999999999998,1440.0,230.0,680.0,500.0,20.0,3-7-0,10
42,5243,0.59999999999999998,950.0,316.0,520.0,300.0,25.0,3-3-0,10
43,6468,0.40000000000000002,1468.0,109.0,800.0,450.0,28.0,2-8-0,10
44,6685,0.40000000000000002,1356.0,160.0,820.0,350.0,1.0,2-8-0,10
45,5557,0.40000000000000002,1278.0,160.0,740.0,400.0,13.0,2-8-0,10
46,6435,0.40000000000000002,1118.0,79.0,640.0,200.0,18.0,2-8-0,10
47,4517,0.0,946.0,115.0,500.0,300.0,26.0,0-7-0,10
