Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,27,34.0,298.0,135.0,336.0,655.0,9-2-1,12
2,5050,32.0,214.0,135.0,298.0,595.0,9-2-1,12
3,3875,31.0,268.0,120.0,147.0,620.0,9-3-0,12
4,3175,31.0,250.0,160.0,227.0,580.0,10-2-0,12
5,3604,29.0,212.0,165.0,176.0,600.0,9-3-0,12
6,2620,28.0,298.0,155.0,158.0,635.0,8-4-0,12
7,5090,28.0,255.0,155.0,145.0,595.0,8-4-0,12
8,3542,28.0,247.0,240.0,112.0,610.0,9-3-0,12
9,5531,27.0,260.0,160.0,144.0,595.0,7-5-0,12
10,6013,26.0,226.0,145.0,130.0,540.0,8-3-1,12
11,1528,26.0,198.0,125.0,104.0,590.0,8-4-0,12
12,5907,25.0,324.0,150.0,160.0,665.0,6-6-0,12
13,5695,25.0,204.0,160.0,133.0,570.0,7-5-0,12
14,4737,25.0,190.0,140.0,120.0,580.0,7-5-0,12
15,5217,24.0,288.0,135.0,96.0,635.0,6-6-0,12
16,4380,24.0,280.0,145.0,72.0,600.0,7-5-0,12
17,5711,24.0,262.0,170.0,89.0,635.0,6-6-0,12
18,4405,23.0,272.0,145.0,109.0,575.0,7-5-0,12
19,5144,23.0,250.0,135.0,149.0,595.0,6-6-0,12
20,6116,22.0,232.0,140.0,88.0,560.0,6-4-2,12
21,5498,22.0,158.0,185.0,148.0,550.0,5-7-0,12
22,5467,21.0,256.0,115.0,53.0,595.0,6-6-0,12
23,4855,21.0,238.0,135.0,114.0,565.0,6-6-0,12
24,6089,21.0,204.0,145.0,82.0,565.0,6-6-0,12
25,3619,20.0,232.0,125.0,81.0,550.0,6-6-0,12
26,6057,18.0,230.0,125.0,90.0,555.0,6-6-0,12
27,5014,17.0,229.0,135.0,25.0,540.0,5-6-1,12
28,5263,17.0,224.0,135.0,79.0,615.0,3-9-0,12
29,6019,16.0,231.0,110.0,89.0,555.0,4-7-1,12
30,5774,16.0,221.0,115.0,100.0,560.0,4-8-0,12
31,3773,15.0,246.0,120.0,125.0,590.0,4-8-0,12
32,2676,15.0,156.0,105.0,53.0,480.0,4-8-0,12
33,5527,15.0,144.0,115.0,86.0,520.0,3-8-1,12
34,280,14.0,238.0,145.0,116.0,565.0,5-7-0,12
35,6029,14.0,192.0,110.0,79.0,495.0,4-7-1,12
36,4840,13.0,156.0,110.0,68.0,530.0,2-9-1,12
37,5685,12.0,256.0,135.0,97.0,560.0,2-9-1,12
38,247,12.0,216.0,95.0,146.0,550.0,2-9-1,12
39,6136,11.0,192.0,115.0,77.0,480.0,3-9-0,12
40,3302,10.0,217.0,115.0,111.0,485.0,2-10-0,12
