Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5587,1.6599999999999999,2267.0,465.0,1060.0,950.0,17.0,10-2-0,12
2,1895,1.5,2483.0,406.0,1200.0,1000.0,28.0,9-3-0,12
3,1731,1.5,2413.0,580.0,1140.0,1000.0,43.0,8-3-1,12
4,623,1.5,2356.0,385.0,1200.0,900.0,1.0,9-3-0,12
5,1418,1.5,2093.0,331.0,1180.0,550.0,3.0,9-3-0,12
6,384,1.4099999999999999,2360.0,568.0,1380.0,800.0,25.0,8-4-0,12
7,2363,1.3300000000000001,2404.0,477.0,1180.0,850.0,39.0,8-4-0,12
8,6334,1.3300000000000001,2079.0,519.0,1200.0,650.0,4.0,8-4-0,12
9,2377,1.25,2009.0,208.0,1180.0,600.0,24.0,7-5-0,12
10,346,1.1599999999999999,2345.0,158.0,1080.0,850.0,225.0,6-5-1,12
11,1080,1.1599999999999999,2199.0,331.0,1180.0,800.0,24.0,7-5-0,12
12,3274,1.1599999999999999,2009.0,370.0,1120.0,700.0,24.0,7-4-0,12
13,4456,1.1599999999999999,1873.0,325.0,1020.0,550.0,8.0,7-4-0,12
14,620,1.0800000000000001,2120.0,515.0,1160.0,600.0,5.0,6-5-1,12
15,1610,1.0800000000000001,1976.0,330.0,980.0,700.0,21.0,6-5-1,12
16,1123,1.0800000000000001,1855.0,213.0,1060.0,300.0,10.0,6-6-0,12
17,4472,1.0800000000000001,1827.0,288.0,1040.0,600.0,7.0,6-5-1,12
18,612,1.0,2012.0,345.0,1020.0,650.0,32.0,6-6-0,12
19,116,1.0,1844.0,331.0,940.0,600.0,14.0,6-5-0,12
20,4242,1.0,1726.0,220.0,980.0,550.0,1.0,6-6-0,12
21,611,1.0,1687.0,200.0,940.0,450.0,27.0,6-5-0,12
22,2199,1.0,1656.0,346.0,980.0,450.0,1.0,6-6-0,12
23,1137,0.91000000000000003,1805.0,275.0,1000.0,600.0,0.0,5-6-1,12
24,5841,0.82999999999999996,1872.0,406.0,1120.0,450.0,2.0,5-7-0,12
25,3872,0.82999999999999996,1630.0,200.0,860.0,350.0,25.0,5-7-0,12
26,5549,0.82999999999999996,1624.0,277.0,1080.0,300.0,19.0,5-6-0,12
27,3455,0.75,1855.0,212.0,1020.0,500.0,30.0,4-7-1,12
28,2988,0.75,1820.0,332.0,1060.0,400.0,30.0,4-7-1,12
29,686,0.75,1790.0,336.0,1140.0,400.0,45.0,4-8-0,12
30,615,0.75,1672.0,377.0,1040.0,400.0,17.0,4-7-1,12
31,3373,0.66000000000000003,1836.0,365.0,1080.0,500.0,1.0,4-8-0,12
32,2186,0.66000000000000003,1792.0,277.0,1200.0,350.0,22.0,4-8-0,12
33,6543,0.66000000000000003,1710.0,283.0,1040.0,450.0,25.0,3-7-2,12
34,4137,0.66000000000000003,1608.0,269.0,880.0,500.0,18.0,4-7-0,12
35,6584,0.66000000000000003,1603.0,290.0,960.0,400.0,8.0,4-8-0,12
36,2421,0.57999999999999996,1875.0,327.0,1060.0,600.0,15.0,3-8-1,12
37,2900,0.5,936.0,140.0,620.0,200.0,1.0,3-3-0,12
38,2068,0.0,1036.0,130.0,660.0,250.0,1.0,0-8-0,12
39,2911,0.0,86.0,5.0,80.0,0.0,1.0,0-1-0,12
