2009va_0,Regional Chairman's Award,frc1086,
2009va_1,Regional Winner,frc346,
2009va_1,Regional Winner,frc88,
2009va_1,Regional Winner,frc1086,
2009va_10,Rookie All Star Award,frc2890,
2009va_11,Johnson & Johnson Gracious Professionalism,frc2106,
2009va_13,Judges Award,frc2186,
2009va_13,Judges Award,frc122,
2009va_14,Highest Rookie Seed Award,frc3072,
2009va_15,Rookie Inspiration Award,frc3079,
2009va_16,General Motors Industrial Design Award,frc346,
2009va_17,Motorola Quality Award,frc617,
2009va_18,Underwriters Laboratories Industrial Safety Award,frc2363,
2009va_2,Regional Finalist,frc1095,
2009va_2,Regional Finalist,frc1522,
2009va_2,Regional Finalist,frc384,
2009va_20,Xerox Creativity Award,frc1829,
2009va_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc612,
2009va_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc3072,
2009va_27,Imagery Award,frc1262,
2009va_29,Rockwell Automation Innovation in Control Award,frc383,
2009va_3,Woodie Flowers Award,frc612,Philip Sica
2009va_30,Chrysler Team Spirit Award,frc388,
2009va_31,Website Award,frc1086,
2009va_32,Autodesk Visualization Award,frc383,
2009va_5,Outstanding Volunteer Award,,Darlene Pantaleo
2009va_9,Regional Engineering Inspiration Award,frc1829,
