2015txlu_0,Regional Chairman's Award,frc2468,
2015txlu_1,Regional Winners,frc2468,
2015txlu_1,Regional Winners,frc3310,
2015txlu_1,Regional Winners,frc4799,
2015txlu_10,Rookie All Star Award,frc5454,
2015txlu_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4063,
2015txlu_13,Judges' Award,frc5417,
2015txlu_14,Highest Rookie Seed,frc5454,
2015txlu_15,Rookie Inspiration Award,frc5613,
2015txlu_16,Industrial Design Award sponsored by General Motors,frc3481,
2015txlu_17,Quality Award sponsored by Motorola,frc2848,
2015txlu_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1817,
2015txlu_2,Regional Finalists,frc1817,
2015txlu_2,Regional Finalists,frc2848,
2015txlu_2,Regional Finalists,frc5771,
2015txlu_20,Creativity Award sponsored by Xerox,frc2848,
2015txlu_21,Excellence in Engineering Award sponsored by Delphi,frc3310,
2015txlu_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4842,
2015txlu_27,Imagery Award in honor of Jack Kamen,frc647,
2015txlu_29,Innovation in Control Award sponsored by Rockwell Automation,frc4153,
2015txlu_3,Woodie Flowers Finalist Award,frc3005,Rachel Moore
2015txlu_30,Team Spirit Award sponsored by Chrysler,frc4403,
2015txlu_4,FIRST Dean's List Finalist Award,frc3310,Sam Selle
2015txlu_4,FIRST Dean's List Finalist Award,frc2410,Allison Megan
2015txlu_5,Volunteer of the Year,frc1817,George Tan
2015txlu_9,Regional Engineering Inspiration Award,frc418,
