Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2352,1.75,2156.0,541.0,980.0,950.0,6.0,7-1-0,8
2,6026,1.75,2016.0,406.0,900.0,950.0,1.0,7-1-0,8
3,2341,1.75,1940.0,355.0,960.0,800.0,10.0,7-1-0,8
4,3284,1.5,1998.0,387.0,1000.0,800.0,33.0,6-2-0,8
5,3931,1.5,1905.0,275.0,840.0,850.0,45.0,6-2-0,8
6,2398,1.5,1712.0,292.0,860.0,400.0,7.0,6-2-0,8
7,2773,1.5,1616.0,291.0,820.0,600.0,11.0,6-2-0,8
8,2359,1.3700000000000001,2078.0,478.0,1040.0,900.0,8.0,5-2-1,8
9,5550,1.3700000000000001,1845.0,410.0,900.0,700.0,0.0,5-2-1,8
10,3160,1.3700000000000001,1831.0,220.0,840.0,850.0,1.0,5-2-1,8
11,1806,1.25,1889.0,318.0,980.0,600.0,34.0,5-3-0,8
12,2373,1.25,1882.0,222.0,920.0,750.0,2.0,5-3-0,8
13,2395,1.25,1862.0,396.0,1020.0,650.0,7.0,5-3-0,8
14,2333,1.25,1826.0,356.0,880.0,750.0,11.0,5-3-0,8
15,4005,1.25,1806.0,296.0,780.0,900.0,6.0,4-2-2,8
16,5578,1.25,1800.0,295.0,940.0,650.0,5.0,5-3-0,8
17,2165,1.25,1763.0,303.0,900.0,650.0,8.0,5-3-0,8
18,3179,1.25,1750.0,230.0,800.0,750.0,5.0,5-3-0,8
19,3247,1.25,1732.0,296.0,820.0,700.0,7.0,5-3-0,8
20,3660,1.25,1726.0,155.0,940.0,650.0,1.0,5-3-0,8
21,3593,1.25,1685.0,335.0,800.0,700.0,0.0,5-3-0,8
22,2388,1.25,1603.0,365.0,980.0,500.0,3.0,5-3-0,8
23,5126,1.1200000000000001,1955.0,405.0,980.0,800.0,0.0,4-3-1,8
24,3507,1.1200000000000001,1876.0,316.0,860.0,800.0,26.0,4-3-1,8
25,5212,1.1200000000000001,1576.0,286.0,820.0,600.0,6.0,4-3-1,8
26,932,1.0,1860.0,440.0,960.0,700.0,0.0,4-4-0,8
27,5437,1.0,1845.0,290.0,900.0,750.0,0.0,4-4-0,8
28,2765,1.0,1839.0,413.0,1020.0,650.0,14.0,4-4-0,8
29,2950,1.0,1760.0,365.0,840.0,650.0,15.0,4-4-0,8
30,3163,1.0,1721.0,217.0,800.0,750.0,11.0,4-4-0,8
31,2795,1.0,1650.0,173.0,780.0,700.0,10.0,4-4-0,8
32,1209,1.0,1602.0,296.0,780.0,650.0,7.0,4-4-0,8
33,4523,1.0,1593.0,220.0,800.0,600.0,3.0,4-4-0,8
34,2354,1.0,1563.0,212.0,760.0,600.0,3.0,4-4-0,8
35,3498,1.0,1541.0,231.0,720.0,700.0,6.0,4-4-0,8
36,1742,1.0,1305.0,250.0,780.0,450.0,0.0,4-4-0,8
37,5013,0.87,1717.0,291.0,940.0,550.0,2.0,3-4-1,8
38,31,0.87,1507.0,281.0,740.0,600.0,2.0,3-4-1,8
39,2986,0.87,1482.0,235.0,820.0,550.0,2.0,3-4-1,8
40,2874,0.87,1465.0,155.0,780.0,550.0,0.0,3-4-1,8
41,4522,0.75,1731.0,345.0,760.0,800.0,6.0,3-5-0,8
42,5889,0.75,1710.0,299.0,940.0,500.0,5.0,3-5-0,8
43,3612,0.75,1646.0,351.0,800.0,650.0,6.0,3-5-0,8
44,3465,0.75,1590.0,165.0,820.0,650.0,0.0,3-5-0,8
45,5178,0.75,1587.0,347.0,800.0,600.0,2.0,3-5-0,8
46,1561,0.75,1561.0,215.0,840.0,600.0,1.0,3-5-0,8
47,2424,0.75,1480.0,275.0,740.0,500.0,0.0,3-5-0,8
48,1750,0.75,1472.0,137.0,700.0,600.0,12.0,3-5-0,8
49,6464,0.75,1316.0,155.0,660.0,500.0,1.0,3-5-0,8
50,6462,0.75,1304.0,138.0,700.0,400.0,9.0,3-5-0,8
51,3152,0.75,1197.0,147.0,620.0,350.0,7.0,3-4-0,8
52,5611,0.62,1336.0,220.0,760.0,450.0,11.0,2-5-1,8
53,3457,0.62,1317.0,156.0,740.0,450.0,7.0,2-5-1,8
54,4933,0.5,1536.0,275.0,900.0,450.0,1.0,2-6-0,8
55,6730,0.5,1371.0,276.0,820.0,450.0,6.0,2-6-0,8
56,2461,0.5,1289.0,272.0,940.0,200.0,9.0,2-6-0,8
57,5730,0.37,1512.0,242.0,840.0,500.0,12.0,1-6-1,8
58,2004,0.37,1480.0,210.0,760.0,550.0,0.0,1-6-1,8
59,5001,0.25,1362.0,250.0,780.0,500.0,2.0,1-7-0,8
60,5621,0.25,1317.0,267.0,780.0,450.0,7.0,1-7-0,8
61,5984,0.25,1257.0,271.0,740.0,400.0,7.0,1-7-0,8
