Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2056,3.36,3841.0,957.0,1680.0,1350.0,606.0,10-1-0,11
2,1114,2.81,3727.0,1038.0,1800.0,1300.0,412.0,9-2-0,11
3,610,2.27,3705.0,893.0,1940.0,1450.0,120.0,7-4-0,11
4,4939,2.27,3624.0,819.0,1920.0,1450.0,89.0,6-3-2,11
5,3683,2.27,3583.0,739.0,1820.0,1400.0,113.0,8-3-0,11
6,2386,2.18,3701.0,822.0,1800.0,1450.0,106.0,8-3-0,11
7,5036,2.18,3521.0,771.0,1820.0,1300.0,121.0,7-4-0,11
8,6009,2.09,3662.0,904.0,1880.0,1500.0,47.0,7-4-0,11
9,6387,2.09,3610.0,853.0,1900.0,1400.0,65.0,7-4-0,11
10,4917,2.09,3500.0,833.0,1760.0,1400.0,120.0,7-4-0,11
11,5024,2.0,3608.0,767.0,1920.0,1450.0,28.0,6-5-0,11
12,5885,2.0,3489.0,682.0,1760.0,1450.0,64.0,7-4-0,11
13,4976,2.0,3470.0,704.0,1740.0,1300.0,255.0,7-4-0,11
14,2200,2.0,3444.0,749.0,1820.0,1350.0,109.0,6-5-0,11
15,5426,1.9,3524.0,770.0,1740.0,1450.0,124.0,6-4-1,11
16,4946,1.9,3433.0,811.0,1800.0,1300.0,98.0,7-4-0,11
17,4001,1.9,3369.0,855.0,1780.0,1300.0,84.0,7-4-0,11
18,6725,1.9,3364.0,682.0,1720.0,1300.0,84.0,7-4-0,11
19,1075,1.9,3343.0,846.0,1640.0,1400.0,118.0,9-2-0,11
20,1325,1.9,3331.0,910.0,1740.0,1300.0,126.0,7-4-0,11
21,6481,1.9,3167.0,689.0,1760.0,1150.0,67.0,6-4-1,11
22,4814,1.81,3533.0,687.0,1840.0,1450.0,63.0,5-6-0,11
23,4476,1.81,3452.0,863.0,1860.0,1300.0,82.0,5-5-1,11
24,6110,1.81,3220.0,792.0,1640.0,1300.0,65.0,7-4-0,11
25,5428,1.72,3697.0,981.0,1820.0,1550.0,107.0,6-5-0,11
26,1285,1.72,3562.0,800.0,1920.0,1300.0,92.0,4-7-0,11
27,2706,1.72,3477.0,743.0,1700.0,1500.0,57.0,6-5-0,11
28,6342,1.72,3459.0,774.0,1700.0,1450.0,119.0,6-5-0,11
29,1360,1.72,3411.0,807.0,1800.0,1350.0,56.0,6-5-0,11
30,5032,1.72,3390.0,854.0,1740.0,1350.0,55.0,6-4-1,11
31,865,1.72,3350.0,634.0,1620.0,1450.0,115.0,7-4-0,11
32,4678,1.72,3341.0,812.0,1840.0,1200.0,111.0,5-6-0,11
33,4039,1.72,3310.0,708.0,1860.0,1250.0,15.0,5-6-0,11
34,188,1.63,3416.0,831.0,1820.0,1400.0,6.0,5-5-1,11
35,6378,1.63,3250.0,704.0,1720.0,1250.0,115.0,5-6-0,11
36,6461,1.63,3170.0,583.0,1600.0,1250.0,150.0,6-5-0,11
37,4907,1.54,3279.0,490.0,1700.0,1300.0,39.0,5-6-0,11
38,1241,1.54,3274.0,744.0,1700.0,1300.0,79.0,5-6-0,11
39,6347,1.54,3186.0,683.0,1800.0,1150.0,71.0,4-7-0,11
40,5406,1.45,3646.0,654.0,1720.0,1550.0,181.0,4-6-1,11
41,854,1.45,3466.0,862.0,1740.0,1500.0,61.0,5-6-0,11
42,4525,1.45,3391.0,1021.0,1960.0,1150.0,71.0,3-8-0,11
43,2609,1.45,3346.0,835.0,1860.0,1250.0,31.0,4-7-0,11
44,1305,1.45,3129.0,804.0,1500.0,1100.0,349.0,4-7-0,11
45,6513,1.36,3346.0,695.0,1720.0,1250.0,81.0,4-6-1,11
46,4343,1.36,3297.0,826.0,1640.0,1250.0,107.0,5-6-0,11
47,4152,1.36,3273.0,697.0,1780.0,1300.0,38.0,4-7-0,11
48,2935,1.36,3169.0,903.0,1800.0,1150.0,59.0,4-7-0,11
49,5596,1.36,3167.0,733.0,1780.0,1150.0,47.0,4-7-0,11
50,5719,1.36,3128.0,656.0,1620.0,1150.0,173.0,4-7-0,11
51,772,1.27,3269.0,706.0,1820.0,1250.0,34.0,3-8-0,11
52,6323,1.27,3251.0,756.0,1760.0,1300.0,1.0,4-7-0,11
53,5076,1.18,3133.0,797.0,1680.0,1250.0,38.0,4-6-1,11
54,6336,1.09,3333.0,743.0,1820.0,1250.0,78.0,1-9-1,11
55,6331,1.09,3209.0,837.0,1700.0,1250.0,14.0,4-7-0,11
56,4920,1.09,3041.0,659.0,1600.0,1150.0,56.0,3-8-0,11
57,781,1.0,3325.0,617.0,1660.0,1450.0,40.0,3-8-0,11
58,6564,1.0,3236.0,604.0,1620.0,1400.0,51.0,3-8-0,11
59,6070,1.0,2924.0,624.0,1540.0,1100.0,99.0,3-8-0,11
60,6544,0.72,3246.0,713.0,1620.0,1450.0,11.0,2-8-1,11
