2009wpi_ef1m1,frc40,frc121,frc172,frc2104,frc181,frc263,113,50
2009wpi_ef2m1,frc562,frc131,frc230,frc1729,frc2523,frc1058,39,44
2009wpi_ef3m1,frc1468,frc1100,frc2423,frc1519,frc195,frc1721,36,60
2009wpi_ef4m1,frc238,frc176,frc2079,frc2589,frc1991,frc2713,86,79
2009wpi_ef5m1,frc2648,frc126,frc1660,frc271,frc88,frc1735,88,82
2009wpi_ef6m1,frc529,frc125,frc2262,frc1073,frc571,frc1474,32,58
2009wpi_ef7m1,frc1153,frc190,frc2168,frc839,frc166,frc2342,120,34
2009wpi_ef8m1,frc20,frc175,frc809,frc467,frc228,frc173,48,61
2009wpi_f1m1,frc40,frc121,frc172,frc190,frc1153,frc2168,80,66
2009wpi_f1m2,frc121,frc40,frc172,frc1153,frc2168,frc190,96,70
2009wpi_qf1m1,frc172,frc121,frc40,frc1058,frc2523,frc1729,139,56
2009wpi_qf1m2,frc172,frc40,frc121,frc1729,frc1058,frc2523,134,42
2009wpi_qf2m1,frc195,frc1519,frc1721,frc2079,frc176,frc238,71,88
2009wpi_qf2m2,frc1721,frc195,frc1519,frc2079,frc176,frc238,84,78
2009wpi_qf2m3,frc195,frc1721,frc1519,frc238,frc2079,frc176,78,90
2009wpi_qf3m1,frc126,frc2648,frc1660,frc1073,frc1474,frc571,63,70
2009wpi_qf3m2,frc126,frc1660,frc2648,frc1474,frc571,frc1073,110,40
2009wpi_qf3m3,frc2648,frc1660,frc126,frc1474,frc571,frc1073,115,52
2009wpi_qf4m1,frc190,frc1153,frc2168,frc228,frc173,frc467,88,36
2009wpi_qf4m2,frc2168,frc1153,frc190,frc173,frc228,frc467,52,16
2009wpi_qm1,frc2104,frc571,frc271,frc176,frc2423,frc2079,56,28
2009wpi_qm10,frc126,frc88,frc2713,frc467,frc1468,frc1073,56,56
2009wpi_qm11,frc176,frc1474,frc1660,frc121,frc1153,frc238,28,120
2009wpi_qm12,frc125,frc175,frc2342,frc1729,frc131,frc166,75,60
2009wpi_qm13,frc20,frc2523,frc2262,frc263,frc271,frc1058,58,44
2009wpi_qm14,frc1991,frc839,frc2648,frc2079,frc2168,frc1735,66,52
2009wpi_qm15,frc172,frc190,frc2423,frc230,frc195,frc173,84,46
2009wpi_qm16,frc571,frc181,frc228,frc40,frc562,frc1100,72,78
2009wpi_qm17,frc809,frc125,frc2262,frc1468,frc176,frc175,16,85
2009wpi_qm18,frc2342,frc2079,frc238,frc467,frc20,frc529,64,78
2009wpi_qm19,frc1058,frc2423,frc1519,frc1991,frc1729,frc121,46,68
2009wpi_qm2,frc1991,frc1073,frc1660,frc175,frc809,frc529,58,24
2009wpi_qm20,frc172,frc1100,frc1721,frc88,frc1660,frc2523,28,34
2009wpi_qm21,frc230,frc271,frc1735,frc1153,frc181,frc131,28,96
2009wpi_qm22,frc839,frc166,frc173,frc2713,frc562,frc2104,28,70
2009wpi_qm23,frc2589,frc195,frc2648,frc1474,frc228,frc1073,86,44
2009wpi_qm24,frc40,frc126,frc571,frc2168,frc190,frc263,98,36
2009wpi_qm25,frc230,frc181,frc467,frc2523,frc176,frc1991,22,60
2009wpi_qm26,frc125,frc1153,frc2423,frc88,frc839,frc1519,40,54
