2017ncral_0,District Chairman's Award,frc900,
2017ncral_1,District Event Winner,frc2642,
2017ncral_1,District Event Winner,frc5190,
2017ncral_1,District Event Winner,frc6004,
2017ncral_10,Rookie All Star Award,frc6500,
2017ncral_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4561,
2017ncral_13,Judges' Award,frc6214,
2017ncral_14,Highest Rookie Seed,frc6332,
2017ncral_15,Rookie Inspiration Award sponsored by National Instruments,frc6729,
2017ncral_16,Industrial Design Award sponsored by General Motors,frc2642,
2017ncral_17,Quality Award sponsored by Motorola Solutions Foundation,frc5190,
2017ncral_18,Safety Award sponsored by Underwriters Laboratories,frc4534,
2017ncral_2,District Event Finalist,frc2059,
2017ncral_2,District Event Finalist,frc3196,
2017ncral_2,District Event Finalist,frc4795,
2017ncral_20,Creativity Award sponsored by Xerox,frc435,
2017ncral_21,Excellence in Engineering Award sponsored by Delphi,frc2059,
2017ncral_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3737,
2017ncral_27,Imagery Award in honor of Jack Kamen,frc5518,
2017ncral_29,Innovation in Control Award sponsored by Rockwell Automation,frc3196,
2017ncral_30,Team Spirit Award sponsored by FCA Foundation,frc2682,
2017ncral_9,District Engineering Inspiration Award,frc4534,
