Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2642,1.75,3012.0,767.0,1680.0,1000.0,22.0,10-2-0,12
2,5190,1.5800000000000001,3216.0,832.0,1500.0,1250.0,31.0,9-3-0,12
3,2059,1.5800000000000001,3128.0,768.0,1600.0,1250.0,8.0,9-3-0,12
4,3196,1.5,3080.0,448.0,1500.0,1300.0,40.0,9-3-0,12
5,3229,1.5,2947.0,702.0,1540.0,1100.0,7.0,9-3-0,12
6,6332,1.5,2802.0,444.0,1300.0,1200.0,27.0,9-3-0,12
7,6500,1.5,2790.0,460.0,1340.0,1200.0,0.0,9-3-0,12
8,2682,1.4099999999999999,2793.0,455.0,1380.0,1050.0,3.0,7-4-1,12
9,6729,1.4099999999999999,2380.0,405.0,1200.0,950.0,0.0,8-3-1,12
10,435,1.3300000000000001,2954.0,710.0,1460.0,1150.0,14.0,8-4-0,12
11,5160,1.3300000000000001,2625.0,525.0,1240.0,1100.0,25.0,8-4-0,12
12,3737,1.25,3066.0,525.0,1520.0,1050.0,31.0,7-5-0,12
13,4829,1.1599999999999999,2699.0,345.0,1220.0,1000.0,14.0,7-5-0,12
14,6240,1.0800000000000001,2580.0,421.0,1200.0,1000.0,45.0,6-6-0,12
15,6003,1.0800000000000001,2449.0,335.0,1180.0,850.0,14.0,6-5-1,12
16,4561,1.0,2880.0,410.0,1360.0,1250.0,35.0,6-6-0,12
17,3336,1.0,2366.0,258.0,1200.0,800.0,36.0,6-6-0,12
18,4534,0.82999999999999996,2720.0,290.0,1440.0,1000.0,0.0,5-7-0,12
19,3331,0.82999999999999996,2546.0,518.0,1280.0,900.0,26.0,5-7-0,12
20,4795,0.82999999999999996,2404.0,390.0,1200.0,950.0,14.0,5-7-0,12
21,3796,0.82999999999999996,2257.0,336.0,1140.0,850.0,27.0,5-7-0,12
22,6004,0.82999999999999996,2251.0,395.0,1160.0,850.0,21.0,5-7-0,12
23,6215,0.82999999999999996,1932.0,447.0,1180.0,450.0,7.0,5-6-0,12
24,6214,0.75,2323.0,464.0,1180.0,900.0,33.0,4-7-1,12
25,6502,0.66000000000000003,2600.0,511.0,1480.0,850.0,15.0,4-8-0,12
26,5518,0.66000000000000003,2559.0,410.0,1200.0,900.0,39.0,4-8-0,12
27,5919,0.66000000000000003,2105.0,240.0,1200.0,750.0,10.0,4-8-0,12
28,900,0.57999999999999996,2562.0,383.0,1100.0,900.0,267.0,3-9-0,12
29,5762,0.57999999999999996,2133.0,488.0,1180.0,450.0,48.0,3-9-0,12
30,6426,0.57999999999999996,1885.0,349.0,1040.0,700.0,35.0,3-7-1,12
31,3822,0.5,2385.0,520.0,1360.0,650.0,0.0,3-9-0,12
32,6512,0.40999999999999998,1811.0,300.0,1020.0,600.0,1.0,2-7-1,12
33,4828,0.33000000000000002,2161.0,347.0,1220.0,650.0,26.0,2-10-0,12
