2013miliv_0,Regional Chairman's Award,frc503,
2013miliv_1,Regional Winners,frc240,
2013miliv_1,Regional Winners,frc3414,
2013miliv_1,Regional Winners,frc3641,
2013miliv_10,Rookie All Star Award,frc4478,
2013miliv_11,Gracious Professionalism� Award sponsored by Johnson & Johnson,frc1250,
2013miliv_13,Judges' Award,frc66,
2013miliv_14,Highest Rookie Seed,frc4854,
2013miliv_16,Industrial Design Award sponsored by General Motors,frc2832,
2013miliv_17,Quality Award sponsored by Motorola,frc27,
2013miliv_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc280,
2013miliv_2,Regional Finalists,frc2620,
2013miliv_2,Regional Finalists,frc1189,
2013miliv_2,Regional Finalists,frc27,
2013miliv_20,Creativity Award sponsored by Xerox,frc4362,
2013miliv_21,Excellence in Engineering Award sponsored by Delphi,frc4384,
2013miliv_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc830,
2013miliv_27,Imagery Award in honor of Jack Kamen,frc2771,
2013miliv_29,Innovation in Control Award sponsored by Rockwell Automation,frc2137,
2013miliv_30,Team Spirit Award sponsored by Chrysler,frc3414,
2013miliv_9,Engineering Inspiration Award,frc3641,
