Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5499,2.1800000000000002,2900.0,700.0,1660.0,950.0,0.0,10-1-0,11
2,2122,2.0,2863.0,736.0,1340.0,950.0,393.0,7-4-0,11
3,701,1.72,2940.0,713.0,1540.0,1100.0,45.0,8-3-0,11
4,399,1.6299999999999999,2914.0,538.0,1440.0,1050.0,69.0,8-3-0,11
5,1983,1.6299999999999999,2776.0,907.0,1560.0,950.0,56.0,8-3-0,11
6,3256,1.6299999999999999,2570.0,725.0,1480.0,900.0,0.0,9-2-0,11
7,3230,1.54,2973.0,851.0,1500.0,1200.0,68.0,8-3-0,11
8,3245,1.54,2832.0,541.0,1520.0,1000.0,47.0,7-4-0,11
9,6546,1.45,2885.0,776.0,1560.0,1100.0,40.0,7-4-0,11
10,3166,1.45,2642.0,577.0,1420.0,1050.0,12.0,8-3-0,11
11,968,1.45,2380.0,530.0,1360.0,700.0,25.0,8-3-0,11
12,6680,1.27,2288.0,570.0,1300.0,700.0,3.0,7-4-0,11
13,2486,1.1799999999999999,2664.0,638.0,1520.0,950.0,9.0,6-5-0,11
14,6358,1.1799999999999999,2581.0,361.0,1380.0,1000.0,51.0,5-6-0,11
15,5496,1.1799999999999999,2420.0,406.0,1280.0,850.0,50.0,6-5-0,11
16,5461,1.1799999999999999,2389.0,471.0,1300.0,850.0,49.0,6-5-0,11
17,4984,1.0900000000000001,2488.0,593.0,1340.0,900.0,28.0,5-5-1,11
18,1566,1.0900000000000001,2306.0,470.0,1280.0,850.0,6.0,5-5-1,11
19,3513,1.0900000000000001,2262.0,387.0,1160.0,950.0,7.0,6-5-0,11
20,3006,1.0,2674.0,736.0,1340.0,950.0,49.0,5-6-0,11
21,5871,1.0,2452.0,488.0,1180.0,1000.0,42.0,5-6-0,11
22,3145,1.0,2452.0,227.0,1300.0,900.0,17.0,5-6-0,11
23,3239,1.0,2276.0,565.0,1300.0,750.0,1.0,5-5-1,11
24,5430,1.0,2015.0,512.0,1240.0,600.0,50.0,5-6-0,11
25,5630,0.90000000000000002,2346.0,506.0,1240.0,850.0,1.0,5-6-0,11
26,1836,0.81000000000000005,2468.0,386.0,1320.0,900.0,48.0,4-7-0,11
27,3250,0.81000000000000005,2360.0,350.0,1220.0,900.0,50.0,4-7-0,11
28,5118,0.81000000000000005,2196.0,410.0,1260.0,750.0,1.0,4-7-0,11
29,1891,0.71999999999999997,2146.0,546.0,1340.0,650.0,1.0,4-7-0,11
30,6400,0.71999999999999997,2118.0,505.0,1240.0,650.0,3.0,4-7-0,11
31,4175,0.71999999999999997,2042.0,295.0,1220.0,700.0,2.0,4-7-0,11
32,4598,0.63,2341.0,425.0,1260.0,900.0,1.0,3-7-1,11
33,996,0.63,2219.0,467.0,1180.0,800.0,49.0,3-8-0,11
34,3562,0.63,2041.0,408.0,1180.0,700.0,46.0,3-8-0,11
35,5933,0.54000000000000004,2532.0,639.0,1440.0,900.0,17.0,3-8-0,11
36,1569,0.45000000000000001,2217.0,505.0,1240.0,750.0,2.0,2-8-1,11
37,6682,0.45000000000000001,2185.0,210.0,1160.0,850.0,0.0,2-8-1,11
38,2594,0.35999999999999999,2390.0,440.0,1300.0,900.0,0.0,2-9-0,11
