Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3098,1.75,2930.0,668.0,1720.0,900.0,60.0,9-3-0,12
2,469,1.6599999999999999,3312.0,725.0,1660.0,1250.0,57.0,9-3-0,12
3,2337,1.6599999999999999,3065.0,600.0,1340.0,1200.0,350.0,8-4-0,12
4,1718,1.6599999999999999,3003.0,467.0,1460.0,1250.0,13.0,10-2-0,12
5,3302,1.6599999999999999,2606.0,418.0,1240.0,1000.0,46.0,9-2-0,12
6,2960,1.5800000000000001,3072.0,655.0,1600.0,1150.0,57.0,9-3-0,12
7,226,1.5,3281.0,836.0,1500.0,1300.0,41.0,9-3-0,12
8,910,1.5,2744.0,451.0,1360.0,1000.0,124.0,9-3-0,12
9,5436,1.4099999999999999,3135.0,742.0,1620.0,1100.0,100.0,8-4-0,12
10,3539,1.4099999999999999,3016.0,607.0,1580.0,1100.0,76.0,8-4-0,12
11,4810,1.4099999999999999,2900.0,392.0,1520.0,1100.0,25.0,8-4-0,12
12,6099,1.3300000000000001,2744.0,595.0,1340.0,1150.0,19.0,8-4-0,12
13,3619,1.3300000000000001,2449.0,409.0,1360.0,650.0,34.0,8-4-0,12
14,4815,1.1599999999999999,2952.0,427.0,1320.0,1250.0,52.0,7-5-0,12
15,280,1.1599999999999999,2930.0,598.0,1460.0,1250.0,30.0,7-5-0,12
16,4961,1.1599999999999999,2805.0,607.0,1540.0,900.0,45.0,7-5-0,12
17,245,1.0800000000000001,2804.0,607.0,1380.0,1050.0,89.0,6-6-0,12
18,4994,1.0800000000000001,2489.0,580.0,1500.0,650.0,14.0,6-6-0,12
19,573,1.0,2961.0,379.0,1380.0,1250.0,41.0,6-6-0,12
20,217,1.0,2932.0,412.0,1520.0,1000.0,27.0,6-6-0,12
21,6152,1.0,1917.0,466.0,1020.0,550.0,17.0,6-6-0,12
22,5048,0.91000000000000003,2684.0,486.0,1260.0,1050.0,54.0,5-7-0,12
23,5642,0.91000000000000003,2356.0,412.0,1200.0,700.0,71.0,5-7-0,12
24,818,0.82999999999999996,2672.0,465.0,1300.0,1050.0,37.0,5-7-0,12
25,3096,0.82999999999999996,2555.0,522.0,1400.0,900.0,10.0,5-7-0,12
26,6338,0.82999999999999996,2249.0,472.0,1180.0,750.0,29.0,5-7-0,12
27,6742,0.82999999999999996,2061.0,340.0,1120.0,700.0,21.0,5-6-0,12
28,5197,0.75,2271.0,378.0,1180.0,800.0,51.0,4-8-0,12
29,4811,0.75,2203.0,586.0,1300.0,650.0,53.0,4-8-0,12
30,2851,0.66000000000000003,2718.0,398.0,1360.0,1000.0,8.0,4-8-0,12
31,3632,0.66000000000000003,2562.0,493.0,1260.0,1000.0,47.0,4-8-0,12
32,5460,0.66000000000000003,2512.0,514.0,1460.0,750.0,77.0,4-8-0,12
33,6532,0.66000000000000003,2300.0,565.0,1300.0,750.0,25.0,4-8-0,12
34,6120,0.66000000000000003,2165.0,270.0,1240.0,650.0,20.0,4-8-0,12
35,6096,0.66000000000000003,2097.0,404.0,1280.0,500.0,27.0,4-8-0,12
36,4768,0.66000000000000003,2052.0,394.0,1160.0,650.0,32.0,4-8-0,12
37,4507,0.66000000000000003,2014.0,229.0,1040.0,800.0,34.0,4-7-0,12
38,5217,0.5,2430.0,441.0,1220.0,900.0,10.0,3-9-0,12
39,5555,0.5,2361.0,396.0,1200.0,850.0,36.0,3-9-0,12
40,5662,0.5,2235.0,474.0,1220.0,700.0,25.0,3-9-0,12
41,6616,0.33000000000000002,1864.0,153.0,880.0,800.0,19.0,2-9-0,12
