Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2767,44.0,386.0,270.0,604.0,700.0,12-0-0,12
2,27,41.0,404.0,245.0,652.0,700.0,10-2-0,12
3,4003,41.0,386.0,230.0,549.0,705.0,10-2-0,12
4,5150,41.0,376.0,225.0,502.0,685.0,9-3-0,12
5,5980,41.0,366.0,255.0,452.0,700.0,10-2-0,12
6,4967,41.0,340.0,205.0,712.0,665.0,10-2-0,12
7,70,40.0,437.0,240.0,541.0,730.0,9-2-1,12
8,1918,40.0,422.0,275.0,553.0,700.0,9-3-0,12
9,3620,40.0,421.0,200.0,780.0,665.0,9-2-1,12
10,33,40.0,368.0,270.0,709.0,670.0,9-3-0,12
11,2771,39.0,456.0,210.0,804.0,670.0,10-2-0,12
12,2474,39.0,360.0,225.0,535.0,685.0,8-4-0,12
13,67,38.0,404.0,305.0,653.0,675.0,9-3-0,12
14,494,37.0,414.0,230.0,615.0,715.0,9-3-0,12
15,5050,37.0,368.0,165.0,507.0,690.0,9-3-0,12
16,3641,37.0,345.0,185.0,623.0,685.0,7-4-1,12
17,1023,36.0,390.0,250.0,659.0,675.0,9-3-0,12
18,4362,36.0,369.0,255.0,451.0,710.0,7-5-0,12
19,5053,36.0,340.0,210.0,389.0,700.0,8-4-0,12
20,3534,36.0,304.0,310.0,440.0,685.0,7-5-0,12
21,4391,35.0,452.0,220.0,523.0,705.0,7-5-0,12
22,3688,35.0,374.0,190.0,506.0,700.0,8-4-0,12
23,5505,35.0,366.0,270.0,544.0,695.0,7-5-0,12
24,573,35.0,356.0,195.0,504.0,670.0,9-3-0,12
25,5048,35.0,349.0,305.0,461.0,715.0,7-5-0,12
26,5460,35.0,338.0,265.0,582.0,690.0,7-5-0,12
27,5084,34.0,399.0,235.0,406.0,650.0,7-5-0,12
28,3604,34.0,362.0,325.0,397.0,705.0,8-4-0,12
29,858,34.0,318.0,210.0,531.0,685.0,7-5-0,12
30,2834,33.0,420.0,180.0,547.0,715.0,7-4-1,12
31,6086,33.0,382.0,180.0,525.0,685.0,8-4-0,12
32,5878,33.0,364.0,210.0,446.0,700.0,6-6-0,12
33,1701,33.0,351.0,215.0,464.0,710.0,7-5-0,12
34,6193,33.0,348.0,205.0,415.0,650.0,6-6-0,12
35,3770,33.0,310.0,300.0,397.0,660.0,6-6-0,12
36,3452,33.0,310.0,215.0,464.0,660.0,6-6-0,12
37,3546,32.0,419.0,195.0,486.0,740.0,6-6-0,12
38,548,32.0,408.0,200.0,609.0,685.0,6-6-0,12
39,3098,32.0,394.0,265.0,495.0,700.0,8-4-0,12
40,2619,32.0,381.0,220.0,457.0,685.0,5-7-0,12
41,217,32.0,379.0,255.0,580.0,620.0,7-5-0,12
42,51,32.0,371.0,195.0,445.0,725.0,6-6-0,12
43,3357,32.0,363.0,205.0,555.0,645.0,6-6-0,12
44,5448,31.0,376.0,265.0,404.0,710.0,6-6-0,12
45,107,31.0,371.0,200.0,552.0,700.0,7-5-0,12
46,1684,31.0,363.0,240.0,467.0,675.0,6-6-0,12
47,3234,31.0,357.0,255.0,445.0,690.0,6-6-0,12
48,5712,31.0,346.0,155.0,494.0,680.0,7-5-0,12
49,2054,30.0,416.0,220.0,637.0,660.0,6-6-0,12
50,2586,30.0,382.0,205.0,443.0,710.0,5-7-0,12
51,5167,30.0,338.0,210.0,356.0,715.0,5-7-0,12
52,1250,30.0,319.0,250.0,457.0,640.0,6-6-0,12
53,3618,29.0,437.0,160.0,465.0,685.0,6-6-0,12
54,4384,29.0,392.0,220.0,593.0,680.0,4-8-0,12
55,4377,29.0,366.0,270.0,401.0,725.0,5-7-0,12
56,3655,29.0,366.0,160.0,517.0,655.0,6-5-1,12
57,6098,29.0,358.0,170.0,342.0,715.0,6-6-0,12
58,85,29.0,348.0,190.0,551.0,695.0,5-7-0,12
59,1481,29.0,340.0,170.0,410.0,710.0,6-6-0,12
60,2337,29.0,331.0,185.0,384.0,720.0,5-7-0,12
61,3602,29.0,313.0,215.0,353.0,600.0,7-4-0,12
62,3548,29.0,296.0,190.0,389.0,625.0,5-6-0,12
63,4216,28.0,376.0,210.0,494.0,655.0,4-8-0,12
64,3536,28.0,362.0,150.0,471.0,625.0,6-5-0,12
65,5166,28.0,350.0,235.0,349.0,660.0,5-7-0,12
