Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,1058,38.0,289.0,255.0,244.0,640.0,10-2-0,12
2,238,36.0,332.0,150.0,297.0,640.0,9-3-0,12
3,126,35.0,304.0,170.0,255.0,645.0,9-3-0,12
4,246,34.0,304.0,150.0,230.0,645.0,9-3-0,12
5,2877,33.0,431.0,160.0,379.0,625.0,9-3-0,12
6,1100,33.0,238.0,130.0,217.0,590.0,8-4-0,12
7,3467,30.0,258.0,145.0,292.0,610.0,7-5-0,12
8,2262,29.0,240.0,150.0,192.0,595.0,8-4-0,12
9,69,28.0,264.0,160.0,152.0,605.0,8-4-0,12
10,5491,27.0,272.0,155.0,132.0,635.0,8-4-0,12
11,467,27.0,176.0,130.0,152.0,570.0,7-5-0,12
12,5000,26.0,298.0,165.0,169.0,615.0,7-5-0,12
13,1768,26.0,290.0,180.0,263.0,615.0,8-4-0,12
14,5556,26.0,276.0,195.0,112.0,690.0,7-5-0,12
15,1757,26.0,255.0,150.0,179.0,610.0,6-6-0,12
16,5735,26.0,164.0,135.0,209.0,545.0,7-5-0,12
17,2713,25.0,296.0,150.0,206.0,635.0,6-6-0,12
18,4176,25.0,285.0,145.0,202.0,600.0,6-6-0,12
19,5563,25.0,192.0,165.0,137.0,610.0,6-6-0,12
20,2079,23.0,272.0,140.0,144.0,610.0,6-6-0,12
21,3780,23.0,272.0,90.0,131.0,585.0,7-5-0,12
22,5969,23.0,242.0,160.0,154.0,595.0,6-6-0,12
23,4908,23.0,220.0,130.0,171.0,595.0,6-6-0,12
24,1761,22.0,207.0,135.0,156.0,570.0,5-7-0,12
25,811,22.0,204.0,180.0,233.0,535.0,5-7-0,12
26,2084,21.0,231.0,125.0,187.0,540.0,5-7-0,12
27,5459,20.0,221.0,160.0,158.0,575.0,4-8-0,12
28,125,19.0,296.0,120.0,268.0,545.0,5-7-0,12
29,5422,19.0,282.0,135.0,165.0,585.0,4-8-0,12
30,1965,19.0,256.0,135.0,146.0,560.0,5-7-0,12
31,3623,19.0,192.0,120.0,120.0,535.0,5-7-0,12
32,5347,18.0,250.0,125.0,99.0,615.0,3-9-0,12
33,121,18.0,232.0,120.0,176.0,585.0,4-8-0,12
34,5844,18.0,214.0,130.0,103.0,570.0,5-7-0,12
35,1289,18.0,213.0,130.0,99.0,585.0,3-9-0,12
36,2423,17.0,263.0,155.0,150.0,540.0,5-7-0,12
37,1073,17.0,176.0,140.0,139.0,585.0,3-9-0,12
38,4796,15.0,206.0,120.0,96.0,560.0,3-9-0,12
39,3466,14.0,236.0,130.0,103.0,565.0,3-9-0,12
40,3555,11.0,156.0,100.0,93.0,470.0,3-9-0,12
