2019cafr_0,Regional Chairman's Award,frc1678,
2019cafr_1,Regional Winners,frc1323,
2019cafr_1,Regional Winners,frc1678,
2019cafr_1,Regional Winners,frc7663,
2019cafr_10,Rookie All Star Award,frc7589,
2019cafr_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc1671,
2019cafr_13,Judges' Award,frc701,
2019cafr_14,Highest Rookie Seed,frc7413,
2019cafr_15,Rookie Inspiration Award sponsored by National Instruments,frc7663,
2019cafr_16,Industrial Design Award sponsored by General Motors,frc5026,
2019cafr_17,Quality Award sponsored by Motorola Solutions Foundation,frc1388,
2019cafr_18,Safety Award sponsored by Underwriters Laboratories,frc4135,
2019cafr_2,Regional Finalists,frc5026,
2019cafr_2,Regional Finalists,frc1072,
2019cafr_2,Regional Finalists,frc4135,
2019cafr_20,Creativity Award sponsored by Xerox,frc3257,
2019cafr_21,Excellence in Engineering Award sponsored by Delphi,frc2085,
2019cafr_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc7413,
2019cafr_27,Imagery Award in honor of Jack Kamen,frc1351,
2019cafr_29,Innovation in Control Award sponsored by Rockwell Automation,frc5461,
2019cafr_3,Woodie Flowers Finalist Award,frc6305,Mary Allen
2019cafr_30,Team Spirit Award sponsored by FCA Foundation,frc2135,
2019cafr_4,FIRST Dean's List Finalist Award,frc3495,Cyrus Najmi-Vannini
2019cafr_4,FIRST Dean's List Finalist Award,frc6241,Maya Kesapradist
2019cafr_5,Volunteer of the Year,,Laura Toney
2019cafr_68,Wildcard,frc5026,
2019cafr_68,Wildcard,frc1072,
2019cafr_71,Autonomous Award sponsored by Ford,frc1323,
2019cafr_9,Regional Engineering Inspiration Award,frc585,
