2019ausp_0,Regional Chairman's Award,frc5985,
2019ausp_1,Regional Winners,frc6304,
2019ausp_1,Regional Winners,frc6386,
2019ausp_1,Regional Winners,frc5584,
2019ausp_1,Regional Winners,frc7741,
2019ausp_10,Rookie All Star Award,frc7719,
2019ausp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4802,
2019ausp_13,Judges' Award,frc7844,
2019ausp_14,Highest Rookie Seed,frc7433,
2019ausp_15,Rookie Inspiration Award sponsored by National Instruments,frc7433,
2019ausp_16,Industrial Design Award sponsored by General Motors,frc6510,
2019ausp_17,Quality Award sponsored by Motorola Solutions Foundation,frc6986,
2019ausp_18,Safety Award sponsored by Underwriters Laboratories,frc3132,
2019ausp_2,Regional Finalists,frc7433,
2019ausp_2,Regional Finalists,frc6579,
2019ausp_2,Regional Finalists,frc3881,
2019ausp_20,Creativity Award sponsored by Xerox,frc6996,
2019ausp_21,Excellence in Engineering Award sponsored by Delphi,frc6579,
2019ausp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5584,
2019ausp_27,Imagery Award in honor of Jack Kamen,frc6083,
2019ausp_29,Innovation in Control Award sponsored by Rockwell Automation,frc5451,
2019ausp_3,Woodie Flowers Finalist Award,frc5333,Jacinta Brunning
2019ausp_30,Team Spirit Award sponsored by FCA Foundation,frc6035,
2019ausp_4,FIRST Dean's List Finalist Award,frc6997,Yang Chengge
2019ausp_4,FIRST Dean's List Finalist Award,frc3132,Jaye Heimlich
2019ausp_5,Volunteer of the Year,,Rob Zibell
2019ausp_68,Wildcard,frc7433,
2019ausp_68,Wildcard,frc6579,
2019ausp_68,Wildcard,frc3881,
2019ausp_71,Autonomous Award sponsored by Ford,frc5449,
2019ausp_9,Regional Engineering Inspiration Award,frc3132,
