Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3130,2.0,2486.0,483.0,1120.0,1000.0,26.0,7-1-0,8
2,3928,1.75,2249.0,359.0,1000.0,1000.0,29.0,7-1-0,8
3,5801,1.6200000000000001,2243.0,373.0,1040.0,750.0,53.0,6-2-0,8
4,3042,1.6200000000000001,2012.0,207.0,940.0,850.0,37.0,6-2-0,8
5,1806,1.5,2202.0,512.0,1000.0,850.0,52.0,6-2-0,8
6,5464,1.5,2120.0,290.0,980.0,850.0,0.0,6-2-0,8
7,2501,1.5,2098.0,543.0,1060.0,850.0,13.0,6-2-0,8
8,2883,1.5,1973.0,423.0,1060.0,650.0,48.0,6-2-0,8
9,2129,1.5,1822.0,363.0,840.0,700.0,62.0,6-2-0,8
10,1710,1.3700000000000001,1999.0,246.0,1040.0,650.0,49.0,4-3-1,8
11,4215,1.3700000000000001,1920.0,366.0,920.0,800.0,15.0,5-2-1,8
12,2472,1.3700000000000001,1705.0,345.0,1000.0,600.0,0.0,5-2-1,8
13,2491,1.25,2195.0,415.0,980.0,900.0,15.0,5-3-0,8
14,3883,1.25,2073.0,562.0,1020.0,750.0,38.0,5-3-0,8
15,2667,1.25,2021.0,427.0,980.0,850.0,56.0,4-2-2,8
16,5541,1.25,2000.0,360.0,1000.0,800.0,0.0,5-3-0,8
17,3206,1.25,1912.0,410.0,1020.0,700.0,2.0,5-3-0,8
18,3277,1.25,1856.0,367.0,800.0,700.0,211.0,5-3-0,8
19,3848,1.25,1837.0,292.0,940.0,700.0,7.0,5-3-0,8
20,2177,1.25,1765.0,480.0,840.0,700.0,5.0,5-3-0,8
21,2225,1.25,1765.0,296.0,820.0,750.0,5.0,5-3-0,8
22,3633,1.25,1751.0,355.0,960.0,650.0,1.0,4-3-1,8
23,6749,1.25,1750.0,365.0,1040.0,550.0,10.0,5-3-0,8
24,2574,1.1200000000000001,2181.0,531.0,1060.0,900.0,1.0,4-3-1,8
25,2169,1.1200000000000001,2130.0,470.0,1080.0,750.0,0.0,4-4-0,8
26,3197,1.1200000000000001,1982.0,366.0,960.0,850.0,17.0,4-4-0,8
27,5278,1.1200000000000001,1925.0,400.0,940.0,800.0,0.0,4-4-0,8
28,4663,1.0,2005.0,415.0,940.0,900.0,5.0,4-4-0,8
29,5826,1.0,1929.0,236.0,880.0,850.0,9.0,4-4-0,8
30,3691,1.0,1891.0,465.0,880.0,800.0,11.0,4-4-0,8
31,4665,1.0,1875.0,230.0,880.0,850.0,0.0,4-4-0,8
32,4648,1.0,1860.0,244.0,880.0,800.0,30.0,4-4-0,8
33,4277,1.0,1826.0,356.0,840.0,750.0,11.0,4-3-0,8
34,2606,1.0,1774.0,474.0,960.0,600.0,24.0,4-4-0,8
35,2207,1.0,1701.0,350.0,880.0,600.0,1.0,4-4-0,8
36,2175,1.0,1682.0,355.0,960.0,450.0,2.0,4-4-0,8
37,5275,1.0,1543.0,413.0,860.0,450.0,38.0,4-4-0,8
38,2654,0.87,1675.0,222.0,840.0,600.0,10.0,3-4-1,8
39,2525,0.87,1549.0,282.0,860.0,550.0,19.0,3-4-1,8
40,3055,0.75,1898.0,422.0,980.0,650.0,13.0,3-5-0,8
41,2957,0.75,1839.0,164.0,940.0,650.0,4.0,3-5-0,8
42,3018,0.75,1837.0,304.0,900.0,650.0,17.0,3-5-0,8
43,3292,0.75,1669.0,433.0,900.0,450.0,49.0,3-5-0,8
44,2450,0.75,1659.0,238.0,800.0,700.0,9.0,3-5-0,8
45,5626,0.75,1416.0,230.0,800.0,500.0,6.0,3-5-0,8
46,5290,0.75,1259.0,297.0,780.0,350.0,9.0,3-5-0,8
47,5340,0.75,1213.0,104.0,680.0,350.0,23.0,3-5-0,8
48,5576,0.62,1797.0,354.0,920.0,700.0,7.0,2-5-1,8
49,2227,0.62,1713.0,233.0,920.0,650.0,8.0,2-6-0,8
50,4632,0.62,1610.0,295.0,860.0,600.0,0.0,2-5-1,8
51,4693,0.62,1584.0,249.0,960.0,450.0,39.0,2-6-0,8
52,4626,0.62,1526.0,280.0,940.0,450.0,6.0,2-5-1,8
53,4239,0.5,1720.0,306.0,820.0,700.0,10.0,2-6-0,8
54,3926,0.5,1600.0,215.0,800.0,650.0,0.0,2-5-0,8
55,4778,0.5,1471.0,470.0,880.0,400.0,1.0,2-6-0,8
56,4687,0.5,1463.0,170.0,620.0,550.0,13.0,2-5-0,8
57,2549,0.5,1399.0,243.0,800.0,400.0,4.0,2-6-0,8
58,4225,0.25,1365.0,238.0,640.0,400.0,35.0,1-7-0,8
59,3610,0.25,1127.0,187.0,680.0,350.0,37.0,1-5-0,8
60,6480,0.25,1110.0,163.0,540.0,400.0,20.0,1-6-0,8
