2004cur_f1m1,frc1038,frc175,frc1388,frc279,frc66,frc461,130,100
2004cur_f1m2,frc1038,frc175,frc1388,frc279,frc66,frc461,120,95
2004cur_qf1m1,frc47,frc126,frc148,frc224,frc522,frc1006,100,135
2004cur_qf1m2,frc47,frc126,frc148,frc224,frc522,frc1006,125,160
2004cur_qf2m1,frc1038,frc175,frc1388,frc11,frc190,frc179,110,125
2004cur_qf2m2,frc1038,frc175,frc1388,frc11,frc190,frc179,160,95
2004cur_qf2m3,frc1038,frc175,frc1388,frc11,frc190,frc179,90,70
2004cur_qf3m1,frc1319,frc233,frc57,frc302,frc292,frc61,25,50
2004cur_qf3m2,frc1319,frc233,frc57,frc302,frc292,frc61,90,100
2004cur_qf4m1,frc279,frc66,frc461,frc563,frc1114,frc343,110,90
2004cur_qf4m2,frc279,frc66,frc461,frc563,frc1114,frc343,150,80
2004cur_qm1,frc955,frc440,frc279,frc449,20,85
2004cur_qm10,frc1398,frc816,frc930,frc546,30,95
2004cur_qm100,frc343,frc379,frc126,frc253,85,100
2004cur_qm101,frc356,frc1038,frc362,frc563,60,30
2004cur_qm102,frc312,frc859,frc546,frc203,60,80
2004cur_qm103,frc1319,frc1114,frc449,frc321,175,25
2004cur_qm104,frc649,frc842,frc61,frc138,70,125
2004cur_qm105,frc871,frc902,frc694,frc582,10,60
2004cur_qm106,frc292,frc1398,frc614,frc1278,120,85
2004cur_qm107,frc11,frc1143,frc955,frc57,75,115
2004cur_qm108,frc1029,frc233,frc66,frc1422,140,25
2004cur_qm109,frc166,frc967,frc337,frc1243,80,50
2004cur_qm11,frc61,frc859,frc47,frc1278,5,125
2004cur_qm110,frc977,frc522,frc1097,frc404,115,25
2004cur_qm111,frc114,frc279,frc481,frc810,130,25
2004cur_qm112,frc989,frc34,frc752,frc47,75,145
2004cur_qm113,frc1388,frc461,frc224,frc302,60,75
2004cur_qm114,frc930,frc126,frc190,frc440,80,75
2004cur_qm115,frc356,frc343,frc103,frc238,85,15
2004cur_qm116,frc312,frc388,frc1038,frc87,20,85
2004cur_qm117,frc1114,frc563,frc859,frc1188,130,125
2004cur_qm118,frc842,frc498,frc1319,frc816,55,80
2004cur_qm119,frc694,frc649,frc379,frc362,45,70
2004cur_qm12,frc871,frc66,frc362,frc34,90,25
2004cur_qm120,frc614,frc546,frc61,frc902,30,125
2004cur_qm121,frc11,frc179,frc148,frc253,70,20
2004cur_qm122,frc321,frc1398,frc66,frc96,30,115
2004cur_qm123,frc1243,frc22,frc871,frc955,85,70
2004cur_qm124,frc337,frc233,frc522,frc1278,125,15
2004cur_qm125,frc1143,frc166,frc203,frc582,30,80
2004cur_qm126,frc1006,frc449,frc1422,frc74,70,75
2004cur_qm127,frc175,frc138,frc292,frc57,160,75
2004cur_qm128,frc1029,frc967,frc977,frc279,105,130
2004cur_qm13,frc356,frc292,frc148,frc388,90,120
2004cur_qm14,frc103,frc563,frc522,frc321,100,80
2004cur_qm15,frc694,frc752,frc977,frc1006,80,130
2004cur_qm16,frc582,frc96,frc1114,frc989,55,80
2004cur_qm17,frc842,frc224,frc1422,frc614,130,85
2004cur_qm18,frc343,frc22,frc1029,frc11,85,90
2004cur_qm19,frc1319,frc955,frc179,frc649,120,40
2004cur_qm2,frc179,frc114,frc312,frc57,140,80
2004cur_qm20,frc302,frc337,frc138,frc440,160,75
2004cur_qm21,frc379,frc114,frc1143,frc1243,55,65
2004cur_qm22,frc1038,frc175,frc481,frc902,100,20
2004cur_qm23,frc190,frc166,frc279,frc312,65,75
2004cur_qm24,frc1398,frc967,frc461,frc1097,25,100
2004cur_qm25,frc61,frc816,frc126,frc233,50,75
2004cur_qm26,frc871,frc859,frc404,frc74,15,40
2004cur_qm27,frc356,frc66,frc1188,frc930,110,70
2004cur_qm28,frc103,frc292,frc47,frc362,130,135
2004cur_qm29,frc694,frc563,frc148,frc449,130,45
2004cur_qm3,frc649,frc1143,frc461,frc238,70,80
2004cur_qm30,frc582,frc752,frc522,frc57,25,125
2004cur_qm31,frc842,frc96,frc977,frc238,70,80
2004cur_qm32,frc343,frc224,frc1114,frc203,45,40
2004cur_qm33,frc22,frc1422,frc1388,frc498,60,20
2004cur_qm34,frc1029,frc87,frc810,frc253,90,20
2004cur_qm35,frc546,frc1278,frc34,frc388,120,90
2004cur_qm36,frc321,frc1006,frc989,frc614,85,120
2004cur_qm37,frc11,frc1319,frc440,frc114,125,100
2004cur_qm38,frc649,frc175,frc166,frc1097,65,75
2004cur_qm39,frc233,frc379,frc190,frc1398,185,25
2004cur_qm4,frc302,frc1243,frc1097,frc203,40,25
2004cur_qm40,frc859,frc955,frc302,frc481,20,160
2004cur_qm41,frc66,frc126,frc404,frc179,95,40
2004cur_qm42,frc292,frc1188,frc1143,frc1038,170,120
2004cur_qm43,frc563,frc47,frc816,frc871,30,20
2004cur_qm44,frc752,frc148,frc103,frc337,70,75
2004cur_qm45,frc96,frc694,frc57,frc279,40,130
2004cur_qm46,frc224,frc582,frc238,frc967,75,75
2004cur_qm47,frc22,frc842,frc203,frc930,60,15
2004cur_qm48,frc1029,frc498,frc1114,frc902,10,100
2004cur_qm49,frc1278,frc810,frc1422,frc356,85,10
2004cur_qm5,frc337,frc175,frc126,frc1388,90,120
2004cur_qm50,frc321,frc34,frc977,frc343,95,75
2004cur_qm51,frc1006,frc87,frc546,frc11,45,115
2004cur_qm52,frc989,frc138,frc1243,frc312,20,90
2004cur_qm53,frc461,frc61,frc74,frc362,130,25
2004cur_qm54,frc449,frc522,frc1388,frc253,110,60
2004cur_qm55,frc388,frc614,frc1319,frc1097,120,75
2004cur_qm56,frc440,frc233,frc859,frc179,150,25
2004cur_qm57,frc1143,frc563,frc175,frc190,110,110
2004cur_qm58,frc752,frc66,frc292,frc816,90,105
2004cur_qm59,frc96,frc114,frc166,frc955,70,45
2004cur_qm6,frc138,frc481,frc233,frc498,15,125
