Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,948,1.8300000000000001,3282.0,848.0,1700.0,1250.0,37.0,10-2-0,12
2,5748,1.8300000000000001,3178.0,718.0,1660.0,1250.0,58.0,9-3-0,12
3,4918,1.75,3186.0,722.0,1320.0,1300.0,336.0,10-2-0,12
4,3663,1.5,3139.0,613.0,1660.0,1200.0,44.0,8-4-0,12
5,4131,1.4099999999999999,2998.0,721.0,1500.0,1200.0,38.0,8-4-0,12
6,492,1.4099999999999999,2952.0,765.0,1680.0,1000.0,67.0,7-5-0,12
7,1318,1.3300000000000001,3118.0,476.0,1540.0,1250.0,23.0,7-5-0,12
8,488,1.3300000000000001,3020.0,707.0,1360.0,1150.0,300.0,7-5-0,12
9,5295,1.3300000000000001,2809.0,412.0,1440.0,1000.0,84.0,7-4-0,12
10,2046,1.25,3158.0,583.0,1440.0,1250.0,238.0,7-5-0,12
11,4060,1.25,3070.0,604.0,1420.0,1300.0,70.0,7-5-0,12
12,360,1.25,3000.0,731.0,1700.0,950.0,105.0,6-6-0,12
13,3393,1.25,2882.0,537.0,1480.0,1100.0,52.0,7-5-0,12
14,2412,1.1599999999999999,3041.0,469.0,1620.0,1200.0,41.0,6-6-0,12
15,3219,1.1599999999999999,2974.0,486.0,1420.0,1250.0,64.0,6-6-0,12
16,2929,1.1599999999999999,2859.0,308.0,1280.0,1250.0,44.0,7-5-0,12
17,3826,1.1599999999999999,2851.0,607.0,1580.0,950.0,66.0,6-6-0,12
18,5937,1.0800000000000001,2996.0,550.0,1520.0,1200.0,56.0,6-6-0,12
19,3781,1.0800000000000001,2430.0,599.0,1420.0,650.0,35.0,6-6-0,12
20,2907,1.0,3147.0,658.0,1440.0,1250.0,37.0,6-6-0,12
21,4579,1.0,2803.0,731.0,1460.0,1050.0,53.0,5-7-0,12
22,3684,1.0,2787.0,427.0,1480.0,1000.0,72.0,5-7-0,12
23,4173,1.0,2655.0,462.0,1260.0,1150.0,25.0,6-6-0,12
24,2942,1.0,2266.0,603.0,1340.0,650.0,31.0,6-6-0,12
25,4461,0.91000000000000003,2403.0,414.0,1240.0,900.0,58.0,5-7-0,12
26,2906,0.82999999999999996,2665.0,579.0,1340.0,1100.0,40.0,5-7-0,12
27,2555,0.82999999999999996,2597.0,347.0,1220.0,1100.0,37.0,5-7-0,12
28,3786,0.82999999999999996,2525.0,531.0,1320.0,900.0,80.0,5-7-0,12
29,3574,0.82999999999999996,2480.0,589.0,1380.0,800.0,125.0,5-7-0,12
30,2980,0.66000000000000003,2645.0,836.0,1500.0,850.0,55.0,4-8-0,12
31,3876,0.66000000000000003,2599.0,607.0,1500.0,750.0,34.0,4-8-0,12
32,6350,0.66000000000000003,2577.0,539.0,1280.0,950.0,82.0,4-8-0,12
33,4205,0.66000000000000003,2407.0,402.0,1240.0,850.0,57.0,4-7-0,12
34,3049,0.40999999999999998,2316.0,361.0,1340.0,700.0,41.0,2-10-0,12
35,1258,0.33000000000000002,2310.0,537.0,1200.0,850.0,45.0,2-10-0,12
