2011sdc_0,Regional Chairman's Award,frc1538,
2011sdc_1,Winner,frc254,
2011sdc_1,Winner,frc987,
2011sdc_1,Winner,frc3704,
2011sdc_10,Rookie All Star Award,frc3477,
2011sdc_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc599,
2011sdc_13,Judges Award,frc3476,
2011sdc_14,Highest Rookie Seed,frc3477,
2011sdc_15,Rookie Inspiration Award,frc3794,
2011sdc_16,Industrial Design sponsored by General Motors,frc973,
2011sdc_17,Quality Award sponsored by Motorola,frc1717,
2011sdc_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1622,
2011sdc_2,Finalist,frc1540,
2011sdc_2,Finalist,frc399,
2011sdc_2,Finalist,frc2439,
2011sdc_2,Finalist,frc294,
2011sdc_20,Creativity Award sponsored by Xerox,frc2485,
2011sdc_21,Engineering Excellence Award sponsored by Delphi,frc1572,
2011sdc_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc254,
2011sdc_23,Excellence in Design Award sponsored by Autodesk,frc1622,
2011sdc_27,Imagery Award in honor of Jack Kamen,frc2839,
2011sdc_29,Innovation in Control Award sponsored by Rockwell Automation,frc1540,
2011sdc_3,Woodie Flowers Award,,Walter Solomon
2011sdc_30,Team Spirit Award sponsored by Chrysler,frc1266,
2011sdc_31,Website Award,frc987,
2011sdc_4,FIRST Dean's List Finalist Award,,Keegan Mann
2011sdc_4,FIRST Dean's List Finalist Award,,Santiago Garza
2011sdc_5,Outstanding Volunteer of the Year,,Jared Olewine
2011sdc_9,Engineering Inspiration,frc2102,
