Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,67,1.9099999999999999,2984.0,519.0,1600.0,1100.0,29.0,11-1-0,12
2,3539,1.8300000000000001,2616.0,530.0,1360.0,1000.0,16.0,10-2-0,12
3,2137,1.6599999999999999,3064.0,870.0,1540.0,1250.0,44.0,10-2-0,12
4,1718,1.6599999999999999,2763.0,457.0,1460.0,1050.0,8.0,9-3-0,12
5,4961,1.5800000000000001,2917.0,769.0,1680.0,950.0,12.0,9-3-0,12
6,33,1.5,3097.0,479.0,1560.0,1100.0,172.0,8-4-0,12
7,5843,1.5,2927.0,595.0,1460.0,1150.0,22.0,9-3-0,12
8,5561,1.5,2840.0,340.0,1340.0,1200.0,10.0,9-3-0,12
9,6085,1.5,2677.0,484.0,1300.0,1150.0,12.0,9-3-0,12
10,5155,1.4099999999999999,2717.0,515.0,1440.0,1050.0,17.0,7-3-1,12
11,308,1.3300000000000001,2648.0,484.0,1260.0,1100.0,43.0,7-4-1,12
12,6344,1.3300000000000001,2103.0,385.0,1160.0,700.0,18.0,8-4-0,12
13,5524,1.25,2529.0,523.0,1320.0,900.0,9.0,7-5-0,12
14,6117,1.1599999999999999,2905.0,412.0,1480.0,1100.0,10.0,7-5-0,12
15,4851,1.1599999999999999,2743.0,464.0,1380.0,1150.0,13.0,7-5-0,12
16,548,1.1599999999999999,2624.0,649.0,1520.0,850.0,34.0,7-5-0,12
17,5860,1.0800000000000001,2417.0,398.0,1240.0,950.0,12.0,6-5-1,12
18,1701,1.0,2694.0,406.0,1320.0,950.0,19.0,5-6-1,12
19,27,1.0,2633.0,444.0,1480.0,850.0,68.0,6-6-0,12
20,4130,1.0,2484.0,526.0,1320.0,850.0,34.0,6-6-0,12
21,5467,1.0,2468.0,533.0,1280.0,750.0,43.0,6-6-0,12
22,5282,1.0,2134.0,282.0,1200.0,600.0,9.0,6-6-0,12
23,2620,1.0,2113.0,345.0,1180.0,750.0,8.0,6-6-0,12
24,6091,0.91000000000000003,1904.0,241.0,1100.0,550.0,29.0,5-6-1,12
25,5090,0.82999999999999996,2489.0,402.0,1200.0,1000.0,24.0,5-7-0,12
26,4390,0.82999999999999996,2054.0,385.0,1240.0,600.0,14.0,5-7-0,12
27,5662,0.82999999999999996,2046.0,395.0,1160.0,600.0,26.0,5-7-0,12
28,5225,0.82999999999999996,1924.0,281.0,1140.0,500.0,4.0,5-7-0,12
29,3302,0.75,2373.0,210.0,1260.0,850.0,13.0,4-8-0,12
30,1,0.66000000000000003,2291.0,304.0,1340.0,650.0,16.0,4-8-0,12
31,4779,0.66000000000000003,2242.0,466.0,1380.0,650.0,12.0,4-8-0,12
32,5641,0.66000000000000003,2205.0,270.0,1240.0,750.0,25.0,4-8-0,12
33,2673,0.57999999999999996,2174.0,520.0,1360.0,600.0,34.0,3-9-0,12
34,5498,0.5,2277.0,381.0,1200.0,850.0,2.0,3-9-0,12
35,5065,0.5,2217.0,272.0,1200.0,750.0,52.0,3-9-0,12
36,5562,0.5,1834.0,349.0,1180.0,450.0,9.0,3-9-0,12
37,4838,0.40999999999999998,1753.0,301.0,1040.0,450.0,58.0,2-9-1,12
38,5532,0.33000000000000002,1965.0,471.0,1140.0,550.0,20.0,2-10-0,12
39,4854,0.33000000000000002,1913.0,389.0,1120.0,500.0,28.0,2-9-0,12
40,6610,0.16,1015.0,115.0,580.0,350.0,0.0,1-6-0,12
