Rank,Team,QS,ASSIST,AUTO,T&C,TELEOP,Record (W-L-T),DQ,PLAYED
1,2393,20.00,260.00,461.00,180.00,397.00,10-1-0,0,11
2,5002,20.00,260.00,421.00,100.00,235.00,10-1-0,0,11
3,2614,18.00,360.00,500.00,180.00,189.00,9-2-0,0,11
4,3489,18.00,310.00,380.00,180.00,421.00,9-2-0,0,11
5,3844,18.00,290.00,313.00,170.00,362.00,9-2-0,0,11
6,3516,18.00,130.00,321.00,90.00,293.00,9-2-0,0,11
7,4265,16.00,310.00,440.00,200.00,386.00,8-3-0,0,11
8,3259,16.00,200.00,300.00,100.00,302.00,8-3-0,0,11
9,4462,16.00,130.00,342.00,110.00,380.00,8-3-0,0,11
10,3492,14.00,290.00,245.00,130.00,84.00,7-4-0,0,11
11,281,14.00,250.00,306.00,150.00,289.00,7-4-0,0,11
12,3824,14.00,240.00,440.00,220.00,518.00,7-4-0,0,11
13,4020,14.00,210.00,401.00,210.00,440.00,7-4-0,0,11
14,3140,14.00,210.00,264.00,110.00,184.00,7-4-0,0,11
15,5005,14.00,190.00,228.00,40.00,139.00,7-4-0,0,11
16,1466,14.00,170.00,256.00,50.00,275.00,7-4-0,0,11
17,2973,14.00,100.00,331.00,70.00,370.00,7-4-0,0,11
18,931,12.00,260.00,355.00,210.00,200.00,6-5-0,0,11
19,4264,12.00,210.00,311.00,80.00,144.00,6-5-0,0,11
20,4576,12.00,190.00,275.00,190.00,220.00,6-5-0,0,11
21,3966,12.00,100.00,296.00,100.00,348.00,6-5-0,0,11
22,3861,12.00,60.00,235.00,50.00,213.00,6-5-0,0,11
23,342,10.00,310.00,356.00,170.00,207.00,5-6-0,0,11
24,3196,10.00,230.00,231.00,70.00,69.00,5-6-0,0,11
25,4630,10.00,180.00,302.00,200.00,289.00,5-6-0,0,11
26,5186,10.00,150.00,191.00,90.00,258.00,5-6-0,0,11
27,4504,10.00,130.00,355.00,90.00,182.00,5-6-0,0,11
28,547,10.00,80.00,266.00,80.00,228.00,5-6-0,0,11
29,4740,10.00,70.00,192.00,90.00,281.00,5-6-0,0,11
30,4924,10.00,70.00,180.00,80.00,316.00,5-6-0,0,11
31,3843,10.00,60.00,325.00,40.00,234.00,5-6-0,0,11
32,4989,8.00,200.00,227.00,120.00,189.00,4-7-0,0,11
33,3675,8.00,180.00,188.00,90.00,221.00,4-7-0,0,11
34,4489,8.00,120.00,265.00,80.00,272.00,4-7-0,0,11
35,5045,8.00,110.00,242.00,110.00,239.00,4-7-0,0,11
36,3972,8.00,90.00,282.00,100.00,93.00,4-7-0,0,11
37,2856,8.00,90.00,216.00,70.00,304.00,4-7-0,0,11
38,5022,8.00,70.00,236.00,110.00,235.00,4-7-0,0,11
39,3651,8.00,60.00,252.00,50.00,263.00,4-7-0,0,11
40,3116,8.00,40.00,246.00,40.00,299.00,4-7-0,0,11
41,1249,6.00,220.00,250.00,90.00,194.00,3-8-0,0,11
42,3984,6.00,100.00,181.00,30.00,84.00,3-8-0,0,11
43,3829,6.00,90.00,186.00,20.00,79.00,3-8-0,0,11
44,4912,6.00,60.00,277.00,120.00,102.00,3-8-0,0,11
45,4025,6.00,40.00,156.00,60.00,205.00,3-8-0,0,11
46,4098,6.00,0,245.00,80.00,188.00,3-8-0,0,11
47,5034,4.00,70.00,183.00,80.00,264.00,2-8-0,1,11
48,3856,4.00,40.00,206.00,60.00,342.00,2-9-0,0,11
49,4396,2.00,60.00,170.00,70.00,181.00,1-9-0,1,11
