Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,179,22.0,196.0,155.0,159.0,395.0,8-0-0,8
2,1296,20.0,164.0,105.0,93.0,385.0,6-2-0,8
3,1758,20.0,154.0,75.0,86.0,400.0,7-1-0,8
4,4451,19.0,186.0,75.0,194.0,355.0,7-1-0,8
5,2172,19.0,178.0,85.0,96.0,395.0,6-2-0,8
6,2200,19.0,156.0,170.0,70.0,390.0,6-2-0,8
7,3824,19.0,152.0,95.0,152.0,390.0,6-2-0,8
8,1876,17.0,132.0,155.0,128.0,320.0,7-1-0,8
9,2252,17.0,130.0,90.0,110.0,360.0,6-2-0,8
10,4547,16.0,164.0,75.0,87.0,355.0,6-2-0,8
11,343,16.0,140.0,120.0,46.0,390.0,5-3-0,8
12,4823,16.0,122.0,100.0,93.0,330.0,6-2-0,8
13,2393,15.0,144.0,120.0,213.0,315.0,6-2-0,8
14,3490,15.0,138.0,80.0,72.0,360.0,5-3-0,8
15,237,14.0,164.0,90.0,114.0,295.0,5-3-0,8
16,2614,14.0,162.0,75.0,149.0,325.0,5-3-0,8
17,2815,14.0,142.0,90.0,59.0,370.0,4-4-0,8
18,1102,14.0,140.0,80.0,63.0,380.0,5-3-0,8
19,5410,14.0,140.0,70.0,51.0,365.0,4-4-0,8
20,4013,14.0,116.0,85.0,34.0,315.0,5-3-0,8
21,4965,14.0,114.0,60.0,38.0,340.0,5-3-0,8
22,1287,13.0,170.0,95.0,29.0,380.0,4-4-0,8
23,4243,13.0,169.0,85.0,31.0,360.0,4-4-0,8
24,2386,13.0,156.0,105.0,53.0,360.0,4-4-0,8
25,5063,13.0,156.0,90.0,58.0,330.0,5-3-0,8
26,5022,13.0,142.0,60.0,53.0,310.0,6-2-0,8
27,4075,13.0,118.0,100.0,32.0,350.0,4-4-0,8
28,1369,13.0,104.0,60.0,65.0,305.0,5-3-0,8
29,4073,12.0,167.0,95.0,38.0,375.0,4-4-0,8
30,4504,12.0,148.0,80.0,50.0,340.0,4-4-0,8
31,283,12.0,128.0,95.0,34.0,340.0,4-4-0,8
32,3489,12.0,126.0,85.0,35.0,350.0,4-4-0,8
33,5409,12.0,118.0,110.0,129.0,270.0,5-3-0,8
34,4265,12.0,100.0,75.0,42.0,345.0,4-4-0,8
35,5327,12.0,96.0,85.0,13.0,290.0,5-3-0,8
36,1553,11.0,122.0,80.0,56.0,340.0,4-4-0,8
37,4992,11.0,110.0,75.0,21.0,335.0,3-5-0,8
38,1539,11.0,90.0,90.0,69.0,305.0,3-5-0,8
39,4902,10.0,159.0,65.0,30.0,330.0,3-5-0,8
40,120,10.0,146.0,90.0,156.0,340.0,4-4-0,8
41,4582,10.0,144.0,60.0,72.0,315.0,3-5-0,8
42,4098,10.0,106.0,65.0,67.0,255.0,5-3-0,8
43,5898,10.0,104.0,95.0,49.0,270.0,4-4-0,8
44,6167,9.0,154.0,85.0,35.0,325.0,3-5-0,8
45,4533,9.0,111.0,85.0,51.0,310.0,3-5-0,8
46,2556,9.0,100.0,90.0,60.0,305.0,3-5-0,8
47,5180,9.0,90.0,50.0,17.0,225.0,3-4-0,8
48,900,9.0,86.0,55.0,40.0,260.0,3-5-0,8
49,2187,8.0,104.0,115.0,94.0,285.0,3-5-0,8
50,4267,8.0,56.0,60.0,38.0,265.0,4-4-0,8
51,4901,8.0,54.0,65.0,52.0,240.0,3-5-0,8
52,4748,7.0,110.0,65.0,34.0,285.0,2-5-0,8
53,3976,7.0,102.0,65.0,79.0,260.0,3-5-0,8
54,342,6.0,96.0,75.0,36.0,285.0,2-6-0,8
55,5130,6.0,86.0,95.0,79.0,265.0,2-6-0,8
56,4083,6.0,84.0,50.0,38.0,285.0,2-6-0,8
57,4847,5.0,130.0,75.0,91.0,265.0,2-6-0,8
58,5317,5.0,114.0,65.0,46.0,265.0,2-6-0,8
59,5020,5.0,106.0,100.0,78.0,265.0,2-6-0,8
60,1051,5.0,106.0,60.0,59.0,330.0,0-8-0,8
61,5777,4.0,130.0,55.0,27.0,290.0,1-7-0,8
62,6222,3.0,100.0,55.0,36.0,250.0,1-7-0,8
63,1398,2.0,76.0,55.0,8.0,230.0,1-7-0,8
64,4074,2.0,74.0,70.0,52.0,275.0,0-8-0,8
