Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,708,1.8,2444.0,430.0,1220.0,1000.0,39.0,9-1-0,10
2,341,1.6000000000000001,1856.0,245.0,920.0,750.0,1.0,8-2-0,10
3,1257,1.3999999999999999,2178.0,128.0,1120.0,800.0,3.0,7-3-0,10
4,3974,1.3999999999999999,2129.0,425.0,1100.0,600.0,14.0,7-3-0,10
5,5895,1.3999999999999999,2096.0,356.0,1080.0,750.0,6.0,7-3-0,10
6,2607,1.3999999999999999,2019.0,433.0,1100.0,650.0,4.0,7-3-0,10
7,103,1.3999999999999999,1887.0,554.0,1220.0,450.0,7.0,7-3-0,10
8,709,1.2,2030.0,486.0,1080.0,800.0,10.0,6-4-0,10
9,5684,1.2,1908.0,485.0,1160.0,550.0,18.0,6-4-0,10
10,2458,1.2,1881.0,332.0,1040.0,450.0,6.0,6-4-0,10
11,5401,1.2,1816.0,489.0,1080.0,500.0,46.0,6-4-0,10
12,2180,1.2,1805.0,370.0,920.0,700.0,0.0,6-4-0,10
13,2590,1.2,1787.0,376.0,1040.0,550.0,12.0,6-4-0,10
14,5181,1.0,1838.0,332.0,980.0,600.0,8.0,5-5-0,10
15,1143,1.0,1789.0,313.0,1060.0,450.0,9.0,5-5-0,10
16,1647,1.0,1752.0,555.0,860.0,700.0,2.0,5-5-0,10
17,2539,1.0,1632.0,356.0,1000.0,500.0,12.0,5-5-0,10
18,4285,1.0,1630.0,305.0,1020.0,450.0,5.0,5-5-0,10
19,5113,1.0,1587.0,345.0,920.0,550.0,2.0,5-5-0,10
20,5457,1.0,1555.0,257.0,960.0,400.0,10.0,5-5-0,10
21,1807,0.80000000000000004,2054.0,315.0,940.0,700.0,9.0,4-6-0,10
22,1218,0.80000000000000004,1964.0,370.0,960.0,700.0,19.0,4-6-0,10
23,3929,0.80000000000000004,1828.0,486.0,1040.0,600.0,8.0,4-6-0,10
24,4454,0.80000000000000004,1600.0,395.0,960.0,400.0,20.0,4-6-0,10
25,2559,0.80000000000000004,1560.0,275.0,940.0,400.0,10.0,4-6-0,10
26,304,0.80000000000000004,1303.0,245.0,920.0,200.0,8.0,4-6-0,10
27,5404,0.80000000000000004,1268.0,250.0,760.0,350.0,8.0,4-6-0,10
28,5420,0.80000000000000004,1227.0,183.0,700.0,350.0,7.0,4-6-0,10
29,87,0.80000000000000004,1206.0,95.0,760.0,250.0,6.0,4-6-0,10
30,2234,0.59999999999999998,1545.0,376.0,800.0,500.0,20.0,3-7-0,10
31,4373,0.59999999999999998,1478.0,297.0,900.0,450.0,3.0,3-7-0,10
32,6667,0.59999999999999998,1410.0,364.0,960.0,250.0,5.0,3-7-0,10
33,1791,0.59999999999999998,1305.0,300.0,860.0,300.0,5.0,3-7-0,10
34,2095,0.59999999999999998,1242.0,340.0,840.0,300.0,2.0,3-7-0,10
35,5490,0.40000000000000002,1441.0,305.0,700.0,550.0,6.0,2-8-0,10
36,423,0.40000000000000002,1166.0,220.0,640.0,400.0,1.0,2-6-0,10
