2015misou_0,District Chairman's Award,frc1023,
2015misou_1,District Event Winner,frc33,
2015misou_1,District Event Winner,frc1023,
2015misou_1,District Event Winner,frc4768,
2015misou_10,Rookie All Star Award,frc5577,
2015misou_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc5167,
2015misou_13,Judges' Award,frc3302,
2015misou_14,Highest Rookie Seed,frc5695,
2015misou_15,Rookie Inspiration Award,frc5619,
2015misou_16,Industrial Design Award sponsored by General Motors,frc33,
2015misou_17,Quality Award sponsored by Motorola,frc548,
2015misou_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3604,
2015misou_2,District Event Finalist,frc3604,
2015misou_2,District Event Finalist,frc548,
2015misou_2,District Event Finalist,frc2224,
2015misou_20,Creativity Award sponsored by Xerox,frc3538,
2015misou_21,Excellence in Engineering Award sponsored by Delphi,frc2960,
2015misou_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5090,
2015misou_27,Imagery Award in honor of Jack Kamen,frc573,
2015misou_29,Innovation in Control Award sponsored by Rockwell Automation,frc910,
2015misou_30,Team Spirit Award sponsored by Chrysler,frc94,
2015misou_9,District Engineering Inspiration Award,frc1701,
