2018cacg_1,Winner,846,
2018cacg_1,Winner,1868,
2018cacg_1,Winner,972,
2018cacg_13,Judges Award,frc4904,
2018cacg_14,Highest Rookie Seed,frc7308,
2018cacg_15,Rookie Inspiration,frc7308,
2018cacg_2,Finalist,114,
2018cacg_2,Finalist,2854,
2018cacg_2,Finalist,199,
2018cacg_22,Entrepreneurship Award,frc1868,
2018cacg_23,System Award,frc670,
2018cacg_27,Imagery Award,frc6822,
2018cacg_5,Volunteer of Year,,Ceal Craig
2018cacg_70,Mentor of the Year,frc4904,Michelle Grau 
2018cacg_71,Autonomous Award,frc846,
