Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5687,1.9099999999999999,3212.0,711.0,1700.0,1200.0,12.0,10-1-1,12
2,125,1.75,2522.0,597.0,1140.0,850.0,372.0,8-4-0,12
3,6763,1.6599999999999999,3135.0,657.0,1560.0,1250.0,55.0,9-2-1,12
4,213,1.5800000000000001,2761.0,424.0,1240.0,1250.0,66.0,9-3-0,12
5,2067,1.5800000000000001,2618.0,469.0,1260.0,1000.0,43.0,9-3-0,12
6,6201,1.4099999999999999,2656.0,690.0,1380.0,1000.0,1.0,8-3-1,12
7,237,1.4099999999999999,2432.0,565.0,1300.0,850.0,17.0,8-3-1,12
8,230,1.3300000000000001,2935.0,795.0,1560.0,1050.0,60.0,7-4-1,12
9,6690,1.3300000000000001,2633.0,590.0,1260.0,1100.0,43.0,8-4-0,12
10,4055,1.3300000000000001,2602.0,452.0,1260.0,1100.0,7.0,7-4-1,12
11,1517,1.1599999999999999,2566.0,623.0,1260.0,1050.0,86.0,6-6-0,12
12,1965,1.1599999999999999,2540.0,331.0,1220.0,1000.0,25.0,7-5-0,12
13,6367,1.1599999999999999,2184.0,287.0,1080.0,850.0,44.0,7-5-0,12
14,95,1.0800000000000001,2778.0,421.0,1480.0,1000.0,53.0,5-6-1,12
15,2876,1.0800000000000001,2685.0,651.0,1480.0,950.0,15.0,6-6-0,12
16,1307,1.0800000000000001,2375.0,298.0,1200.0,850.0,80.0,6-6-0,12
17,3958,1.0,2287.0,377.0,1160.0,900.0,2.0,6-6-0,12
18,5563,0.91000000000000003,2328.0,644.0,1280.0,700.0,43.0,5-7-0,12
19,97,0.91000000000000003,2238.0,495.0,1240.0,750.0,8.0,5-6-1,12
20,5844,0.91000000000000003,2159.0,533.0,1120.0,700.0,44.0,5-6-1,12
21,3205,0.91000000000000003,2152.0,402.0,1040.0,850.0,42.0,5-4-1,12
22,4042,0.82999999999999996,1974.0,389.0,1200.0,550.0,4.0,5-7-0,12
23,4796,0.82999999999999996,1968.0,365.0,1120.0,700.0,3.0,5-7-0,12
24,155,0.75,2258.0,390.0,1240.0,800.0,48.0,4-8-0,12
25,6301,0.75,1802.0,411.0,1080.0,500.0,22.0,4-7-1,12
26,5969,0.66000000000000003,2080.0,403.0,1240.0,600.0,10.0,4-8-0,12
27,5506,0.57999999999999996,1887.0,354.0,1160.0,500.0,37.0,3-8-1,12
28,4034,0.5,2297.0,321.0,1140.0,900.0,22.0,3-9-0,12
29,6529,0.5,2212.0,344.0,1180.0,700.0,22.0,3-9-0,12
30,6620,0.40999999999999998,1688.0,324.0,980.0,500.0,43.0,2-10-0,12
31,178,0.16,2176.0,434.0,1260.0,750.0,21.0,1-11-0,12
