2015njfla_0,District Chairman's Award,frc303,
2015njfla_1,District Event Winner,frc1143,
2015njfla_1,District Event Winner,frc4285,
2015njfla_1,District Event Winner,frc1228,
2015njfla_10,Rookie All Star Award,frc5438,
2015njfla_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc41,
2015njfla_13,Judges' Award,frc1923,
2015njfla_14,Highest Rookie Seed,frc5438,
2015njfla_16,Industrial Design Award sponsored by General Motors,frc293,
2015njfla_17,Quality Award sponsored by Motorola,frc869,
2015njfla_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1257,
2015njfla_2,District Event Finalist,frc11,
2015njfla_2,District Event Finalist,frc219,
2015njfla_2,District Event Finalist,frc4475,
2015njfla_20,Creativity Award sponsored by Xerox,frc3142,
2015njfla_21,Excellence in Engineering Award sponsored by Delphi,frc222,
2015njfla_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3340,
2015njfla_27,Imagery Award in honor of Jack Kamen,frc56,
2015njfla_29,Innovation in Control Award sponsored by Rockwell Automation,frc219,
2015njfla_30,Team Spirit Award sponsored by Chrysler,frc5310,
2015njfla_9,District Engineering Inspiration Award,frc1676,
