Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1610,1.5,2706.0,645.0,1400.0,1000.0,1.0,9-3-0,12
2,435,1.5,2606.0,696.0,1340.0,950.0,1.0,9-3-0,12
3,1137,1.5,2416.0,280.0,1160.0,950.0,1.0,9-3-0,12
4,3359,1.5,2330.0,588.0,1100.0,1050.0,10.0,9-3-0,12
5,401,1.4099999999999999,2431.0,645.0,1200.0,950.0,1.0,8-3-1,12
6,2363,1.3300000000000001,2642.0,406.0,1320.0,1100.0,2.0,8-4-0,12
7,3258,1.3300000000000001,2285.0,465.0,1220.0,900.0,0.0,8-4-0,12
8,2890,1.1599999999999999,2535.0,475.0,1220.0,1000.0,0.0,7-5-0,12
9,620,1.1599999999999999,2435.0,515.0,1320.0,950.0,0.0,7-5-0,12
10,1522,1.1599999999999999,2181.0,405.0,1200.0,650.0,1.0,7-5-0,12
11,3168,1.1599999999999999,1911.0,505.0,1200.0,550.0,1.0,7-5-0,12
12,1413,1.0800000000000001,2622.0,472.0,1180.0,1200.0,2.0,6-5-1,12
13,5804,1.0,2287.0,286.0,1080.0,1000.0,2.0,6-6-0,12
14,617,1.0,2061.0,396.0,1000.0,800.0,1.0,6-5-0,12
15,1908,1.0,1926.0,325.0,1060.0,700.0,1.0,6-5-0,12
16,5957,0.91000000000000003,1993.0,491.0,1120.0,700.0,3.0,5-6-1,12
17,6194,0.82999999999999996,2176.0,465.0,1260.0,600.0,1.0,5-7-0,12
18,5546,0.82999999999999996,2151.0,351.0,1100.0,700.0,1.0,5-7-0,12
19,4286,0.82999999999999996,2110.0,445.0,1180.0,700.0,0.0,5-7-0,12
20,5954,0.82999999999999996,1946.0,460.0,1220.0,450.0,1.0,5-7-0,12
21,3136,0.82999999999999996,1875.0,510.0,1080.0,550.0,0.0,5-7-0,12
22,3072,0.66000000000000003,2332.0,297.0,1160.0,900.0,2.0,4-8-0,12
23,6213,0.66000000000000003,1796.0,470.0,1020.0,550.0,1.0,4-8-0,12
24,1793,0.57999999999999996,1978.0,405.0,960.0,800.0,3.0,3-8-1,12
25,2028,0.57999999999999996,1922.0,397.0,1080.0,650.0,2.0,3-8-1,12
26,6189,0.5,1400.0,210.0,780.0,400.0,0.0,3-7-0,12
27,6021,0.33000000000000002,1075.0,195.0,600.0,350.0,0.0,2-5-0,12
28,5830,0.25,1786.0,340.0,1020.0,500.0,1.0,1-10-1,12
