Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1690,2.0,2512.0,538.0,1060.0,850.0,407.0,6-4-0,10
2,2212,1.7,2526.0,404.0,1040.0,1150.0,66.0,8-2-0,10
3,1943,1.5,2396.0,404.0,1080.0,900.0,66.0,7-3-0,10
4,5614,1.3999999999999999,2671.0,409.0,1200.0,1200.0,61.0,7-3-0,10
5,4590,1.3999999999999999,2405.0,487.0,1100.0,950.0,80.0,7-3-0,10
6,6104,1.3999999999999999,2069.0,333.0,980.0,850.0,29.0,7-3-0,10
7,5635,1.3,2447.0,526.0,1080.0,1150.0,47.0,6-4-0,10
8,2679,1.2,2455.0,508.0,1160.0,1050.0,40.0,6-4-0,10
9,4338,1.2,2441.0,657.0,1120.0,1050.0,46.0,6-4-0,10
10,1937,1.2,2136.0,364.0,1040.0,850.0,11.0,6-3-0,10
11,3339,1.1000000000000001,2322.0,582.0,1180.0,900.0,72.0,5-5-0,10
12,6736,1.1000000000000001,2283.0,406.0,1000.0,1050.0,43.0,5-5-0,10
13,5951,1.1000000000000001,2271.0,588.0,1140.0,850.0,51.0,5-5-0,10
14,6149,1.1000000000000001,2193.0,449.0,1100.0,850.0,63.0,5-5-0,10
15,3388,1.1000000000000001,1921.0,420.0,1000.0,550.0,121.0,5-5-0,10
16,5747,1.1000000000000001,1905.0,446.0,1020.0,650.0,40.0,5-5-0,10
17,6741,1.1000000000000001,1899.0,525.0,1200.0,400.0,64.0,5-5-0,10
18,5636,1.1000000000000001,1804.0,384.0,1120.0,450.0,49.0,5-5-0,10
19,5987,1.0,2232.0,527.0,1000.0,950.0,17.0,5-5-0,10
20,4649,0.90000000000000002,1909.0,336.0,1060.0,600.0,64.0,4-6-0,10
21,2630,0.80000000000000004,2225.0,376.0,1120.0,850.0,10.0,4-6-0,10
22,4757,0.69999999999999996,1859.0,592.0,980.0,650.0,44.0,3-7-0,10
23,5273,0.69999999999999996,1775.0,269.0,840.0,700.0,50.0,3-6-0,10
24,4661,0.59999999999999998,1872.0,422.0,1060.0,650.0,2.0,3-7-0,10
25,2231,0.5,2010.0,454.0,1020.0,700.0,50.0,2-8-0,10
26,1576,0.40000000000000002,1697.0,390.0,1000.0,500.0,12.0,2-8-0,10
27,6739,0.29999999999999999,1727.0,449.0,1060.0,400.0,42.0,1-9-0,10
