Rank,Team,Wins,Losses,Ties,Played,QS,RS,MP
1,1625,6,1,0,7,12.00,71.71,117
2,1918,6,1,0,7,12.00,68.71,121
3,2377,6,1,0,7,12.00,65.14,115
4,234,6,1,0,7,12.00,63.57,117
5,2771,6,1,0,7,12.00,60.71,108
6,1507,6,1,0,7,12.00,58.57,106
7,2970,6,1,0,7,12.00,54.57,96
8,1629,6,1,0,7,12.00,54.42,90
9,102,5,2,0,7,10.00,70.42,96
10,1516,5,2,0,7,10.00,69.42,106
11,1714,5,2,0,7,10.00,68.57,96
12,1511,5,2,0,7,10.00,67.00,121
13,126,5,2,0,7,10.00,66.00,142
14,1155,5,2,0,7,10.00,63.28,100
15,121,5,2,0,7,10.00,62.71,99
16,687,5,2,0,7,10.00,62.00,105
17,1726,5,2,0,7,10.00,61.00,108
18,2609,5,2,0,7,10.00,60.00,96
19,852,5,2,0,7,10.00,58.14,121
20,1138,5,2,0,7,10.00,53.42,96
21,16,4,3,0,7,8.00,74.14,86
22,195,4,3,0,7,8.00,70.00,102
23,368,4,3,0,7,8.00,69.42,99
24,33,4,3,0,7,8.00,67.57,115
25,177,4,3,0,7,8.00,65.85,108
26,469,4,3,0,7,8.00,65.85,98
27,340,4,3,0,7,8.00,65.28,96
28,3075,4,3,0,7,8.00,64.71,89
29,135,4,3,0,7,8.00,63.85,107
30,612,4,3,0,7,8.00,63.85,97
31,148,4,3,0,7,8.00,63.00,114
32,339,4,3,0,7,8.00,61.42,97
33,2344,4,3,0,7,8.00,61.14,99
34,1311,4,3,0,7,8.00,60.71,93
35,842,4,3,0,7,8.00,59.85,96
36,1038,4,3,0,7,8.00,59.71,90
37,1700,4,3,0,7,8.00,59.28,81
38,1732,4,3,0,7,8.00,58.71,142
39,832,4,3,0,7,8.00,57.71,96
40,86,4,3,0,7,8.00,57.71,81
41,364,4,3,0,7,8.00,56.00,103
42,620,4,3,0,7,8.00,55.71,88
43,2702,4,3,0,7,8.00,53.85,107
44,1730,4,3,0,7,8.00,53.57,100
45,2783,4,3,0,7,8.00,52.57,84
46,2836,4,3,0,7,8.00,40.85,100
47,2659,3,4,0,7,6.00,69.85,106
48,1868,3,4,0,7,6.00,69.85,93
49,358,3,4,0,7,6.00,67.85,105
50,85,3,4,0,7,6.00,67.28,142
51,233,3,4,0,7,6.00,66.71,90
52,1657,3,4,0,7,6.00,65.28,107
53,1701,3,4,0,7,6.00,65.28,93
54,365,3,4,0,7,6.00,64.85,98
55,1569,3,4,0,7,6.00,64.00,116
56,980,3,4,0,7,6.00,63.71,82
57,1547,3,4,0,7,6.00,62.14,97
58,578,3,4,0,7,6.00,62.00,96
59,2004,3,4,0,7,6.00,61.85,93
60,846,3,4,0,7,6.00,61.42,88
61,862,3,4,0,7,6.00,60.71,115
62,2067,3,4,0,7,6.00,59.71,89
63,292,3,4,0,7,6.00,59.14,90
64,1506,3,4,0,7,6.00,58.85,114
65,360,3,4,0,7,6.00,58.71,86
66,1086,3,4,0,7,6.00,57.14,116
67,88,3,4,0,7,6.00,56.85,103
68,529,3,4,0,7,6.00,55.71,83
69,2890,3,4,0,7,6.00,55.57,108
70,768,3,3,0,6,6.00,53.57,105
71,122,2,5,0,7,4.00,70.00,107
72,159,2,5,0,7,4.00,59.71,76
73,2549,2,5,0,7,4.00,58.00,93
74,228,2,5,0,7,4.00,57.71,90
75,191,2,5,0,7,4.00,57.57,93
76,1350,2,5,0,7,4.00,54.85,84
77,1706,2,5,0,7,4.00,53.00,108
78,1811,2,5,0,7,4.00,52.85,92
79,2283,1,6,0,7,2.00,64.42,75
80,2866,1,6,0,7,2.00,59.42,74
81,1458,1,6,0,7,2.00,57.71,80
82,2875,1,6,0,7,2.00,56.85,116
83,1557,1,6,0,7,2.00,54.14,80
84,2996,1,6,0,7,2.00,47.14,86
85,1209,1,5,0,6,2.00,42.57,87
86,1023,0,7,0,7,0,53.57,76
87,1098,0,7,0,7,0,49.57,85
88,138,0,7,0,7,0,47.42,64
