2008fl_0,Regional Chairman's Award,frc1523,
2008fl_1,Regional Winner,frc233,
2008fl_1,Regional Winner,frc86,
2008fl_1,Regional Winner,frc1251,
2008fl_10,Rookie All Star Award,frc2564,
2008fl_11,Johnson & Johnson Gracious Professionalism,frc180,
2008fl_13,Judges Award,frc1649,
2008fl_13,Judges Award,frc103,
2008fl_14,Highest Rookie Seed Award,frc2564,
2008fl_15,Rookie Inspiration Award,frc2422,
2008fl_16,General Motors Industrial Design Award,frc1251,
2008fl_17,Motorola Quality Award,frc79,
2008fl_18,Underwriters Laboratory Industrial Safety Award,frc1592,
2008fl_2,Regional Finalist,frc69,
2008fl_2,Regional Finalist,frc179,
2008fl_2,Regional Finalist,frc342,
2008fl_20,Xerox Creativity Award,frc56,
2008fl_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc1902,
2008fl_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc179,
2008fl_27,Imagery Award,frc801,
2008fl_29,Rockwell Automation Innovation in Control Award,frc108,
2008fl_3,Woodie Flowers Award,,Todd Lovelace of Team 86
2008fl_30,Chrysler Team Spirit Award,frc1270,
2008fl_31,Website Award,frc2023,
2008fl_32,Autodesk Visualization Award,frc180,
2008fl_5,Outstanding Volunteer Award,,Steven Koca
2008fl_9,Regional Engineering Inspiration Award,frc233,
