Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,4391,31.0,228.0,160.0,183.0,585.0,10-1-1,12
2,4376,30.0,214.0,150.0,69.0,640.0,9-2-1,12
3,3602,28.0,236.0,155.0,163.0,595.0,8-4-0,12
4,904,28.0,232.0,190.0,144.0,540.0,10-2-0,12
5,3886,26.0,228.0,140.0,71.0,605.0,8-4-0,12
6,5505,26.0,202.0,170.0,108.0,590.0,7-4-1,12
7,6075,26.0,202.0,145.0,63.0,555.0,8-3-1,12
8,1711,25.0,244.0,125.0,51.0,595.0,7-4-1,12
9,5230,25.0,174.0,150.0,127.0,555.0,7-5-0,12
10,4392,23.0,234.0,120.0,57.0,580.0,8-4-0,12
11,1596,23.0,212.0,150.0,150.0,520.0,8-4-0,12
12,5878,23.0,206.0,120.0,78.0,580.0,7-5-0,12
13,4970,22.0,244.0,120.0,143.0,565.0,7-5-0,12
14,3767,22.0,210.0,145.0,141.0,555.0,8-4-0,12
15,4983,22.0,208.0,140.0,83.0,570.0,7-5-0,12
16,4827,22.0,166.0,115.0,79.0,515.0,7-5-0,12
17,3617,21.0,238.0,150.0,77.0,595.0,6-6-0,12
18,5072,19.0,234.0,100.0,40.0,545.0,7-5-0,12
19,2586,19.0,228.0,120.0,67.0,610.0,5-6-1,12
20,5692,19.0,202.0,140.0,83.0,535.0,6-5-1,12
21,5547,18.0,280.0,145.0,75.0,585.0,5-7-0,12
22,4835,18.0,244.0,125.0,75.0,550.0,6-5-1,12
23,6113,18.0,206.0,140.0,82.0,560.0,5-7-0,12
24,4715,18.0,168.0,145.0,38.0,525.0,5-7-0,12
25,857,17.0,234.0,120.0,122.0,520.0,5-7-0,12
26,5989,17.0,216.0,120.0,52.0,575.0,4-8-0,12
27,5575,16.0,192.0,110.0,39.0,535.0,4-8-0,12
28,6119,13.0,234.0,110.0,52.0,525.0,3-8-1,12
29,5486,13.0,202.0,115.0,79.0,535.0,4-8-0,12
30,6112,13.0,162.0,145.0,39.0,465.0,4-8-0,12
31,6088,13.0,162.0,120.0,68.0,510.0,4-8-0,12
32,5213,13.0,154.0,110.0,47.0,455.0,3-8-0,12
33,5709,13.0,148.0,110.0,101.0,490.0,5-7-0,12
34,6079,13.0,134.0,95.0,43.0,470.0,4-7-0,12
35,5706,13.0,134.0,60.0,52.0,455.0,6-6-0,12
36,5183,12.0,208.0,115.0,60.0,515.0,3-9-0,12
37,4375,12.0,202.0,105.0,57.0,450.0,4-7-1,12
38,5702,12.0,164.0,95.0,86.0,460.0,4-8-0,12
39,5314,12.0,140.0,70.0,57.0,465.0,3-8-1,12
40,5175,11.0,216.0,135.0,40.0,530.0,3-8-1,12
